#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.541336E-02   0.732726E+07   0.732417E+07   0.496439E+05   0.475306E+05   0.568424E+07   0.729721E+07   0.732677E+07   0.729723E+07  -0.523261E+00   0.700167E+07   0.700158E+07   0.568805E+01
   0.547384E-02   0.731444E+07   0.731129E+07   0.476251E+05   0.461617E+05   0.565650E+07   0.728411E+07   0.731394E+07   0.728414E+07  -0.522322E+00   0.698920E+07   0.698911E+07   0.573571E+01
   0.553500E-02   0.730150E+07   0.729828E+07   0.460021E+05   0.451466E+05   0.562861E+07   0.727089E+07   0.730099E+07   0.727091E+07  -0.521373E+00   0.697661E+07   0.697652E+07   0.578370E+01
   0.559684E-02   0.728842E+07   0.728513E+07   0.447867E+05   0.444558E+05   0.560055E+07   0.725753E+07   0.728790E+07   0.725755E+07  -0.520415E+00   0.696390E+07   0.696380E+07   0.583204E+01
   0.565938E-02   0.727521E+07   0.727185E+07   0.439418E+05   0.440209E+05   0.557234E+07   0.724404E+07   0.727467E+07   0.724406E+07  -0.519447E+00   0.695105E+07   0.695096E+07   0.588071E+01
   0.572261E-02   0.726186E+07   0.725844E+07   0.433861E+05   0.437432E+05   0.554396E+07   0.723041E+07   0.726132E+07   0.723043E+07  -0.518470E+00   0.693808E+07   0.693798E+07   0.592972E+01
   0.578655E-02   0.724839E+07   0.724489E+07   0.430052E+05   0.435066E+05   0.551543E+07   0.721665E+07   0.724783E+07   0.721667E+07  -0.517483E+00   0.692498E+07   0.692488E+07   0.597907E+01
   0.585120E-02   0.723478E+07   0.723120E+07   0.426683E+05   0.431937E+05   0.548674E+07   0.720276E+07   0.723421E+07   0.720278E+07  -0.516486E+00   0.691176E+07   0.691165E+07   0.602876E+01
   0.591658E-02   0.722103E+07   0.721738E+07   0.422470E+05   0.427022E+05   0.545790E+07   0.718873E+07   0.722045E+07   0.718875E+07  -0.515480E+00   0.689840E+07   0.689829E+07   0.607879E+01
   0.598268E-02   0.720715E+07   0.720342E+07   0.416343E+05   0.419603E+05   0.542891E+07   0.717456E+07   0.720655E+07   0.717458E+07  -0.514464E+00   0.688491E+07   0.688480E+07   0.612916E+01
   0.604953E-02   0.719313E+07   0.718932E+07   0.407620E+05   0.409376E+05   0.539976E+07   0.716026E+07   0.719252E+07   0.716028E+07  -0.513438E+00   0.687129E+07   0.687118E+07   0.617987E+01
   0.611712E-02   0.717897E+07   0.717509E+07   0.396114E+05   0.396506E+05   0.537046E+07   0.714582E+07   0.717835E+07   0.714584E+07  -0.512403E+00   0.685754E+07   0.685743E+07   0.623092E+01
   0.618547E-02   0.716468E+07   0.716071E+07   0.382173E+05   0.381607E+05   0.534101E+07   0.713124E+07   0.716405E+07   0.713126E+07  -0.511357E+00   0.684366E+07   0.684355E+07   0.628231E+01
   0.625458E-02   0.715025E+07   0.714620E+07   0.366630E+05   0.365646E+05   0.531141E+07   0.711652E+07   0.714960E+07   0.711654E+07  -0.510302E+00   0.682965E+07   0.682953E+07   0.633405E+01
   0.632446E-02   0.713568E+07   0.713154E+07   0.350671E+05   0.349796E+05   0.528166E+07   0.710166E+07   0.713502E+07   0.710168E+07  -0.509236E+00   0.681550E+07   0.681538E+07   0.638612E+01
   0.639513E-02   0.712097E+07   0.711675E+07   0.335633E+05   0.335238E+05   0.525177E+07   0.708667E+07   0.712030E+07   0.708669E+07  -0.508161E+00   0.680122E+07   0.680110E+07   0.643854E+01
   0.646658E-02   0.710612E+07   0.710181E+07   0.322763E+05   0.322959E+05   0.522174E+07   0.707153E+07   0.710543E+07   0.707155E+07  -0.507075E+00   0.678681E+07   0.678668E+07   0.649129E+01
   0.653883E-02   0.709113E+07   0.708673E+07   0.312987E+05   0.313577E+05   0.519156E+07   0.705626E+07   0.709043E+07   0.705627E+07  -0.505980E+00   0.677226E+07   0.677213E+07   0.654439E+01
   0.661189E-02   0.707600E+07   0.707150E+07   0.306715E+05   0.307223E+05   0.516125E+07   0.704084E+07   0.707528E+07   0.704085E+07  -0.504874E+00   0.675758E+07   0.675745E+07   0.659782E+01
   0.668576E-02   0.706072E+07   0.705614E+07   0.303741E+05   0.303511E+05   0.513080E+07   0.702528E+07   0.705999E+07   0.702529E+07  -0.503758E+00   0.674276E+07   0.674262E+07   0.665159E+01
   0.676046E-02   0.704531E+07   0.704062E+07   0.303243E+05   0.301597E+05   0.510021E+07   0.700957E+07   0.704456E+07   0.700959E+07  -0.502632E+00   0.672780E+07   0.672766E+07   0.670569E+01
   0.683600E-02   0.702975E+07   0.702497E+07   0.303916E+05   0.300338E+05   0.506949E+07   0.699372E+07   0.702899E+07   0.699374E+07  -0.501495E+00   0.671271E+07   0.671257E+07   0.676014E+01
   0.691238E-02   0.701405E+07   0.700917E+07   0.304196E+05   0.298503E+05   0.503863E+07   0.697773E+07   0.701327E+07   0.697775E+07  -0.500348E+00   0.669747E+07   0.669734E+07   0.681491E+01
   0.698961E-02   0.699820E+07   0.699322E+07   0.302567E+05   0.295020E+05   0.500764E+07   0.696160E+07   0.699740E+07   0.696161E+07  -0.499191E+00   0.668210E+07   0.668196E+07   0.687002E+01
   0.706771E-02   0.698221E+07   0.697712E+07   0.297862E+05   0.289194E+05   0.497653E+07   0.694531E+07   0.698140E+07   0.694533E+07  -0.498023E+00   0.666660E+07   0.666645E+07   0.692547E+01
   0.714668E-02   0.696607E+07   0.696087E+07   0.289530E+05   0.280859E+05   0.494529E+07   0.692889E+07   0.696524E+07   0.692890E+07  -0.496845E+00   0.665095E+07   0.665080E+07   0.698124E+01
   0.722653E-02   0.694978E+07   0.694448E+07   0.277781E+05   0.270417E+05   0.491392E+07   0.691231E+07   0.694894E+07   0.691233E+07  -0.495657E+00   0.663516E+07   0.663501E+07   0.703734E+01
   0.730727E-02   0.693335E+07   0.692794E+07   0.263583E+05   0.258761E+05   0.488243E+07   0.689559E+07   0.693249E+07   0.689561E+07  -0.494458E+00   0.661923E+07   0.661908E+07   0.709376E+01
   0.738891E-02   0.691677E+07   0.691125E+07   0.248493E+05   0.247082E+05   0.485082E+07   0.687872E+07   0.691589E+07   0.687874E+07  -0.493248E+00   0.660316E+07   0.660300E+07   0.715051E+01
   0.747147E-02   0.690004E+07   0.689440E+07   0.234346E+05   0.236603E+05   0.481909E+07   0.686171E+07   0.689914E+07   0.686172E+07  -0.492028E+00   0.658695E+07   0.658679E+07   0.720759E+01
   0.755495E-02   0.688316E+07   0.687741E+07   0.222860E+05   0.228295E+05   0.478724E+07   0.684454E+07   0.688225E+07   0.684455E+07  -0.490797E+00   0.657059E+07   0.657043E+07   0.726498E+01
   0.763936E-02   0.686613E+07   0.686026E+07   0.228292E+05   0.228291E+05   0.475528E+07   0.682723E+07   0.686520E+07   0.682724E+07  -0.489555E+00   0.655410E+07   0.655393E+07   0.732268E+01
   0.772472E-02   0.684896E+07   0.684296E+07   0.222695E+05   0.222693E+05   0.472321E+07   0.680976E+07   0.684800E+07   0.680978E+07  -0.488302E+00   0.653745E+07   0.653729E+07   0.738071E+01
   0.781102E-02   0.683163E+07   0.682551E+07   0.217228E+05   0.217227E+05   0.469102E+07   0.679215E+07   0.683065E+07   0.679216E+07  -0.487039E+00   0.652067E+07   0.652050E+07   0.743904E+01
   0.789830E-02   0.681415E+07   0.680791E+07   0.211889E+05   0.211888E+05   0.465873E+07   0.677438E+07   0.681315E+07   0.677439E+07  -0.485765E+00   0.650374E+07   0.650356E+07   0.749767E+01
   0.798655E-02   0.679652E+07   0.679014E+07   0.206675E+05   0.206674E+05   0.462634E+07   0.675646E+07   0.679550E+07   0.675647E+07  -0.484480E+00   0.648666E+07   0.648648E+07   0.755662E+01
   0.807578E-02   0.677873E+07   0.677223E+07   0.201584E+05   0.201583E+05   0.459385E+07   0.673839E+07   0.677769E+07   0.673840E+07  -0.483184E+00   0.646944E+07   0.646926E+07   0.761586E+01
   0.816601E-02   0.676079E+07   0.675416E+07   0.196612E+05   0.196611E+05   0.456126E+07   0.672017E+07   0.675973E+07   0.672018E+07  -0.481877E+00   0.645207E+07   0.645189E+07   0.767539E+01
   0.825725E-02   0.674270E+07   0.673593E+07   0.191757E+05   0.191755E+05   0.452858E+07   0.670179E+07   0.674162E+07   0.670180E+07  -0.480559E+00   0.643456E+07   0.643437E+07   0.773522E+01
   0.834951E-02   0.672445E+07   0.671754E+07   0.187016E+05   0.187014E+05   0.449581E+07   0.668326E+07   0.672335E+07   0.668327E+07  -0.479231E+00   0.641690E+07   0.641670E+07   0.779534E+01
   0.844280E-02   0.670605E+07   0.669900E+07   0.182386E+05   0.182385E+05   0.446295E+07   0.666458E+07   0.670492E+07   0.666458E+07  -0.477891E+00   0.639908E+07   0.639889E+07   0.785574E+01
   0.853713E-02   0.668749E+07   0.668029E+07   0.177865E+05   0.177864E+05   0.443002E+07   0.664573E+07   0.668634E+07   0.664574E+07  -0.476539E+00   0.638112E+07   0.638092E+07   0.791641E+01
   0.863252E-02   0.666877E+07   0.666143E+07   0.173451E+05   0.173450E+05   0.439701E+07   0.662674E+07   0.666760E+07   0.662675E+07  -0.475177E+00   0.636302E+07   0.636281E+07   0.797736E+01
   0.872897E-02   0.664990E+07   0.664241E+07   0.169141E+05   0.169140E+05   0.436393E+07   0.660759E+07   0.664870E+07   0.660759E+07  -0.473804E+00   0.634476E+07   0.634455E+07   0.803857E+01
   0.882650E-02   0.663086E+07   0.662322E+07   0.164933E+05   0.164932E+05   0.433079E+07   0.658828E+07   0.662965E+07   0.658828E+07  -0.472419E+00   0.632635E+07   0.632614E+07   0.810004E+01
   0.892512E-02   0.661168E+07   0.660388E+07   0.160824E+05   0.160823E+05   0.429759E+07   0.656881E+07   0.661043E+07   0.656882E+07  -0.471023E+00   0.630779E+07   0.630757E+07   0.816177E+01
   0.902484E-02   0.659233E+07   0.658437E+07   0.156813E+05   0.156812E+05   0.426434E+07   0.654919E+07   0.659106E+07   0.654920E+07  -0.469616E+00   0.628908E+07   0.628886E+07   0.822374E+01
   0.912567E-02   0.657282E+07   0.656470E+07   0.152896E+05   0.152895E+05   0.423103E+07   0.652940E+07   0.657153E+07   0.652941E+07  -0.468197E+00   0.627021E+07   0.626999E+07   0.828595E+01
   0.922763E-02   0.655315E+07   0.654487E+07   0.149072E+05   0.149071E+05   0.419768E+07   0.650946E+07   0.655183E+07   0.650947E+07  -0.466767E+00   0.625120E+07   0.625097E+07   0.834840E+01
   0.933074E-02   0.653332E+07   0.652488E+07   0.145339E+05   0.145338E+05   0.416429E+07   0.648936E+07   0.653198E+07   0.648937E+07  -0.465326E+00   0.623203E+07   0.623179E+07   0.841107E+01
   0.943499E-02   0.651333E+07   0.650472E+07   0.141694E+05   0.141693E+05   0.413087E+07   0.646910E+07   0.651196E+07   0.646911E+07  -0.463873E+00   0.621270E+07   0.621247E+07   0.847396E+01
   0.954041E-02   0.649318E+07   0.648439E+07   0.138136E+05   0.138135E+05   0.409741E+07   0.644869E+07   0.649178E+07   0.644869E+07  -0.462409E+00   0.619323E+07   0.619299E+07   0.853706E+01
   0.964700E-02   0.647286E+07   0.646390E+07   0.134663E+05   0.134662E+05   0.406392E+07   0.642810E+07   0.647143E+07   0.642811E+07  -0.460933E+00   0.617360E+07   0.617335E+07   0.860036E+01
   0.975479E-02   0.645238E+07   0.644324E+07   0.131272E+05   0.131271E+05   0.403040E+07   0.640736E+07   0.645093E+07   0.640737E+07  -0.459446E+00   0.615381E+07   0.615356E+07   0.866386E+01
   0.986378E-02   0.643174E+07   0.642242E+07   0.127962E+05   0.127961E+05   0.399686E+07   0.638646E+07   0.643025E+07   0.638647E+07  -0.457947E+00   0.613387E+07   0.613362E+07   0.872753E+01
   0.997399E-02   0.641093E+07   0.640142E+07   0.124731E+05   0.124730E+05   0.396329E+07   0.636540E+07   0.640942E+07   0.636540E+07  -0.456436E+00   0.611377E+07   0.611351E+07   0.879138E+01
   0.100854E-01   0.638996E+07   0.638026E+07   0.121577E+05   0.121576E+05   0.392970E+07   0.634417E+07   0.638842E+07   0.634417E+07  -0.454914E+00   0.609352E+07   0.609326E+07   0.885539E+01
   0.101981E-01   0.636882E+07   0.635893E+07   0.118498E+05   0.118497E+05   0.389608E+07   0.632278E+07   0.636725E+07   0.632278E+07  -0.453380E+00   0.607311E+07   0.607284E+07   0.891956E+01
   0.103121E-01   0.634752E+07   0.633744E+07   0.115493E+05   0.115492E+05   0.386244E+07   0.630122E+07   0.634592E+07   0.630123E+07  -0.451834E+00   0.605254E+07   0.605227E+07   0.898386E+01
   0.104273E-01   0.632605E+07   0.631577E+07   0.112560E+05   0.112559E+05   0.382877E+07   0.627950E+07   0.632441E+07   0.627951E+07  -0.450277E+00   0.603182E+07   0.603154E+07   0.904829E+01
   0.105438E-01   0.630441E+07   0.629393E+07   0.109697E+05   0.109696E+05   0.379508E+07   0.625761E+07   0.630274E+07   0.625762E+07  -0.448707E+00   0.601093E+07   0.601065E+07   0.911284E+01
   0.106616E-01   0.628261E+07   0.627192E+07   0.106902E+05   0.106902E+05   0.376136E+07   0.623556E+07   0.628091E+07   0.623557E+07  -0.447126E+00   0.598989E+07   0.598960E+07   0.917750E+01
   0.107807E-01   0.626064E+07   0.624974E+07   0.104175E+05   0.104174E+05   0.372761E+07   0.621335E+07   0.625890E+07   0.621335E+07  -0.445533E+00   0.596868E+07   0.596839E+07   0.924224E+01
   0.109012E-01   0.623849E+07   0.622738E+07   0.101513E+05   0.101513E+05   0.369384E+07   0.619096E+07   0.623673E+07   0.619097E+07  -0.443927E+00   0.594732E+07   0.594702E+07   0.930707E+01
   0.110230E-01   0.621618E+07   0.620485E+07   0.989155E+04   0.989149E+04   0.366004E+07   0.616841E+07   0.621438E+07   0.616841E+07  -0.442310E+00   0.592579E+07   0.592548E+07   0.937196E+01
   0.111461E-01   0.619370E+07   0.618215E+07   0.963802E+04   0.963796E+04   0.362621E+07   0.614569E+07   0.619186E+07   0.614569E+07  -0.440681E+00   0.590410E+07   0.590379E+07   0.943689E+01
   0.112707E-01   0.617105E+07   0.615927E+07   0.939061E+04   0.939055E+04   0.359235E+07   0.612280E+07   0.616917E+07   0.612280E+07  -0.439040E+00   0.588225E+07   0.588194E+07   0.950187E+01
   0.113966E-01   0.614822E+07   0.613622E+07   0.914915E+04   0.914910E+04   0.355848E+07   0.609974E+07   0.614631E+07   0.609975E+07  -0.437386E+00   0.586024E+07   0.585992E+07   0.956686E+01
   0.115239E-01   0.612523E+07   0.611299E+07   0.891353E+04   0.891347E+04   0.352458E+07   0.607651E+07   0.612328E+07   0.607652E+07  -0.435720E+00   0.583806E+07   0.583774E+07   0.963185E+01
   0.116527E-01   0.610206E+07   0.608959E+07   0.868360E+04   0.868355E+04   0.349068E+07   0.605311E+07   0.610008E+07   0.605312E+07  -0.434043E+00   0.581572E+07   0.581539E+07   0.969683E+01
   0.117829E-01   0.607872E+07   0.606601E+07   0.845924E+04   0.845918E+04   0.345676E+07   0.602954E+07   0.607670E+07   0.602955E+07  -0.432352E+00   0.579322E+07   0.579288E+07   0.976177E+01
   0.119145E-01   0.605520E+07   0.604225E+07   0.824030E+04   0.824025E+04   0.342285E+07   0.600580E+07   0.605314E+07   0.600581E+07  -0.430650E+00   0.577055E+07   0.577020E+07   0.982667E+01
   0.120476E-01   0.603151E+07   0.601831E+07   0.802668E+04   0.802663E+04   0.338895E+07   0.598189E+07   0.602941E+07   0.598190E+07  -0.428935E+00   0.574771E+07   0.574736E+07   0.989149E+01
   0.121823E-01   0.600765E+07   0.599420E+07   0.781824E+04   0.781819E+04   0.335507E+07   0.595781E+07   0.600551E+07   0.595781E+07  -0.427208E+00   0.572471E+07   0.572435E+07   0.995623E+01
   0.123184E-01   0.598361E+07   0.596990E+07   0.761487E+04   0.761482E+04   0.332121E+07   0.593355E+07   0.598143E+07   0.593355E+07  -0.425469E+00   0.570155E+07   0.570118E+07   0.100209E+02
   0.124560E-01   0.595939E+07   0.594543E+07   0.741645E+04   0.741640E+04   0.328740E+07   0.590912E+07   0.595717E+07   0.590912E+07  -0.423717E+00   0.567821E+07   0.567784E+07   0.100854E+02
   0.125952E-01   0.593500E+07   0.592077E+07   0.722286E+04   0.722281E+04   0.325362E+07   0.588452E+07   0.593273E+07   0.588452E+07  -0.421953E+00   0.565471E+07   0.565433E+07   0.101497E+02
   0.127359E-01   0.591043E+07   0.589593E+07   0.703399E+04   0.703394E+04   0.321991E+07   0.585974E+07   0.590812E+07   0.585974E+07  -0.420176E+00   0.563104E+07   0.563066E+07   0.102139E+02
   0.128782E-01   0.588568E+07   0.587091E+07   0.684973E+04   0.684969E+04   0.318626E+07   0.583479E+07   0.588333E+07   0.583480E+07  -0.418387E+00   0.560720E+07   0.560681E+07   0.102779E+02
   0.130221E-01   0.586076E+07   0.584571E+07   0.666998E+04   0.666994E+04   0.315268E+07   0.580967E+07   0.585836E+07   0.580967E+07  -0.416585E+00   0.558320E+07   0.558280E+07   0.103416E+02
   0.131676E-01   0.583565E+07   0.582033E+07   0.649463E+04   0.649458E+04   0.311917E+07   0.578437E+07   0.583322E+07   0.578437E+07  -0.414771E+00   0.555903E+07   0.555862E+07   0.104052E+02
   0.133147E-01   0.581037E+07   0.579477E+07   0.632357E+04   0.632353E+04   0.308575E+07   0.575890E+07   0.580789E+07   0.575890E+07  -0.412945E+00   0.553469E+07   0.553427E+07   0.104684E+02
   0.134635E-01   0.578491E+07   0.576902E+07   0.615671E+04   0.615667E+04   0.305241E+07   0.573325E+07   0.578238E+07   0.573326E+07  -0.411106E+00   0.551018E+07   0.550976E+07   0.105314E+02
   0.136139E-01   0.575928E+07   0.574309E+07   0.599395E+04   0.599391E+04   0.301916E+07   0.570743E+07   0.575670E+07   0.570744E+07  -0.409254E+00   0.548550E+07   0.548507E+07   0.105940E+02
   0.137660E-01   0.573346E+07   0.571698E+07   0.583519E+04   0.583515E+04   0.298599E+07   0.568144E+07   0.573083E+07   0.568144E+07  -0.407390E+00   0.546065E+07   0.546022E+07   0.106563E+02
   0.139198E-01   0.570746E+07   0.569068E+07   0.568034E+04   0.568031E+04   0.295290E+07   0.565526E+07   0.570479E+07   0.565527E+07  -0.405514E+00   0.543563E+07   0.543519E+07   0.107182E+02
