#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.127359E-01   0.363748E+06   0.351740E+06   0.894651E+04   0.897554E+04   0.603113E+05   0.356042E+06   0.361837E+06   0.356121E+06  -0.434995E+00   0.356769E+06   0.355131E+06   0.173000E+03
   0.128782E-01   0.362307E+06   0.350070E+06   0.898784E+04   0.873680E+04   0.592713E+05   0.354573E+06   0.360359E+06   0.354652E+06  -0.433192E+00   0.355301E+06   0.353635E+06   0.174097E+03
   0.130221E-01   0.360854E+06   0.348386E+06   0.898377E+04   0.846638E+04   0.582501E+05   0.353093E+06   0.358870E+06   0.353172E+06  -0.431376E+00   0.353822E+06   0.352126E+06   0.175190E+03
   0.131676E-01   0.359391E+06   0.346688E+06   0.892960E+04   0.816765E+04   0.572471E+05   0.351601E+06   0.357369E+06   0.351680E+06  -0.429547E+00   0.352332E+06   0.350607E+06   0.176279E+03
   0.133147E-01   0.357916E+06   0.344975E+06   0.882228E+04   0.784512E+04   0.562614E+05   0.350099E+06   0.355856E+06   0.350177E+06  -0.427705E+00   0.350831E+06   0.349076E+06   0.177363E+03
   0.134635E-01   0.356431E+06   0.343247E+06   0.866052E+04   0.750429E+04   0.552921E+05   0.348586E+06   0.354332E+06   0.348662E+06  -0.425849E+00   0.349319E+06   0.347533E+06   0.178443E+03
   0.136139E-01   0.354934E+06   0.341505E+06   0.844487E+04   0.715148E+04   0.543384E+05   0.347061E+06   0.352797E+06   0.347135E+06  -0.423980E+00   0.347796E+06   0.345980E+06   0.179517E+03
   0.137660E-01   0.353426E+06   0.339748E+06   0.817773E+04   0.679359E+04   0.533990E+05   0.345526E+06   0.351249E+06   0.345598E+06  -0.422098E+00   0.346262E+06   0.344414E+06   0.180585E+03
   0.139198E-01   0.351908E+06   0.337976E+06   0.786332E+04   0.643784E+04   0.524730E+05   0.343979E+06   0.349690E+06   0.344048E+06  -0.420202E+00   0.344717E+06   0.342838E+06   0.181646E+03
   0.140753E-01   0.350378E+06   0.336190E+06   0.750754E+04   0.609151E+04   0.515592E+05   0.342421E+06   0.348120E+06   0.342487E+06  -0.418292E+00   0.343160E+06   0.341250E+06   0.182701E+03
   0.142326E-01   0.348837E+06   0.334389E+06   0.711786E+04   0.576158E+04   0.506565E+05   0.340852E+06   0.346538E+06   0.340914E+06  -0.416368E+00   0.341593E+06   0.339650E+06   0.183748E+03
   0.143916E-01   0.347285E+06   0.332573E+06   0.670302E+04   0.545452E+04   0.497638E+05   0.339271E+06   0.344944E+06   0.339330E+06  -0.414431E+00   0.340015E+06   0.338039E+06   0.184787E+03
   0.145524E-01   0.345722E+06   0.330743E+06   0.627278E+04   0.517595E+04   0.488802E+05   0.337679E+06   0.343338E+06   0.337735E+06  -0.412480E+00   0.338426E+06   0.336417E+06   0.185818E+03
   0.147150E-01   0.344148E+06   0.328897E+06   0.583759E+04   0.493039E+04   0.480048E+05   0.336076E+06   0.341721E+06   0.336128E+06  -0.410516E+00   0.336826E+06   0.334783E+06   0.186839E+03
   0.148794E-01   0.342563E+06   0.327037E+06   0.540817E+04   0.472104E+04   0.471369E+05   0.334462E+06   0.340092E+06   0.334510E+06  -0.408537E+00   0.335214E+06   0.333137E+06   0.187851E+03
   0.150457E-01   0.340966E+06   0.325162E+06   0.499517E+04   0.454963E+04   0.462758E+05   0.332836E+06   0.338451E+06   0.332880E+06  -0.406545E+00   0.333592E+06   0.331481E+06   0.188853E+03
   0.152138E-01   0.339359E+06   0.323273E+06   0.460867E+04   0.441630E+04   0.454213E+05   0.331199E+06   0.336799E+06   0.331240E+06  -0.404538E+00   0.331958E+06   0.329812E+06   0.189844E+03
   0.153838E-01   0.337740E+06   0.321368E+06   0.425785E+04   0.431954E+04   0.445729E+05   0.329551E+06   0.335134E+06   0.329588E+06  -0.402518E+00   0.330314E+06   0.328132E+06   0.190823E+03
   0.155557E-01   0.336110E+06   0.319449E+06   0.395053E+04   0.425627E+04   0.437307E+05   0.327891E+06   0.333459E+06   0.327926E+06  -0.400484E+00   0.328658E+06   0.326441E+06   0.191790E+03
   0.157295E-01   0.334470E+06   0.317516E+06   0.369286E+04   0.422197E+04   0.428947E+05   0.326220E+06   0.331771E+06   0.326252E+06  -0.398436E+00   0.326991E+06   0.324738E+06   0.192744E+03
   0.159052E-01   0.332818E+06   0.315567E+06   0.348900E+04   0.421083E+04   0.420652E+05   0.324537E+06   0.330072E+06   0.324568E+06  -0.396375E+00   0.325312E+06   0.323023E+06   0.193685E+03
   0.160829E-01   0.331155E+06   0.313604E+06   0.334092E+04   0.421608E+04   0.412427E+05   0.322844E+06   0.328361E+06   0.322873E+06  -0.394300E+00   0.323623E+06   0.321297E+06   0.194611E+03
   0.162626E-01   0.329480E+06   0.311627E+06   0.324827E+04   0.423030E+04   0.404278E+05   0.321139E+06   0.326639E+06   0.321167E+06  -0.392211E+00   0.321922E+06   0.319560E+06   0.195523E+03
   0.164443E-01   0.327795E+06   0.309635E+06   0.320836E+04   0.424580E+04   0.396210E+05   0.319422E+06   0.324905E+06   0.319451E+06  -0.390110E+00   0.320211E+06   0.317811E+06   0.196419E+03
   0.166281E-01   0.326099E+06   0.307628E+06   0.321623E+04   0.425507E+04   0.388231E+05   0.317695E+06   0.323159E+06   0.317723E+06  -0.387994E+00   0.318488E+06   0.316050E+06   0.197299E+03
   0.168138E-01   0.324392E+06   0.305607E+06   0.326486E+04   0.425118E+04   0.380350E+05   0.315957E+06   0.321402E+06   0.315985E+06  -0.385866E+00   0.316754E+06   0.314278E+06   0.198162E+03
   0.170017E-01   0.322674E+06   0.303572E+06   0.334550E+04   0.422819E+04   0.372575E+05   0.314207E+06   0.319633E+06   0.314236E+06  -0.383724E+00   0.315009E+06   0.312495E+06   0.199007E+03
   0.171917E-01   0.320944E+06   0.301523E+06   0.344805E+04   0.418148E+04   0.364915E+05   0.312446E+06   0.317853E+06   0.312477E+06  -0.381569E+00   0.313253E+06   0.310700E+06   0.199834E+03
   0.173838E-01   0.319204E+06   0.299459E+06   0.356158E+04   0.410811E+04   0.357376E+05   0.310675E+06   0.316062E+06   0.310706E+06  -0.379401E+00   0.311486E+06   0.308894E+06   0.200641E+03
   0.175780E-01   0.317454E+06   0.297382E+06   0.367489E+04   0.400697E+04   0.349966E+05   0.308892E+06   0.314259E+06   0.308925E+06  -0.377220E+00   0.309708E+06   0.307077E+06   0.201428E+03
   0.177744E-01   0.315692E+06   0.295290E+06   0.377711E+04   0.387890E+04   0.342691E+05   0.307099E+06   0.312445E+06   0.307132E+06  -0.375026E+00   0.307919E+06   0.305249E+06   0.202194E+03
   0.179730E-01   0.313920E+06   0.293185E+06   0.385831E+04   0.372663E+04   0.335556E+05   0.305295E+06   0.310619E+06   0.305329E+06  -0.372820E+00   0.306119E+06   0.303409E+06   0.202938E+03
   0.181738E-01   0.312136E+06   0.291067E+06   0.391006E+04   0.355465E+04   0.328564E+05   0.303480E+06   0.308783E+06   0.303515E+06  -0.370600E+00   0.304309E+06   0.301559E+06   0.203660E+03
   0.183768E-01   0.310343E+06   0.288935E+06   0.392597E+04   0.336893E+04   0.321717E+05   0.301655E+06   0.306935E+06   0.301690E+06  -0.368368E+00   0.302488E+06   0.299698E+06   0.204358E+03
   0.185822E-01   0.308538E+06   0.286789E+06   0.390209E+04   0.317650E+04   0.315016E+05   0.299820E+06   0.305077E+06   0.299854E+06  -0.366124E+00   0.300657E+06   0.297826E+06   0.205032E+03
   0.187898E-01   0.306724E+06   0.284631E+06   0.383719E+04   0.298496E+04   0.308458E+05   0.297973E+06   0.303207E+06   0.298007E+06  -0.363867E+00   0.298815E+06   0.295943E+06   0.205680E+03
   0.189997E-01   0.304898E+06   0.282460E+06   0.373288E+04   0.280198E+04   0.302042E+05   0.296117E+06   0.301327E+06   0.296150E+06  -0.361597E+00   0.296962E+06   0.294050E+06   0.206302E+03
   0.192120E-01   0.303063E+06   0.280276E+06   0.359355E+04   0.263468E+04   0.295763E+05   0.294250E+06   0.299436E+06   0.294282E+06  -0.359315E+00   0.295100E+06   0.292146E+06   0.206898E+03
   0.194267E-01   0.301217E+06   0.278079E+06   0.342614E+04   0.248908E+04   0.289617E+05   0.292373E+06   0.297534E+06   0.292403E+06  -0.357020E+00   0.293227E+06   0.290232E+06   0.207464E+03
   0.196437E-01   0.299361E+06   0.275871E+06   0.323970E+04   0.236965E+04   0.283596E+05   0.290486E+06   0.295622E+06   0.290515E+06  -0.354713E+00   0.291344E+06   0.288308E+06   0.208002E+03
   0.198632E-01   0.297495E+06   0.273650E+06   0.304486E+04   0.227889E+04   0.277693E+05   0.288590E+06   0.293700E+06   0.288616E+06  -0.352395E+00   0.289452E+06   0.286374E+06   0.208510E+03
   0.200851E-01   0.295619E+06   0.271417E+06   0.285302E+04   0.221713E+04   0.271902E+05   0.286683E+06   0.291767E+06   0.286708E+06  -0.350064E+00   0.287549E+06   0.284430E+06   0.208986E+03
   0.203096E-01   0.293734E+06   0.269173E+06   0.267564E+04   0.218243E+04   0.266214E+05   0.284767E+06   0.289825E+06   0.284790E+06  -0.347721E+00   0.285637E+06   0.282477E+06   0.209431E+03
   0.205365E-01   0.291838E+06   0.266918E+06   0.252332E+04   0.217076E+04   0.260620E+05   0.282841E+06   0.287872E+06   0.282863E+06  -0.345367E+00   0.283716E+06   0.280514E+06   0.209842E+03
   0.207659E-01   0.289933E+06   0.264652E+06   0.240505E+04   0.217626E+04   0.255113E+05   0.280906E+06   0.285910E+06   0.280927E+06  -0.343002E+00   0.281785E+06   0.278541E+06   0.210219E+03
   0.209980E-01   0.288019E+06   0.262376E+06   0.232741E+04   0.219178E+04   0.249684E+05   0.278961E+06   0.283938E+06   0.278981E+06  -0.340625E+00   0.279845E+06   0.276560E+06   0.210561E+03
   0.212326E-01   0.286095E+06   0.260089E+06   0.229403E+04   0.220947E+04   0.244327E+05   0.277007E+06   0.281956E+06   0.277028E+06  -0.338237E+00   0.277896E+06   0.274569E+06   0.210866E+03
   0.214698E-01   0.284163E+06   0.257793E+06   0.230519E+04   0.222152E+04   0.239034E+05   0.275045E+06   0.279966E+06   0.275065E+06  -0.335838E+00   0.275938E+06   0.272570E+06   0.211134E+03
   0.217097E-01   0.282221E+06   0.255487E+06   0.235772E+04   0.222090E+04   0.233800E+05   0.273074E+06   0.277966E+06   0.273094E+06  -0.333429E+00   0.273971E+06   0.270562E+06   0.211363E+03
   0.219522E-01   0.280270E+06   0.253172E+06   0.244510E+04   0.220202E+04   0.228619E+05   0.271094E+06   0.275957E+06   0.271115E+06  -0.331010E+00   0.271996E+06   0.268545E+06   0.211553E+03
   0.221975E-01   0.278311E+06   0.250848E+06   0.255790E+04   0.216133E+04   0.223488E+05   0.269106E+06   0.273940E+06   0.269128E+06  -0.328580E+00   0.270012E+06   0.266521E+06   0.211702E+03
   0.224455E-01   0.276344E+06   0.248516E+06   0.268447E+04   0.209771E+04   0.218404E+05   0.267109E+06   0.271915E+06   0.267133E+06  -0.326141E+00   0.268021E+06   0.264488E+06   0.211810E+03
   0.226963E-01   0.274368E+06   0.246176E+06   0.281181E+04   0.201257E+04   0.213366E+05   0.265105E+06   0.269881E+06   0.265130E+06  -0.323692E+00   0.266021E+06   0.262448E+06   0.211874E+03
   0.229499E-01   0.272385E+06   0.243829E+06   0.292662E+04   0.190978E+04   0.208375E+05   0.263093E+06   0.267840E+06   0.263119E+06  -0.321235E+00   0.264014E+06   0.260400E+06   0.211895E+03
   0.232063E-01   0.270394E+06   0.241476E+06   0.301639E+04   0.179525E+04   0.203434E+05   0.261074E+06   0.265791E+06   0.261101E+06  -0.318768E+00   0.261999E+06   0.258346E+06   0.211871E+03
   0.234656E-01   0.268395E+06   0.239116E+06   0.307048E+04   0.167631E+04   0.198545E+05   0.259048E+06   0.263735E+06   0.259075E+06  -0.316292E+00   0.259977E+06   0.256285E+06   0.211800E+03
   0.237278E-01   0.266389E+06   0.236750E+06   0.308100E+04   0.156087E+04   0.193716E+05   0.257015E+06   0.261671E+06   0.257042E+06  -0.313809E+00   0.257949E+06   0.254217E+06   0.211683E+03
   0.239929E-01   0.264376E+06   0.234380E+06   0.304357E+04   0.145654E+04   0.188954E+05   0.254976E+06   0.259601E+06   0.255002E+06  -0.311317E+00   0.255914E+06   0.252143E+06   0.211517E+03
   0.242610E-01   0.262356E+06   0.232004E+06   0.295764E+04   0.136969E+04   0.184269E+05   0.252930E+06   0.257525E+06   0.252956E+06  -0.308818E+00   0.253872E+06   0.250063E+06   0.211301E+03
   0.245321E-01   0.260329E+06   0.229625E+06   0.282651E+04   0.130466E+04   0.179671E+05   0.250879E+06   0.255442E+06   0.250904E+06  -0.306311E+00   0.251825E+06   0.247978E+06   0.211036E+03
   0.248062E-01   0.258297E+06   0.227243E+06   0.265703E+04   0.126320E+04   0.175171E+05   0.248822E+06   0.253354E+06   0.248846E+06  -0.303798E+00   0.249772E+06   0.245888E+06   0.210718E+03
   0.250833E-01   0.256259E+06   0.224858E+06   0.245883E+04   0.124421E+04   0.170780E+05   0.246761E+06   0.251261E+06   0.246782E+06  -0.301278E+00   0.247714E+06   0.243794E+06   0.210348E+03
   0.253636E-01   0.254215E+06   0.222471E+06   0.224334E+04   0.124383E+04   0.166510E+05   0.244694E+06   0.249162E+06   0.244714E+06  -0.298752E+00   0.245651E+06   0.241695E+06   0.209925E+03
   0.256470E-01   0.252166E+06   0.220083E+06   0.202266E+04   0.125592E+04   0.162368E+05   0.242624E+06   0.247059E+06   0.242641E+06  -0.296221E+00   0.243584E+06   0.239593E+06   0.209446E+03
   0.259335E-01   0.250112E+06   0.217694E+06   0.180827E+04   0.127286E+04   0.158361E+05   0.240549E+06   0.244952E+06   0.240565E+06  -0.293686E+00   0.241513E+06   0.237487E+06   0.208912E+03
   0.262233E-01   0.248053E+06   0.215305E+06   0.160993E+04   0.128659E+04   0.154491E+05   0.238471E+06   0.242841E+06   0.238485E+06  -0.291145E+00   0.239437E+06   0.235378E+06   0.208321E+03
   0.265163E-01   0.245990E+06   0.212918E+06   0.143477E+04   0.128974E+04   0.150756E+05   0.236390E+06   0.240727E+06   0.236403E+06  -0.288602E+00   0.237359E+06   0.233267E+06   0.207672E+03
   0.268125E-01   0.243924E+06   0.210532E+06   0.128671E+04   0.127668E+04   0.147152E+05   0.234307E+06   0.238609E+06   0.234318E+06  -0.286055E+00   0.235278E+06   0.231154E+06   0.206964E+03
   0.271121E-01   0.241854E+06   0.208149E+06   0.116638E+04   0.124444E+04   0.143666E+05   0.232221E+06   0.236490E+06   0.232231E+06  -0.283505E+00   0.233194E+06   0.229040E+06   0.206197E+03
   0.274150E-01   0.239781E+06   0.205770E+06   0.107137E+04   0.119311E+04   0.140284E+05   0.230134E+06   0.234368E+06   0.230143E+06  -0.280954E+00   0.231108E+06   0.226924E+06   0.205369E+03
   0.277213E-01   0.237706E+06   0.203395E+06   0.996994E+03   0.112591E+04   0.136987E+05   0.228045E+06   0.232245E+06   0.228054E+06  -0.278401E+00   0.229021E+06   0.224809E+06   0.204480E+03
   0.280311E-01   0.235629E+06   0.201025E+06   0.937330E+03   0.104870E+04   0.133755E+05   0.225956E+06   0.230121E+06   0.225964E+06  -0.275848E+00   0.226932E+06   0.222693E+06   0.203528E+03
   0.283443E-01   0.233550E+06   0.198662E+06   0.886364E+03   0.969078E+03   0.130566E+05   0.223866E+06   0.227997E+06   0.223874E+06  -0.273294E+00   0.224844E+06   0.220579E+06   0.202513E+03
   0.286610E-01   0.231469E+06   0.196305E+06   0.839153E+03   0.895096E+03   0.127399E+05   0.221777E+06   0.225873E+06   0.221784E+06  -0.270741E+00   0.222755E+06   0.218465E+06   0.201435E+03
   0.289812E-01   0.229388E+06   0.193957E+06   0.792732E+03   0.833946E+03   0.124239E+05   0.219688E+06   0.223749E+06   0.219695E+06  -0.268190E+00   0.220667E+06   0.216354E+06   0.200292E+03
   0.293050E-01   0.227307E+06   0.191618E+06   0.746624E+03   0.790671E+03   0.121074E+05   0.217600E+06   0.221627E+06   0.217607E+06  -0.265640E+00   0.218580E+06   0.214245E+06   0.199084E+03
   0.296324E-01   0.225226E+06   0.189289E+06   0.702842E+03   0.767253E+03   0.117900E+05   0.215515E+06   0.219506E+06   0.215521E+06  -0.263093E+00   0.216495E+06   0.212139E+06   0.197810E+03
   0.299635E-01   0.223146E+06   0.186971E+06   0.665359E+03   0.762211E+03   0.114719E+05   0.213431E+06   0.217388E+06   0.213437E+06  -0.260548E+00   0.214412E+06   0.210037E+06   0.196469E+03
   0.302983E-01   0.221067E+06   0.184666E+06   0.639100E+03   0.770828E+03   0.111543E+05   0.211351E+06   0.215273E+06   0.211356E+06  -0.258008E+00   0.212331E+06   0.207940E+06   0.195063E+03
   0.306368E-01   0.218990E+06   0.182373E+06   0.628648E+03   0.786004E+03   0.108391E+05   0.209274E+06   0.213162E+06   0.209280E+06  -0.255472E+00   0.210255E+06   0.205848E+06   0.193588E+03
   0.309791E-01   0.216916E+06   0.180095E+06   0.636870E+03   0.799592E+03   0.105286E+05   0.207202E+06   0.211055E+06   0.207207E+06  -0.252942E+00   0.208182E+06   0.203761E+06   0.192047E+03
   0.313253E-01   0.214844E+06   0.177833E+06   0.663773E+03   0.803994E+03   0.102255E+05   0.205134E+06   0.208953E+06   0.205140E+06  -0.250418E+00   0.206114E+06   0.201681E+06   0.190437E+03
   0.316753E-01   0.212776E+06   0.175587E+06   0.705843E+03   0.793698E+03   0.993236E+04   0.203073E+06   0.206857E+06   0.203079E+06  -0.247900E+00   0.204052E+06   0.199609E+06   0.188760E+03
   0.320292E-01   0.210712E+06   0.173358E+06   0.756069E+03   0.766437E+03   0.965145E+04   0.201017E+06   0.204767E+06   0.201024E+06  -0.245391E+00   0.201995E+06   0.197544E+06   0.187014E+03
   0.323870E-01   0.208653E+06   0.171149E+06   0.804745E+03   0.723700E+03   0.938432E+04   0.198969E+06   0.202684E+06   0.198976E+06  -0.242890E+00   0.199945E+06   0.195488E+06   0.185201E+03
   0.327489E-01   0.206599E+06   0.168959E+06   0.840972E+03   0.670449E+03   0.913158E+04   0.196929E+06   0.200608E+06   0.196936E+06  -0.240398E+00   0.197902E+06   0.193442E+06   0.183319E+03
   0.331148E-01   0.204551E+06   0.166791E+06   0.854651E+03   0.614062E+03   0.889277E+04   0.194897E+06   0.198541E+06   0.194904E+06  -0.237917E+00   0.195868E+06   0.191405E+06   0.181369E+03
   0.334848E-01   0.202510E+06   0.164644E+06   0.838589E+03   0.562693E+03   0.866636E+04   0.192874E+06   0.196483E+06   0.192881E+06  -0.235446E+00   0.193842E+06   0.189379E+06   0.179352E+03
   0.338589E-01   0.200476E+06   0.162521E+06   0.790289E+03   0.523396E+03   0.844994E+04   0.190861E+06   0.194435E+06   0.190868E+06  -0.232988E+00   0.191825E+06   0.187366E+06   0.177268E+03
   0.342372E-01   0.198450E+06   0.160423E+06   0.562365E+03   0.562061E+03   0.824054E+04   0.188858E+06   0.192397E+06   0.188863E+06  -0.230541E+00   0.189822E+06   0.185367E+06   0.175117E+03
   0.346198E-01   0.196432E+06   0.158350E+06   0.544177E+03   0.543883E+03   0.803492E+04   0.186867E+06   0.190371E+06   0.186872E+06  -0.228110E+00   0.187826E+06   0.183378E+06   0.172899E+03
   0.350066E-01   0.194424E+06   0.156304E+06   0.526552E+03   0.526267E+03   0.783018E+04   0.184887E+06   0.188356E+06   0.184892E+06  -0.225692E+00   0.185842E+06   0.181404E+06   0.170616E+03
   0.353977E-01   0.192425E+06   0.154286E+06   0.509475E+03   0.509199E+03   0.762417E+04   0.182920E+06   0.186355E+06   0.182925E+06  -0.223290E+00   0.183870E+06   0.179444E+06   0.168268E+03
   0.357932E-01   0.190437E+06   0.152297E+06   0.492931E+03   0.492664E+03   0.741580E+04   0.180966E+06   0.184366E+06   0.180970E+06  -0.220904E+00   0.181911E+06   0.177500E+06   0.165857E+03
   0.361931E-01   0.188460E+06   0.150339E+06   0.476907E+03   0.476649E+03   0.720525E+04   0.179026E+06   0.182392E+06   0.179030E+06  -0.218535E+00   0.179965E+06   0.175571E+06   0.163383E+03
   0.365975E-01   0.186494E+06   0.148411E+06   0.461389E+03   0.461139E+03   0.699391E+04   0.177100E+06   0.180433E+06   0.177104E+06  -0.216183E+00   0.178034E+06   0.173660E+06   0.160847E+03
   0.370064E-01   0.184541E+06   0.146516E+06   0.446363E+03   0.446121E+03   0.678415E+04   0.175190E+06   0.178489E+06   0.175194E+06  -0.213851E+00   0.176118E+06   0.171766E+06   0.158252E+03
   0.374199E-01   0.182601E+06   0.144654E+06   0.431819E+03   0.431585E+03   0.657879E+04   0.173295E+06   0.176562E+06   0.173299E+06  -0.211538E+00   0.174217E+06   0.169890E+06   0.155597E+03
   0.378380E-01   0.180675E+06   0.142826E+06   0.417743E+03   0.417517E+03   0.638076E+04   0.171417E+06   0.174651E+06   0.171421E+06  -0.209245E+00   0.172332E+06   0.168033E+06   0.152886E+03
   0.382608E-01   0.178763E+06   0.141033E+06   0.404123E+03   0.403904E+03   0.619236E+04   0.169557E+06   0.172758E+06   0.169561E+06  -0.206974E+00   0.170464E+06   0.166196E+06   0.150119E+03
   0.386883E-01   0.176866E+06   0.139277E+06   0.390945E+03   0.390733E+03   0.601485E+04   0.167715E+06   0.170883E+06   0.167719E+06  -0.204725E+00   0.168613E+06   0.164379E+06   0.147299E+03
   0.391205E-01   0.174985E+06   0.137558E+06   0.378196E+03   0.377991E+03   0.584823E+04   0.165892E+06   0.169028E+06   0.165895E+06  -0.202499E+00   0.166781E+06   0.162583E+06   0.144427E+03
   0.395576E-01   0.173120E+06   0.135877E+06   0.365863E+03   0.365665E+03   0.569117E+04   0.164088E+06   0.167192E+06   0.164092E+06  -0.200296E+00   0.164969E+06   0.160809E+06   0.141506E+03
   0.399996E-01   0.171271E+06   0.134234E+06   0.353934E+03   0.353743E+03   0.554134E+04   0.162305E+06   0.165376E+06   0.162308E+06  -0.198119E+00   0.163176E+06   0.159058E+06   0.138539E+03
   0.404465E-01   0.169441E+06   0.132631E+06   0.342398E+03   0.342213E+03   0.539593E+04   0.160542E+06   0.163582E+06   0.160545E+06  -0.195966E+00   0.161404E+06   0.157331E+06   0.135527E+03
   0.408984E-01   0.167628E+06   0.131068E+06   0.331241E+03   0.331062E+03   0.525225E+04   0.158800E+06   0.161809E+06   0.158803E+06  -0.193839E+00   0.159653E+06   0.155627E+06   0.132474E+03
   0.413554E-01   0.165833E+06   0.129546E+06   0.320455E+03   0.320282E+03   0.510836E+04   0.157080E+06   0.160058E+06   0.157083E+06  -0.191739E+00   0.157924E+06   0.153948E+06   0.129381E+03
   0.418175E-01   0.164058E+06   0.128065E+06   0.310029E+03   0.309861E+03   0.496352E+04   0.155382E+06   0.158329E+06   0.155385E+06  -0.189666E+00   0.156216E+06   0.152293E+06   0.126253E+03
   0.422847E-01   0.162302E+06   0.126626E+06   0.299952E+03   0.299790E+03   0.481831E+04   0.153706E+06   0.156624E+06   0.153709E+06  -0.187620E+00   0.154531E+06   0.150663E+06   0.123093E+03
   0.427571E-01   0.160566E+06   0.125228E+06   0.290215E+03   0.290058E+03   0.467445E+04   0.152054E+06   0.154942E+06   0.152056E+06  -0.185603E+00   0.152867E+06   0.149058E+06   0.119903E+03
   0.432349E-01   0.158850E+06   0.123873E+06   0.280809E+03   0.280657E+03   0.453433E+04   0.150425E+06   0.153283E+06   0.150427E+06  -0.183613E+00   0.151227E+06   0.147478E+06   0.116687E+03
   0.437179E-01   0.157155E+06   0.122560E+06   0.271722E+03   0.271575E+03   0.440030E+04   0.148819E+06   0.151649E+06   0.148821E+06  -0.181653E+00   0.149609E+06   0.145924E+06   0.113449E+03
   0.442064E-01   0.155481E+06   0.121289E+06   0.262946E+03   0.262803E+03   0.427397E+04   0.147238E+06   0.150039E+06   0.147240E+06  -0.179723E+00   0.148015E+06   0.144395E+06   0.110192E+03
   0.447003E-01   0.153828E+06   0.120061E+06   0.254468E+03   0.254331E+03   0.415574E+04   0.145681E+06   0.148454E+06   0.145683E+06  -0.177822E+00   0.146444E+06   0.142893E+06   0.106920E+03
   0.451998E-01   0.152197E+06   0.118875E+06   0.246280E+03   0.246147E+03   0.404465E+04   0.144149E+06   0.146894E+06   0.144151E+06  -0.175951E+00   0.144899E+06   0.141418E+06   0.103638E+03
   0.457048E-01   0.150589E+06   0.117732E+06   0.238371E+03   0.238242E+03   0.393859E+04   0.142641E+06   0.145359E+06   0.142643E+06  -0.174111E+00   0.143378E+06   0.139970E+06   0.100350E+03
   0.462154E-01   0.149002E+06   0.116630E+06   0.230731E+03   0.230606E+03   0.383494E+04   0.141159E+06   0.143850E+06   0.141161E+06  -0.172301E+00   0.141882E+06   0.138549E+06   0.970589E+02
   0.467318E-01   0.147438E+06   0.115570E+06   0.223352E+03   0.223231E+03   0.373132E+04   0.139701E+06   0.142366E+06   0.139703E+06  -0.170522E+00   0.140411E+06   0.137155E+06   0.937702E+02
   0.472539E-01   0.145896E+06   0.114550E+06   0.216225E+03   0.216108E+03   0.362637E+04   0.138269E+06   0.140907E+06   0.138271E+06  -0.168773E+00   0.138965E+06   0.135787E+06   0.904882E+02
   0.477819E-01   0.144377E+06   0.113570E+06   0.209341E+03   0.209228E+03   0.352013E+04   0.136861E+06   0.139474E+06   0.136863E+06  -0.167054E+00   0.137543E+06   0.134447E+06   0.872174E+02
   0.483158E-01   0.142880E+06   0.112630E+06   0.202694E+03   0.202585E+03   0.341409E+04   0.135478E+06   0.138065E+06   0.135480E+06  -0.165365E+00   0.136146E+06   0.133132E+06   0.839627E+02
   0.488556E-01   0.141406E+06   0.111727E+06   0.196276E+03   0.196170E+03   0.331068E+04   0.134119E+06   0.136682E+06   0.134121E+06  -0.163706E+00   0.134773E+06   0.131843E+06   0.807287E+02
   0.494015E-01   0.139954E+06   0.110861E+06   0.190079E+03   0.189976E+03   0.321247E+04   0.132785E+06   0.135323E+06   0.132786E+06  -0.162077E+00   0.133424E+06   0.130578E+06   0.775203E+02
   0.499535E-01   0.138524E+06   0.110032E+06   0.184095E+03   0.183995E+03   0.312129E+04   0.131474E+06   0.133989E+06   0.131476E+06  -0.160477E+00   0.132098E+06   0.129338E+06   0.743425E+02
   0.505116E-01   0.137116E+06   0.109236E+06   0.178315E+03   0.178219E+03   0.303757E+04   0.130187E+06   0.132678E+06   0.130189E+06  -0.158906E+00   0.130795E+06   0.128122E+06   0.712001E+02
   0.510760E-01   0.135729E+06   0.108473E+06   0.172733E+03   0.172639E+03   0.296015E+04   0.128923E+06   0.131391E+06   0.128925E+06  -0.157363E+00   0.129515E+06   0.126930E+06   0.680981E+02
   0.516466E-01   0.134364E+06   0.107741E+06   0.167339E+03   0.167248E+03   0.288664E+04   0.127682E+06   0.130127E+06   0.127683E+06  -0.155847E+00   0.128258E+06   0.125762E+06   0.650414E+02
   0.522237E-01   0.133020E+06   0.107039E+06   0.162125E+03   0.162038E+03   0.281418E+04   0.126463E+06   0.128885E+06   0.126464E+06  -0.154359E+00   0.127023E+06   0.124616E+06   0.620351E+02
   0.528072E-01   0.131697E+06   0.106364E+06   0.157086E+03   0.157001E+03   0.274045E+04   0.125264E+06   0.127665E+06   0.125266E+06  -0.152896E+00   0.125810E+06   0.123491E+06   0.590840E+02
   0.533972E-01   0.130394E+06   0.105715E+06   0.152215E+03   0.152132E+03   0.266437E+04   0.124087E+06   0.126466E+06   0.124088E+06  -0.151458E+00   0.124617E+06   0.122388E+06   0.561931E+02
   0.539938E-01   0.129109E+06   0.105089E+06   0.147504E+03   0.147424E+03   0.258645E+04   0.122928E+06   0.125286E+06   0.122930E+06  -0.150044E+00   0.123445E+06   0.121304E+06   0.533672E+02
