#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.139198E-01   0.104857E+08   0.104687E+08   0.279953E+04   0.279952E+04   0.641466E+07   0.104098E+08   0.104830E+08   0.104098E+08  -0.373218E+00   0.794572E+07   0.794547E+07   0.535948E+01
   0.140753E-01   0.104374E+08   0.104200E+08   0.272489E+04   0.272488E+04   0.635116E+07   0.103611E+08   0.104346E+08   0.103611E+08  -0.371472E+00   0.790873E+07   0.790847E+07   0.539022E+01
   0.142326E-01   0.103887E+08   0.103710E+08   0.265209E+04   0.265208E+04   0.628768E+07   0.103121E+08   0.103859E+08   0.103121E+08  -0.369714E+00   0.787149E+07   0.787123E+07   0.542076E+01
   0.143916E-01   0.103396E+08   0.103217E+08   0.258111E+04   0.258109E+04   0.622421E+07   0.102628E+08   0.103368E+08   0.102628E+08  -0.367945E+00   0.783400E+07   0.783373E+07   0.545105E+01
   0.145524E-01   0.102903E+08   0.102720E+08   0.251188E+04   0.251187E+04   0.616077E+07   0.102131E+08   0.102874E+08   0.102131E+08  -0.366164E+00   0.779627E+07   0.779599E+07   0.548110E+01
   0.147150E-01   0.102406E+08   0.102220E+08   0.244437E+04   0.244436E+04   0.609736E+07   0.101631E+08   0.102376E+08   0.101631E+08  -0.364372E+00   0.775828E+07   0.775801E+07   0.551089E+01
   0.148794E-01   0.101906E+08   0.101716E+08   0.237854E+04   0.237853E+04   0.603398E+07   0.101128E+08   0.101875E+08   0.101128E+08  -0.362568E+00   0.772005E+07   0.771977E+07   0.554039E+01
   0.150457E-01   0.101402E+08   0.101209E+08   0.231435E+04   0.231434E+04   0.597064E+07   0.100622E+08   0.101371E+08   0.100622E+08  -0.360753E+00   0.768158E+07   0.768129E+07   0.556959E+01
   0.152138E-01   0.100895E+08   0.100699E+08   0.225176E+04   0.225175E+04   0.590735E+07   0.100112E+08   0.100864E+08   0.100112E+08  -0.358926E+00   0.764285E+07   0.764256E+07   0.559848E+01
   0.153838E-01   0.100385E+08   0.100186E+08   0.219073E+04   0.219073E+04   0.584413E+07   0.995994E+07   0.100354E+08   0.995994E+07  -0.357088E+00   0.760388E+07   0.760359E+07   0.562704E+01
   0.155557E-01   0.998720E+07   0.996688E+07   0.213124E+04   0.213123E+04   0.578097E+07   0.990834E+07   0.998396E+07   0.990834E+07  -0.355238E+00   0.756466E+07   0.756436E+07   0.565523E+01
   0.157295E-01   0.993553E+07   0.991487E+07   0.207323E+04   0.207322E+04   0.571788E+07   0.985641E+07   0.993224E+07   0.985641E+07  -0.353376E+00   0.752520E+07   0.752489E+07   0.568306E+01
   0.159052E-01   0.988354E+07   0.986252E+07   0.201668E+04   0.201667E+04   0.565488E+07   0.980417E+07   0.988020E+07   0.980417E+07  -0.351503E+00   0.748548E+07   0.748518E+07   0.571050E+01
   0.160829E-01   0.983122E+07   0.980985E+07   0.196155E+04   0.196154E+04   0.559197E+07   0.975160E+07   0.982782E+07   0.975160E+07  -0.349618E+00   0.744553E+07   0.744521E+07   0.573752E+01
   0.162626E-01   0.977858E+07   0.975684E+07   0.190781E+04   0.190780E+04   0.552916E+07   0.969872E+07   0.977512E+07   0.969872E+07  -0.347722E+00   0.740533E+07   0.740501E+07   0.576411E+01
   0.164443E-01   0.972561E+07   0.970350E+07   0.185542E+04   0.185541E+04   0.546645E+07   0.964552E+07   0.972209E+07   0.964552E+07  -0.345815E+00   0.736488E+07   0.736455E+07   0.579025E+01
   0.166281E-01   0.967232E+07   0.964983E+07   0.180435E+04   0.180435E+04   0.540386E+07   0.959200E+07   0.966874E+07   0.959200E+07  -0.343896E+00   0.732419E+07   0.732386E+07   0.581591E+01
   0.168138E-01   0.961870E+07   0.959584E+07   0.175458E+04   0.175457E+04   0.534138E+07   0.953816E+07   0.961506E+07   0.953816E+07  -0.341966E+00   0.728325E+07   0.728292E+07   0.584108E+01
   0.170017E-01   0.956475E+07   0.954151E+07   0.170607E+04   0.170606E+04   0.527903E+07   0.948400E+07   0.956105E+07   0.948400E+07  -0.340024E+00   0.724207E+07   0.724174E+07   0.586573E+01
   0.171917E-01   0.951048E+07   0.948686E+07   0.165879E+04   0.165878E+04   0.521682E+07   0.942954E+07   0.950672E+07   0.942954E+07  -0.338071E+00   0.720066E+07   0.720031E+07   0.588983E+01
   0.173838E-01   0.945590E+07   0.943189E+07   0.161271E+04   0.161270E+04   0.515474E+07   0.937475E+07   0.945208E+07   0.937475E+07  -0.336107E+00   0.715900E+07   0.715865E+07   0.591337E+01
   0.175780E-01   0.940099E+07   0.937659E+07   0.156780E+04   0.156780E+04   0.509280E+07   0.931966E+07   0.939711E+07   0.931966E+07  -0.334132E+00   0.711710E+07   0.711674E+07   0.593632E+01
   0.177744E-01   0.934577E+07   0.932097E+07   0.152404E+04   0.152404E+04   0.503103E+07   0.926426E+07   0.934182E+07   0.926426E+07  -0.332146E+00   0.707496E+07   0.707460E+07   0.595866E+01
   0.179730E-01   0.929023E+07   0.926504E+07   0.148140E+04   0.148139E+04   0.496942E+07   0.920854E+07   0.928622E+07   0.920854E+07  -0.330148E+00   0.703259E+07   0.703222E+07   0.598035E+01
   0.181738E-01   0.923438E+07   0.920878E+07   0.143985E+04   0.143984E+04   0.490799E+07   0.915253E+07   0.923030E+07   0.915253E+07  -0.328140E+00   0.698998E+07   0.698961E+07   0.600139E+01
   0.183768E-01   0.917821E+07   0.915221E+07   0.139937E+04   0.139936E+04   0.484675E+07   0.909621E+07   0.917407E+07   0.909621E+07  -0.326121E+00   0.694714E+07   0.694676E+07   0.602173E+01
   0.185822E-01   0.912174E+07   0.909533E+07   0.135992E+04   0.135992E+04   0.478571E+07   0.903959E+07   0.911754E+07   0.903959E+07  -0.324091E+00   0.690407E+07   0.690369E+07   0.604136E+01
   0.187898E-01   0.906496E+07   0.903814E+07   0.132149E+04   0.132149E+04   0.472487E+07   0.898267E+07   0.906069E+07   0.898267E+07  -0.322050E+00   0.686077E+07   0.686038E+07   0.606024E+01
   0.189997E-01   0.900788E+07   0.898064E+07   0.128406E+04   0.128405E+04   0.466425E+07   0.892546E+07   0.900354E+07   0.892546E+07  -0.319999E+00   0.681724E+07   0.681685E+07   0.607836E+01
   0.192120E-01   0.895049E+07   0.892284E+07   0.124759E+04   0.124758E+04   0.460385E+07   0.886796E+07   0.894609E+07   0.886796E+07  -0.317937E+00   0.677349E+07   0.677309E+07   0.609567E+01
   0.194267E-01   0.889281E+07   0.886474E+07   0.121206E+04   0.121206E+04   0.454367E+07   0.881017E+07   0.888834E+07   0.881017E+07  -0.315865E+00   0.672952E+07   0.672911E+07   0.611216E+01
   0.196437E-01   0.883484E+07   0.880635E+07   0.117746E+04   0.117745E+04   0.448372E+07   0.875209E+07   0.883030E+07   0.875209E+07  -0.313783E+00   0.668532E+07   0.668492E+07   0.612779E+01
   0.198632E-01   0.877657E+07   0.874766E+07   0.114376E+04   0.114375E+04   0.442401E+07   0.869373E+07   0.877197E+07   0.869373E+07  -0.311691E+00   0.664092E+07   0.664050E+07   0.614254E+01
   0.200851E-01   0.871802E+07   0.868868E+07   0.111093E+04   0.111093E+04   0.436454E+07   0.863510E+07   0.871335E+07   0.863510E+07  -0.309589E+00   0.659629E+07   0.659587E+07   0.615638E+01
   0.203096E-01   0.865918E+07   0.862942E+07   0.107897E+04   0.107896E+04   0.430531E+07   0.857619E+07   0.865445E+07   0.857619E+07  -0.307477E+00   0.655146E+07   0.655103E+07   0.616928E+01
   0.205365E-01   0.860008E+07   0.856989E+07   0.104784E+04   0.104783E+04   0.424634E+07   0.851702E+07   0.859527E+07   0.851702E+07  -0.305355E+00   0.650642E+07   0.650599E+07   0.618120E+01
   0.207659E-01   0.854069E+07   0.851007E+07   0.101752E+04   0.101752E+04   0.418764E+07   0.845758E+07   0.853582E+07   0.845758E+07  -0.303224E+00   0.646118E+07   0.646074E+07   0.619211E+01
   0.209980E-01   0.848104E+07   0.844999E+07   0.988009E+03   0.988005E+03   0.412922E+07   0.839788E+07   0.847610E+07   0.839788E+07  -0.301084E+00   0.641574E+07   0.641530E+07   0.620199E+01
   0.212326E-01   0.842113E+07   0.838965E+07   0.959273E+03   0.959269E+03   0.407109E+07   0.833793E+07   0.841612E+07   0.833793E+07  -0.298935E+00   0.637010E+07   0.636965E+07   0.621081E+01
   0.214698E-01   0.836096E+07   0.832904E+07   0.931296E+03   0.931292E+03   0.401326E+07   0.827774E+07   0.835588E+07   0.827774E+07  -0.296776E+00   0.632428E+07   0.632382E+07   0.621853E+01
   0.217097E-01   0.830053E+07   0.826819E+07   0.904060E+03   0.904057E+03   0.395574E+07   0.821730E+07   0.829539E+07   0.821730E+07  -0.294610E+00   0.627826E+07   0.627780E+07   0.622512E+01
   0.219522E-01   0.823987E+07   0.820709E+07   0.877548E+03   0.877545E+03   0.389853E+07   0.815663E+07   0.823465E+07   0.815663E+07  -0.292434E+00   0.623207E+07   0.623160E+07   0.623055E+01
   0.221975E-01   0.817896E+07   0.814575E+07   0.851742E+03   0.851739E+03   0.384165E+07   0.809573E+07   0.817368E+07   0.809573E+07  -0.290251E+00   0.618570E+07   0.618522E+07   0.623479E+01
   0.224455E-01   0.811782E+07   0.808418E+07   0.826625E+03   0.826622E+03   0.378508E+07   0.803460E+07   0.811247E+07   0.803460E+07  -0.288060E+00   0.613915E+07   0.613868E+07   0.623780E+01
   0.226963E-01   0.805646E+07   0.802239E+07   0.802181E+03   0.802177E+03   0.372884E+07   0.797327E+07   0.805104E+07   0.797327E+07  -0.285860E+00   0.609244E+07   0.609196E+07   0.623956E+01
   0.229499E-01   0.799488E+07   0.796038E+07   0.778392E+03   0.778389E+03   0.367291E+07   0.791172E+07   0.798939E+07   0.791172E+07  -0.283654E+00   0.604557E+07   0.604509E+07   0.624002E+01
   0.232063E-01   0.793309E+07   0.789817E+07   0.755244E+03   0.755241E+03   0.361731E+07   0.784998E+07   0.792753E+07   0.784998E+07  -0.281440E+00   0.599855E+07   0.599806E+07   0.623917E+01
   0.234656E-01   0.787110E+07   0.783575E+07   0.732720E+03   0.732718E+03   0.356204E+07   0.778804E+07   0.786548E+07   0.778804E+07  -0.279220E+00   0.595137E+07   0.595088E+07   0.623695E+01
   0.237278E-01   0.780892E+07   0.777314E+07   0.710807E+03   0.710804E+03   0.350711E+07   0.772592E+07   0.780322E+07   0.772592E+07  -0.276993E+00   0.590406E+07   0.590356E+07   0.623336E+01
   0.239929E-01   0.774655E+07   0.771035E+07   0.689488E+03   0.689485E+03   0.345253E+07   0.766363E+07   0.774079E+07   0.766363E+07  -0.274759E+00   0.585661E+07   0.585610E+07   0.622834E+01
   0.242610E-01   0.768401E+07   0.764739E+07   0.668750E+03   0.668747E+03   0.339832E+07   0.760117E+07   0.767818E+07   0.760117E+07  -0.272520E+00   0.580903E+07   0.580852E+07   0.622187E+01
   0.245321E-01   0.762130E+07   0.758427E+07   0.648579E+03   0.648576E+03   0.334450E+07   0.753856E+07   0.761541E+07   0.753856E+07  -0.270275E+00   0.576133E+07   0.576082E+07   0.621391E+01
   0.248062E-01   0.755844E+07   0.752100E+07   0.628960E+03   0.628958E+03   0.329109E+07   0.747581E+07   0.755248E+07   0.747581E+07  -0.268025E+00   0.571352E+07   0.571300E+07   0.620444E+01
   0.250833E-01   0.749544E+07   0.745759E+07   0.609881E+03   0.609879E+03   0.323810E+07   0.741292E+07   0.748942E+07   0.741292E+07  -0.265771E+00   0.566561E+07   0.566508E+07   0.619343E+01
   0.253636E-01   0.743230E+07   0.739405E+07   0.591329E+03   0.591327E+03   0.318554E+07   0.734991E+07   0.742621E+07   0.734991E+07  -0.263511E+00   0.561760E+07   0.561706E+07   0.618083E+01
   0.256470E-01   0.736904E+07   0.733039E+07   0.573290E+03   0.573288E+03   0.313343E+07   0.728679E+07   0.736289E+07   0.728679E+07  -0.261248E+00   0.556950E+07   0.556896E+07   0.616663E+01
   0.259335E-01   0.730567E+07   0.726664E+07   0.555752E+03   0.555750E+03   0.308174E+07   0.722357E+07   0.729946E+07   0.722357E+07  -0.258982E+00   0.552132E+07   0.552078E+07   0.615078E+01
   0.262233E-01   0.724221E+07   0.720279E+07   0.538703E+03   0.538701E+03   0.303050E+07   0.716026E+07   0.723593E+07   0.716026E+07  -0.256712E+00   0.547308E+07   0.547253E+07   0.613327E+01
   0.265163E-01   0.717866E+07   0.713886E+07   0.522130E+03   0.522128E+03   0.297968E+07   0.709688E+07   0.717232E+07   0.709688E+07  -0.254440E+00   0.542478E+07   0.542422E+07   0.611406E+01
   0.268125E-01   0.711504E+07   0.707487E+07   0.506022E+03   0.506020E+03   0.292928E+07   0.703344E+07   0.710865E+07   0.703344E+07  -0.252165E+00   0.537642E+07   0.537587E+07   0.609313E+01
   0.271121E-01   0.705136E+07   0.701083E+07   0.490368E+03   0.490366E+03   0.287932E+07   0.696996E+07   0.704491E+07   0.696996E+07  -0.249889E+00   0.532803E+07   0.532747E+07   0.607044E+01
   0.274150E-01   0.698764E+07   0.694675E+07   0.475157E+03   0.475155E+03   0.282978E+07   0.690644E+07   0.698113E+07   0.690644E+07  -0.247612E+00   0.527962E+07   0.527905E+07   0.604597E+01
   0.277213E-01   0.692389E+07   0.688266E+07   0.460377E+03   0.460375E+03   0.278070E+07   0.684290E+07   0.691733E+07   0.684290E+07  -0.245334E+00   0.523118E+07   0.523061E+07   0.601970E+01
   0.280311E-01   0.686013E+07   0.681856E+07   0.446018E+03   0.446016E+03   0.273207E+07   0.677936E+07   0.685351E+07   0.677936E+07  -0.243056E+00   0.518274E+07   0.518217E+07   0.599159E+01
   0.283443E-01   0.679637E+07   0.675447E+07   0.432069E+03   0.432068E+03   0.268392E+07   0.671582E+07   0.678970E+07   0.671582E+07  -0.240778E+00   0.513431E+07   0.513373E+07   0.596164E+01
   0.286610E-01   0.673263E+07   0.669041E+07   0.418522E+03   0.418520E+03   0.263626E+07   0.665232E+07   0.672591E+07   0.665232E+07  -0.238501E+00   0.508589E+07   0.508532E+07   0.592981E+01
   0.289812E-01   0.666892E+07   0.662639E+07   0.405365E+03   0.405363E+03   0.258910E+07   0.658886E+07   0.666215E+07   0.658886E+07  -0.236226E+00   0.503751E+07   0.503693E+07   0.589608E+01
   0.293050E-01   0.660526E+07   0.656244E+07   0.392588E+03   0.392587E+03   0.254244E+07   0.652546E+07   0.659844E+07   0.652546E+07  -0.233953E+00   0.498917E+07   0.498858E+07   0.586044E+01
   0.296324E-01   0.654167E+07   0.649857E+07   0.380183E+03   0.380182E+03   0.249629E+07   0.646214E+07   0.653481E+07   0.646214E+07  -0.231683E+00   0.494088E+07   0.494030E+07   0.582287E+01
   0.299635E-01   0.647816E+07   0.643479E+07   0.368141E+03   0.368139E+03   0.245066E+07   0.639891E+07   0.647126E+07   0.639891E+07  -0.229416E+00   0.489267E+07   0.489208E+07   0.578335E+01
   0.302983E-01   0.641476E+07   0.637113E+07   0.356451E+03   0.356449E+03   0.240555E+07   0.633580E+07   0.640781E+07   0.633580E+07  -0.227153E+00   0.484454E+07   0.484395E+07   0.574186E+01
   0.306368E-01   0.635147E+07   0.630761E+07   0.345105E+03   0.345104E+03   0.236095E+07   0.627281E+07   0.634449E+07   0.627281E+07  -0.224895E+00   0.479650E+07   0.479591E+07   0.569841E+01
   0.309791E-01   0.628833E+07   0.624424E+07   0.334095E+03   0.334094E+03   0.231689E+07   0.620998E+07   0.628131E+07   0.620998E+07  -0.222642E+00   0.474858E+07   0.474798E+07   0.565297E+01
   0.313253E-01   0.622534E+07   0.618104E+07   0.323412E+03   0.323411E+03   0.227335E+07   0.614731E+07   0.621829E+07   0.614731E+07  -0.220395E+00   0.470078E+07   0.470019E+07   0.560554E+01
   0.316753E-01   0.616254E+07   0.611804E+07   0.313048E+03   0.313046E+03   0.223034E+07   0.608483E+07   0.615546E+07   0.608483E+07  -0.218155E+00   0.465313E+07   0.465253E+07   0.555611E+01
   0.320292E-01   0.609993E+07   0.605526E+07   0.302994E+03   0.302993E+03   0.218786E+07   0.602256E+07   0.609282E+07   0.602256E+07  -0.215923E+00   0.460562E+07   0.460503E+07   0.550468E+01
   0.323870E-01   0.603754E+07   0.599271E+07   0.293243E+03   0.293242E+03   0.214591E+07   0.596051E+07   0.603040E+07   0.596051E+07  -0.213698E+00   0.455830E+07   0.455770E+07   0.545124E+01
   0.327489E-01   0.597539E+07   0.593041E+07   0.283787E+03   0.283786E+03   0.210451E+07   0.589871E+07   0.596823E+07   0.589871E+07  -0.211482E+00   0.451115E+07   0.451055E+07   0.539581E+01
   0.331148E-01   0.591350E+07   0.586840E+07   0.274618E+03   0.274617E+03   0.206365E+07   0.583718E+07   0.590632E+07   0.583718E+07  -0.209276E+00   0.446421E+07   0.446361E+07   0.533839E+01
   0.334848E-01   0.585188E+07   0.580668E+07   0.265729E+03   0.265728E+03   0.202336E+07   0.577593E+07   0.584469E+07   0.577593E+07  -0.207081E+00   0.441748E+07   0.441688E+07   0.527897E+01
   0.338589E-01   0.579057E+07   0.574528E+07   0.257113E+03   0.257112E+03   0.198364E+07   0.571499E+07   0.578336E+07   0.571499E+07  -0.204896E+00   0.437099E+07   0.437039E+07   0.521758E+01
   0.342372E-01   0.572958E+07   0.568423E+07   0.248763E+03   0.248762E+03   0.194450E+07   0.565439E+07   0.572236E+07   0.565439E+07  -0.202723E+00   0.432475E+07   0.432415E+07   0.515423E+01
   0.346198E-01   0.566894E+07   0.562354E+07   0.240672E+03   0.240671E+03   0.190595E+07   0.559413E+07   0.566171E+07   0.559413E+07  -0.200563E+00   0.427877E+07   0.427817E+07   0.508893E+01
   0.350066E-01   0.560865E+07   0.556324E+07   0.232832E+03   0.232831E+03   0.186797E+07   0.553425E+07   0.560142E+07   0.553425E+07  -0.198416E+00   0.423308E+07   0.423248E+07   0.502171E+01
   0.353977E-01   0.554876E+07   0.550334E+07   0.225238E+03   0.225237E+03   0.183057E+07   0.547476E+07   0.554153E+07   0.547476E+07  -0.196283E+00   0.418768E+07   0.418708E+07   0.495258E+01
   0.357932E-01   0.548927E+07   0.544387E+07   0.217882E+03   0.217881E+03   0.179373E+07   0.541568E+07   0.548204E+07   0.541568E+07  -0.194165E+00   0.414260E+07   0.414200E+07   0.488158E+01
   0.361931E-01   0.543021E+07   0.538486E+07   0.210758E+03   0.210758E+03   0.175746E+07   0.535703E+07   0.542299E+07   0.535703E+07  -0.192062E+00   0.409784E+07   0.409725E+07   0.480874E+01
   0.365975E-01   0.537160E+07   0.532632E+07   0.203861E+03   0.203860E+03   0.172176E+07   0.529885E+07   0.536439E+07   0.529885E+07  -0.189976E+00   0.405343E+07   0.405285E+07   0.473409E+01
   0.370064E-01   0.531345E+07   0.526827E+07   0.197183E+03   0.197183E+03   0.168664E+07   0.524113E+07   0.530626E+07   0.524113E+07  -0.187907E+00   0.400939E+07   0.400880E+07   0.465767E+01
   0.374199E-01   0.525580E+07   0.521074E+07   0.190720E+03   0.190719E+03   0.165211E+07   0.518391E+07   0.524862E+07   0.518391E+07  -0.185855E+00   0.396571E+07   0.396513E+07   0.457953E+01
   0.378380E-01   0.519865E+07   0.515373E+07   0.184464E+03   0.184463E+03   0.161818E+07   0.512720E+07   0.519150E+07   0.512720E+07  -0.183822E+00   0.392243E+07   0.392185E+07   0.449971E+01
   0.382608E-01   0.514203E+07   0.509728E+07   0.178410E+03   0.178409E+03   0.158484E+07   0.507103E+07   0.513490E+07   0.507103E+07  -0.181808E+00   0.387955E+07   0.387898E+07   0.441827E+01
   0.386883E-01   0.508596E+07   0.504140E+07   0.172553E+03   0.172553E+03   0.155209E+07   0.501541E+07   0.507887E+07   0.501541E+07  -0.179814E+00   0.383710E+07   0.383653E+07   0.433526E+01
   0.391205E-01   0.503046E+07   0.498613E+07   0.166888E+03   0.166887E+03   0.151993E+07   0.496037E+07   0.502341E+07   0.496037E+07  -0.177841E+00   0.379508E+07   0.379452E+07   0.425073E+01
   0.395576E-01   0.497556E+07   0.493148E+07   0.161408E+03   0.161407E+03   0.148834E+07   0.490592E+07   0.496854E+07   0.490592E+07  -0.175889E+00   0.375352E+07   0.375296E+07   0.416477E+01
   0.399996E-01   0.492128E+07   0.487747E+07   0.156109E+03   0.156108E+03   0.145732E+07   0.485210E+07   0.491430E+07   0.485210E+07  -0.173959E+00   0.371243E+07   0.371188E+07   0.407742E+01
   0.404465E-01   0.486762E+07   0.482412E+07   0.150985E+03   0.150985E+03   0.142687E+07   0.479891E+07   0.486070E+07   0.479891E+07  -0.172052E+00   0.367183E+07   0.367128E+07   0.398878E+01
   0.408984E-01   0.481462E+07   0.477144E+07   0.146032E+03   0.146031E+03   0.139699E+07   0.474637E+07   0.480775E+07   0.474637E+07  -0.170168E+00   0.363172E+07   0.363118E+07   0.389892E+01
   0.413554E-01   0.476228E+07   0.471945E+07   0.141244E+03   0.141243E+03   0.136770E+07   0.469450E+07   0.475546E+07   0.469450E+07  -0.168309E+00   0.359212E+07   0.359158E+07   0.380791E+01
   0.418175E-01   0.471061E+07   0.466816E+07   0.136616E+03   0.136615E+03   0.133898E+07   0.464330E+07   0.470385E+07   0.464330E+07  -0.166473E+00   0.355303E+07   0.355250E+07   0.371585E+01
   0.422847E-01   0.465962E+07   0.461758E+07   0.132144E+03   0.132143E+03   0.131084E+07   0.459279E+07   0.465293E+07   0.459279E+07  -0.164662E+00   0.351446E+07   0.351394E+07   0.362284E+01
   0.427571E-01   0.460933E+07   0.456773E+07   0.127822E+03   0.127821E+03   0.128327E+07   0.454298E+07   0.460271E+07   0.454298E+07  -0.162876E+00   0.347643E+07   0.347592E+07   0.352896E+01
   0.432349E-01   0.455975E+07   0.451860E+07   0.123646E+03   0.123646E+03   0.125626E+07   0.449387E+07   0.455320E+07   0.449387E+07  -0.161116E+00   0.343893E+07   0.343843E+07   0.343433E+01
   0.437179E-01   0.451088E+07   0.447022E+07   0.119612E+03   0.119611E+03   0.122981E+07   0.444549E+07   0.450441E+07   0.444549E+07  -0.159381E+00   0.340199E+07   0.340149E+07   0.333904E+01
   0.442064E-01   0.446274E+07   0.442259E+07   0.115715E+03   0.115714E+03   0.120390E+07   0.439782E+07   0.445635E+07   0.439782E+07  -0.157672E+00   0.336559E+07   0.336511E+07   0.324320E+01
   0.447003E-01   0.441534E+07   0.437573E+07   0.111951E+03   0.111950E+03   0.117853E+07   0.435090E+07   0.440903E+07   0.435090E+07  -0.155990E+00   0.332976E+07   0.332929E+07   0.314693E+01
   0.451998E-01   0.436868E+07   0.432964E+07   0.108315E+03   0.108315E+03   0.115368E+07   0.430473E+07   0.436247E+07   0.430473E+07  -0.154335E+00   0.329451E+07   0.329404E+07   0.305035E+01
   0.457048E-01   0.432279E+07   0.428433E+07   0.104804E+03   0.104804E+03   0.112937E+07   0.425932E+07   0.431667E+07   0.425932E+07  -0.152706E+00   0.325982E+07   0.325937E+07   0.295359E+01
   0.462154E-01   0.427765E+07   0.423980E+07   0.101414E+03   0.101414E+03   0.110557E+07   0.421466E+07   0.427163E+07   0.421466E+07  -0.151105E+00   0.322572E+07   0.322528E+07   0.285675E+01
   0.467318E-01   0.423328E+07   0.419606E+07   0.981408E+02   0.981404E+02   0.108231E+07   0.417077E+07   0.422736E+07   0.417077E+07  -0.149532E+00   0.319220E+07   0.319177E+07   0.275998E+01
   0.472539E-01   0.418967E+07   0.415310E+07   0.949800E+02   0.949796E+02   0.105956E+07   0.412763E+07   0.418385E+07   0.412763E+07  -0.147985E+00   0.315926E+07   0.315884E+07   0.266341E+01
   0.477819E-01   0.414681E+07   0.411092E+07   0.919279E+02   0.919276E+02   0.103732E+07   0.408525E+07   0.414110E+07   0.408525E+07  -0.146466E+00   0.312690E+07   0.312648E+07   0.256717E+01
   0.483158E-01   0.410470E+07   0.406950E+07   0.889808E+02   0.889805E+02   0.101556E+07   0.404362E+07   0.409910E+07   0.404362E+07  -0.144973E+00   0.309510E+07   0.309469E+07   0.247140E+01
   0.488556E-01   0.406333E+07   0.402883E+07   0.861350E+02   0.861346E+02   0.994276E+06   0.400272E+07   0.405784E+07   0.400272E+07  -0.143507E+00   0.306386E+07   0.306347E+07   0.237624E+01
   0.494015E-01   0.402269E+07   0.398892E+07   0.833868E+02   0.833865E+02   0.973458E+06   0.396255E+07   0.401732E+07   0.396255E+07  -0.142066E+00   0.303318E+07   0.303280E+07   0.228184E+01
   0.499535E-01   0.398277E+07   0.394974E+07   0.807328E+02   0.807325E+02   0.953104E+06   0.392309E+07   0.397751E+07   0.392309E+07  -0.140652E+00   0.300305E+07   0.300268E+07   0.218833E+01
   0.505116E-01   0.394356E+07   0.391128E+07   0.781698E+02   0.781694E+02   0.933208E+06   0.388435E+07   0.393842E+07   0.388435E+07  -0.139263E+00   0.297346E+07   0.297310E+07   0.209587E+01
   0.510760E-01   0.390505E+07   0.387354E+07   0.756943E+02   0.756940E+02   0.913757E+06   0.384630E+07   0.390004E+07   0.384630E+07  -0.137899E+00   0.294440E+07   0.294405E+07   0.200460E+01
   0.516466E-01   0.386723E+07   0.383650E+07   0.733033E+02   0.733030E+02   0.894734E+06   0.380894E+07   0.386234E+07   0.380894E+07  -0.136559E+00   0.291586E+07   0.291553E+07   0.191467E+01
   0.522237E-01   0.383008E+07   0.380014E+07   0.709937E+02   0.709934E+02   0.876123E+06   0.377225E+07   0.382531E+07   0.377225E+07  -0.135244E+00   0.288784E+07   0.288751E+07   0.182621E+01
   0.528072E-01   0.379358E+07   0.376443E+07   0.687622E+02   0.687619E+02   0.857913E+06   0.373620E+07   0.378894E+07   0.373620E+07  -0.133951E+00   0.286030E+07   0.285999E+07   0.173938E+01
   0.533972E-01   0.375771E+07   0.372936E+07   0.666059E+02   0.666056E+02   0.840094E+06   0.370078E+07   0.375319E+07   0.370078E+07  -0.132681E+00   0.283325E+07   0.283295E+07   0.165432E+01
   0.539938E-01   0.372243E+07   0.369489E+07   0.645219E+02   0.645216E+02   0.822661E+06   0.366595E+07   0.371805E+07   0.366595E+07  -0.131433E+00   0.280664E+07   0.280636E+07   0.157118E+01
   0.545971E-01   0.368773E+07   0.366099E+07   0.625072E+02   0.625069E+02   0.805603E+06   0.363169E+07   0.368347E+07   0.363169E+07  -0.130204E+00   0.278047E+07   0.278020E+07   0.149008E+01
   0.552071E-01   0.365356E+07   0.362763E+07   0.605590E+02   0.605588E+02   0.788910E+06   0.359796E+07   0.364943E+07   0.359796E+07  -0.128995E+00   0.275471E+07   0.275444E+07   0.141118E+01
   0.558239E-01   0.361990E+07   0.359477E+07   0.586748E+02   0.586746E+02   0.772568E+06   0.356474E+07   0.361590E+07   0.356474E+07  -0.127804E+00   0.272933E+07   0.272908E+07   0.133460E+01
   0.564477E-01   0.358671E+07   0.356238E+07   0.568519E+02   0.568517E+02   0.756559E+06   0.353199E+07   0.358284E+07   0.353199E+07  -0.126630E+00   0.270431E+07   0.270407E+07   0.126046E+01
   0.570784E-01   0.355397E+07   0.353042E+07   0.550879E+02   0.550876E+02   0.740864E+06   0.349968E+07   0.355023E+07   0.349968E+07  -0.125471E+00   0.267963E+07   0.267940E+07   0.118890E+01
   0.577161E-01   0.352164E+07   0.349887E+07   0.533802E+02   0.533800E+02   0.725469E+06   0.346777E+07   0.351802E+07   0.346777E+07  -0.124327E+00   0.265525E+07   0.265503E+07   0.112002E+01
   0.583610E-01   0.348968E+07   0.346767E+07   0.517267E+02   0.517265E+02   0.710368E+06   0.343623E+07   0.348618E+07   0.343623E+07  -0.123197E+00   0.263116E+07   0.263095E+07   0.105394E+01
   0.592779E-01   0.344538E+07   0.342443E+07   0.494937E+02   0.494935E+02   0.689668E+06   0.339252E+07   0.344205E+07   0.339252E+07  -0.121630E+00   0.259777E+07   0.259757E+07   0.966143E+00
