#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.166711E-02   0.409364E+07   0.409333E+07   0.541014E+06   0.544974E+06   0.382427E+07   0.408874E+07   0.409359E+07   0.408930E+07  -0.586733E+00   0.406620E+07   0.406619E+07   0.445216E+01
   0.186303E-02   0.407791E+07   0.407754E+07   0.419489E+06   0.423874E+06   0.375346E+07   0.407201E+07   0.407785E+07   0.407245E+07  -0.584261E+00   0.404974E+07   0.404972E+07   0.488574E+01
   0.208197E-02   0.405929E+07   0.405881E+07   0.367302E+06   0.369565E+06   0.367068E+07   0.405221E+07   0.405921E+07   0.405259E+07  -0.581369E+00   0.403024E+07   0.403022E+07   0.535480E+01
   0.232664E-02   0.403737E+07   0.403679E+07   0.335061E+06   0.333889E+06   0.357629E+07   0.402898E+07   0.403728E+07   0.402932E+07  -0.578000E+00   0.400737E+07   0.400734E+07   0.586292E+01
   0.260006E-02   0.401175E+07   0.401102E+07   0.280591E+06   0.277525E+06   0.347022E+07   0.400188E+07   0.401163E+07   0.400217E+07  -0.574087E+00   0.398071E+07   0.398068E+07   0.641381E+01
   0.290562E-02   0.398198E+07   0.398108E+07   0.202564E+06   0.201223E+06   0.335371E+07   0.397053E+07   0.398184E+07   0.397074E+07  -0.569564E+00   0.394988E+07   0.394984E+07   0.701086E+01
   0.324709E-02   0.394762E+07   0.394650E+07   0.140563E+06   0.142403E+06   0.322813E+07   0.393449E+07   0.394744E+07   0.393463E+07  -0.564371E+00   0.391444E+07   0.391438E+07   0.765720E+01
   0.362868E-02   0.390824E+07   0.390684E+07   0.119936E+06   0.121420E+06   0.309516E+07   0.389337E+07   0.390801E+07   0.389350E+07  -0.558454E+00   0.387397E+07   0.387391E+07   0.835618E+01
   0.405512E-02   0.386343E+07   0.386170E+07   0.107944E+06   0.106370E+06   0.295660E+07   0.384682E+07   0.386315E+07   0.384694E+07  -0.551763E+00   0.382813E+07   0.382805E+07   0.911160E+01
   0.453168E-02   0.381283E+07   0.381068E+07   0.756227E+05   0.751930E+05   0.281355E+07   0.379449E+07   0.381249E+07   0.379457E+07  -0.544245E+00   0.377657E+07   0.377648E+07   0.992720E+01
   0.506423E-02   0.375610E+07   0.375345E+07   0.574438E+05   0.588840E+05   0.266619E+07   0.373606E+07   0.375568E+07   0.373612E+07  -0.535853E+00   0.371899E+07   0.371887E+07   0.108060E+02
   0.512082E-02   0.375008E+07   0.374737E+07   0.571663E+05   0.584412E+05   0.265120E+07   0.372987E+07   0.374965E+07   0.372993E+07  -0.534964E+00   0.371288E+07   0.371276E+07   0.108974E+02
   0.517803E-02   0.374400E+07   0.374123E+07   0.570042E+05   0.580476E+05   0.263616E+07   0.372361E+07   0.374356E+07   0.372367E+07  -0.534066E+00   0.370672E+07   0.370659E+07   0.109895E+02
   0.523589E-02   0.373784E+07   0.373502E+07   0.568883E+05   0.576450E+05   0.262107E+07   0.371729E+07   0.373739E+07   0.371735E+07  -0.533158E+00   0.370048E+07   0.370036E+07   0.110823E+02
   0.529439E-02   0.373163E+07   0.372874E+07   0.567490E+05   0.571781E+05   0.260594E+07   0.371090E+07   0.373117E+07   0.371096E+07  -0.532241E+00   0.369419E+07   0.369406E+07   0.111758E+02
   0.535354E-02   0.372534E+07   0.372240E+07   0.565199E+05   0.565972E+05   0.259075E+07   0.370445E+07   0.372488E+07   0.370451E+07  -0.531315E+00   0.368783E+07   0.368770E+07   0.112699E+02
   0.541336E-02   0.371900E+07   0.371599E+07   0.561418E+05   0.558617E+05   0.257551E+07   0.369793E+07   0.371852E+07   0.369799E+07  -0.530380E+00   0.368140E+07   0.368127E+07   0.113647E+02
   0.547384E-02   0.371258E+07   0.370951E+07   0.555663E+05   0.549424E+05   0.256022E+07   0.369135E+07   0.371209E+07   0.369140E+07  -0.529434E+00   0.367491E+07   0.367478E+07   0.114601E+02
   0.553500E-02   0.370610E+07   0.370296E+07   0.547590E+05   0.538234E+05   0.254487E+07   0.368470E+07   0.370560E+07   0.368475E+07  -0.528480E+00   0.366836E+07   0.366822E+07   0.115563E+02
   0.559684E-02   0.369955E+07   0.369635E+07   0.537016E+05   0.525035E+05   0.252948E+07   0.367798E+07   0.369904E+07   0.367803E+07  -0.527515E+00   0.366174E+07   0.366159E+07   0.116531E+02
   0.565938E-02   0.369294E+07   0.368966E+07   0.523937E+05   0.509962E+05   0.251403E+07   0.367119E+07   0.369242E+07   0.367125E+07  -0.526542E+00   0.365505E+07   0.365490E+07   0.117505E+02
   0.572261E-02   0.368625E+07   0.368291E+07   0.508528E+05   0.493290E+05   0.249853E+07   0.366434E+07   0.368572E+07   0.366439E+07  -0.525558E+00   0.364829E+07   0.364814E+07   0.118487E+02
   0.578655E-02   0.367950E+07   0.367609E+07   0.491143E+05   0.475423E+05   0.248297E+07   0.365742E+07   0.367896E+07   0.365747E+07  -0.524565E+00   0.364147E+07   0.364132E+07   0.119475E+02
   0.585120E-02   0.367268E+07   0.366920E+07   0.472286E+05   0.456858E+05   0.246737E+07   0.365043E+07   0.367213E+07   0.365048E+07  -0.523562E+00   0.363458E+07   0.363443E+07   0.120471E+02
   0.591658E-02   0.366580E+07   0.366224E+07   0.452586E+05   0.438161E+05   0.245171E+07   0.364337E+07   0.366523E+07   0.364342E+07  -0.522549E+00   0.362762E+07   0.362747E+07   0.121473E+02
   0.598268E-02   0.365884E+07   0.365521E+07   0.432754E+05   0.419921E+05   0.243600E+07   0.363625E+07   0.365826E+07   0.363629E+07  -0.521526E+00   0.362060E+07   0.362044E+07   0.122481E+02
   0.604953E-02   0.365182E+07   0.364810E+07   0.413535E+05   0.402706E+05   0.242024E+07   0.362905E+07   0.365123E+07   0.362910E+07  -0.520494E+00   0.361350E+07   0.361334E+07   0.123497E+02
   0.611712E-02   0.364472E+07   0.364093E+07   0.395651E+05   0.387024E+05   0.240442E+07   0.362179E+07   0.364412E+07   0.362183E+07  -0.519451E+00   0.360634E+07   0.360618E+07   0.124519E+02
   0.618547E-02   0.363756E+07   0.363369E+07   0.379751E+05   0.373279E+05   0.238856E+07   0.361446E+07   0.363694E+07   0.361450E+07  -0.518399E+00   0.359911E+07   0.359894E+07   0.125549E+02
   0.625458E-02   0.363032E+07   0.362637E+07   0.366354E+05   0.361737E+05   0.237265E+07   0.360705E+07   0.362969E+07   0.360709E+07  -0.517336E+00   0.359181E+07   0.359164E+07   0.126585E+02
   0.632446E-02   0.362302E+07   0.361898E+07   0.355810E+05   0.352503E+05   0.235668E+07   0.359958E+07   0.362237E+07   0.359962E+07  -0.516264E+00   0.358444E+07   0.358427E+07   0.127627E+02
   0.639513E-02   0.361564E+07   0.361152E+07   0.348263E+05   0.345510E+05   0.234068E+07   0.359203E+07   0.361499E+07   0.359207E+07  -0.515181E+00   0.357700E+07   0.357682E+07   0.128677E+02
   0.646658E-02   0.360819E+07   0.360399E+07   0.343635E+05   0.340520E+05   0.232462E+07   0.358442E+07   0.360752E+07   0.358445E+07  -0.514088E+00   0.356949E+07   0.356931E+07   0.129733E+02
   0.653883E-02   0.360068E+07   0.359638E+07   0.341626E+05   0.337141E+05   0.230852E+07   0.357673E+07   0.359999E+07   0.357677E+07  -0.512985E+00   0.356191E+07   0.356172E+07   0.130796E+02
   0.661189E-02   0.359309E+07   0.358870E+07   0.341730E+05   0.334860E+05   0.229237E+07   0.356897E+07   0.359239E+07   0.356901E+07  -0.511872E+00   0.355426E+07   0.355407E+07   0.131866E+02
   0.668576E-02   0.358542E+07   0.358095E+07   0.343272E+05   0.333086E+05   0.227618E+07   0.356114E+07   0.358471E+07   0.356118E+07  -0.510748E+00   0.354653E+07   0.354634E+07   0.132943E+02
   0.676046E-02   0.357769E+07   0.357312E+07   0.345464E+05   0.331204E+05   0.225995E+07   0.355324E+07   0.357696E+07   0.355328E+07  -0.509614E+00   0.353874E+07   0.353854E+07   0.134026E+02
   0.683600E-02   0.356988E+07   0.356522E+07   0.347466E+05   0.328628E+05   0.224368E+07   0.354527E+07   0.356914E+07   0.354530E+07  -0.508470E+00   0.353087E+07   0.353067E+07   0.135116E+02
   0.691238E-02   0.356200E+07   0.355724E+07   0.348461E+05   0.324865E+05   0.222736E+07   0.353722E+07   0.356124E+07   0.353726E+07  -0.507315E+00   0.352293E+07   0.352273E+07   0.136213E+02
   0.698961E-02   0.355405E+07   0.354919E+07   0.347730E+05   0.319557E+05   0.221102E+07   0.352910E+07   0.355327E+07   0.352914E+07  -0.506150E+00   0.351492E+07   0.351471E+07   0.137316E+02
   0.706771E-02   0.354602E+07   0.354106E+07   0.344717E+05   0.312523E+05   0.219463E+07   0.352091E+07   0.354523E+07   0.352094E+07  -0.504975E+00   0.350684E+07   0.350663E+07   0.138426E+02
   0.714668E-02   0.353792E+07   0.353285E+07   0.339086E+05   0.303778E+05   0.217821E+07   0.351264E+07   0.353711E+07   0.351267E+07  -0.503788E+00   0.349868E+07   0.349846E+07   0.139542E+02
   0.722653E-02   0.352974E+07   0.352457E+07   0.330754E+05   0.293538E+05   0.216176E+07   0.350430E+07   0.352892E+07   0.350433E+07  -0.502591E+00   0.349045E+07   0.349023E+07   0.140665E+02
   0.730727E-02   0.352149E+07   0.351621E+07   0.319905E+05   0.282194E+05   0.214527E+07   0.349588E+07   0.352065E+07   0.349591E+07  -0.501384E+00   0.348214E+07   0.348192E+07   0.141795E+02
   0.738891E-02   0.351317E+07   0.350778E+07   0.306972E+05   0.270276E+05   0.212876E+07   0.348739E+07   0.351231E+07   0.348742E+07  -0.500166E+00   0.347376E+07   0.347354E+07   0.142931E+02
   0.747147E-02   0.350477E+07   0.349926E+07   0.292593E+05   0.258392E+05   0.211221E+07   0.347882E+07   0.350389E+07   0.347886E+07  -0.498937E+00   0.346531E+07   0.346508E+07   0.144074E+02
   0.755495E-02   0.349629E+07   0.349067E+07   0.277547E+05   0.247163E+05   0.209564E+07   0.347018E+07   0.349539E+07   0.347021E+07  -0.497697E+00   0.345678E+07   0.345655E+07   0.145223E+02
   0.763936E-02   0.348774E+07   0.348200E+07   0.262668E+05   0.237144E+05   0.207904E+07   0.346147E+07   0.348682E+07   0.346150E+07  -0.496447E+00   0.344818E+07   0.344794E+07   0.146378E+02
   0.772472E-02   0.347911E+07   0.347326E+07   0.248754E+05   0.228762E+05   0.206242E+07   0.345268E+07   0.347818E+07   0.345270E+07  -0.495185E+00   0.343950E+07   0.343925E+07   0.147539E+02
   0.781102E-02   0.347040E+07   0.346443E+07   0.236476E+05   0.222256E+05   0.204577E+07   0.344381E+07   0.346945E+07   0.344383E+07  -0.493913E+00   0.343075E+07   0.343049E+07   0.148707E+02
   0.789830E-02   0.346162E+07   0.345552E+07   0.226298E+05   0.217646E+05   0.202910E+07   0.343486E+07   0.346065E+07   0.343489E+07  -0.492629E+00   0.342191E+07   0.342166E+07   0.149881E+02
   0.798655E-02   0.345276E+07   0.344654E+07   0.218426E+05   0.214726E+05   0.201241E+07   0.342584E+07   0.345177E+07   0.342587E+07  -0.491335E+00   0.341301E+07   0.341275E+07   0.151061E+02
   0.807578E-02   0.344382E+07   0.343747E+07   0.212780E+05   0.213089E+05   0.199571E+07   0.341675E+07   0.344281E+07   0.341677E+07  -0.490030E+00   0.340402E+07   0.340376E+07   0.152246E+02
   0.816601E-02   0.343480E+07   0.342832E+07   0.209013E+05   0.212174E+05   0.197898E+07   0.340757E+07   0.343377E+07   0.340759E+07  -0.488713E+00   0.339496E+07   0.339469E+07   0.153438E+02
   0.825725E-02   0.342571E+07   0.341910E+07   0.206562E+05   0.211343E+05   0.196224E+07   0.339832E+07   0.342466E+07   0.339834E+07  -0.487386E+00   0.338582E+07   0.338555E+07   0.154636E+02
   0.834951E-02   0.341653E+07   0.340979E+07   0.204723E+05   0.209967E+05   0.194549E+07   0.338898E+07   0.341546E+07   0.338901E+07  -0.486047E+00   0.337661E+07   0.337633E+07   0.155839E+02
   0.844280E-02   0.340728E+07   0.340040E+07   0.202763E+05   0.207520E+05   0.192873E+07   0.337958E+07   0.340619E+07   0.337960E+07  -0.484697E+00   0.336731E+07   0.336703E+07   0.157048E+02
   0.853713E-02   0.339795E+07   0.339093E+07   0.200028E+05   0.203650E+05   0.191196E+07   0.337009E+07   0.339683E+07   0.337011E+07  -0.483336E+00   0.335794E+07   0.335765E+07   0.158262E+02
   0.863252E-02   0.338854E+07   0.338137E+07   0.196047E+05   0.198241E+05   0.189518E+07   0.336052E+07   0.338740E+07   0.336054E+07  -0.481963E+00   0.334849E+07   0.334819E+07   0.159482E+02
   0.872897E-02   0.337905E+07   0.337173E+07   0.190608E+05   0.191432E+05   0.187840E+07   0.335088E+07   0.337788E+07   0.335090E+07  -0.480580E+00   0.333896E+07   0.333866E+07   0.160707E+02
   0.882650E-02   0.336947E+07   0.336201E+07   0.183801E+05   0.183597E+05   0.186162E+07   0.334115E+07   0.336829E+07   0.334117E+07  -0.479184E+00   0.332935E+07   0.332904E+07   0.161937E+02
   0.892512E-02   0.335982E+07   0.335221E+07   0.176005E+05   0.175290E+05   0.184484E+07   0.333135E+07   0.335861E+07   0.333136E+07  -0.477778E+00   0.331966E+07   0.331935E+07   0.163173E+02
   0.902484E-02   0.335009E+07   0.334232E+07   0.167828E+05   0.167155E+05   0.182807E+07   0.332146E+07   0.334885E+07   0.332148E+07  -0.476360E+00   0.330989E+07   0.330957E+07   0.164413E+02
   0.912567E-02   0.334027E+07   0.333235E+07   0.160008E+05   0.159824E+05   0.181130E+07   0.331150E+07   0.333901E+07   0.331151E+07  -0.474930E+00   0.330004E+07   0.329972E+07   0.165658E+02
   0.922763E-02   0.333037E+07   0.332229E+07   0.153275E+05   0.153802E+05   0.179454E+07   0.330145E+07   0.332909E+07   0.330147E+07  -0.473489E+00   0.329011E+07   0.328978E+07   0.166908E+02
   0.933074E-02   0.332040E+07   0.331215E+07   0.148219E+05   0.149381E+05   0.177780E+07   0.329132E+07   0.331908E+07   0.329134E+07  -0.472037E+00   0.328011E+07   0.327977E+07   0.168162E+02
   0.943499E-02   0.331033E+07   0.330192E+07   0.145160E+05   0.146583E+05   0.176107E+07   0.328112E+07   0.330900E+07   0.328113E+07  -0.470573E+00   0.327001E+07   0.326967E+07   0.169421E+02
   0.954041E-02   0.330019E+07   0.329161E+07   0.144072E+05   0.145149E+05   0.174437E+07   0.327083E+07   0.329883E+07   0.327084E+07  -0.469097E+00   0.325984E+07   0.325949E+07   0.170684E+02
   0.964700E-02   0.328996E+07   0.328121E+07   0.144562E+05   0.144587E+05   0.172769E+07   0.326046E+07   0.328857E+07   0.326047E+07  -0.467609E+00   0.324959E+07   0.324923E+07   0.171951E+02
   0.975479E-02   0.327965E+07   0.327073E+07   0.145921E+05   0.144258E+05   0.171103E+07   0.325001E+07   0.327823E+07   0.325002E+07  -0.466110E+00   0.323925E+07   0.323889E+07   0.173221E+02
   0.986378E-02   0.326926E+07   0.326016E+07   0.147238E+05   0.143500E+05   0.169440E+07   0.323947E+07   0.326781E+07   0.323949E+07  -0.464599E+00   0.322884E+07   0.322846E+07   0.174496E+02
   0.997399E-02   0.325878E+07   0.324950E+07   0.147566E+05   0.141759E+05   0.167780E+07   0.322886E+07   0.325731E+07   0.322887E+07  -0.463076E+00   0.321834E+07   0.321796E+07   0.175773E+02
   0.100854E-01   0.324822E+07   0.323875E+07   0.146114E+05   0.138702E+05   0.166123E+07   0.321816E+07   0.324672E+07   0.321818E+07  -0.461541E+00   0.320776E+07   0.320737E+07   0.177054E+02
   0.101981E-01   0.323758E+07   0.322792E+07   0.142410E+05   0.134291E+05   0.164470E+07   0.320738E+07   0.323604E+07   0.320739E+07  -0.459995E+00   0.319709E+07   0.319670E+07   0.178338E+02
   0.103121E-01   0.322685E+07   0.321700E+07   0.136426E+05   0.128792E+05   0.162820E+07   0.319651E+07   0.322528E+07   0.319653E+07  -0.458437E+00   0.318634E+07   0.318594E+07   0.179625E+02
   0.104273E-01   0.321603E+07   0.320599E+07   0.128612E+05   0.122725E+05   0.161173E+07   0.318557E+07   0.321443E+07   0.318558E+07  -0.456866E+00   0.317551E+07   0.317510E+07   0.180915E+02
   0.105438E-01   0.320513E+07   0.319489E+07   0.119829E+05   0.116749E+05   0.159530E+07   0.317454E+07   0.320350E+07   0.317455E+07  -0.455284E+00   0.316460E+07   0.316418E+07   0.182206E+02
   0.106616E-01   0.319414E+07   0.318370E+07   0.111193E+05   0.111516E+05   0.157890E+07   0.316342E+07   0.319248E+07   0.316343E+07  -0.453689E+00   0.315360E+07   0.315317E+07   0.183500E+02
   0.107807E-01   0.318307E+07   0.317242E+07   0.112603E+05   0.112601E+05   0.156253E+07   0.315222E+07   0.318138E+07   0.315223E+07  -0.452083E+00   0.314251E+07   0.314208E+07   0.184796E+02
   0.109012E-01   0.317191E+07   0.316106E+07   0.109728E+05   0.109726E+05   0.154619E+07   0.314094E+07   0.317019E+07   0.314095E+07  -0.450464E+00   0.313134E+07   0.313090E+07   0.186093E+02
   0.110230E-01   0.316067E+07   0.314960E+07   0.106923E+05   0.106921E+05   0.152989E+07   0.312957E+07   0.315891E+07   0.312958E+07  -0.448833E+00   0.312009E+07   0.311964E+07   0.187392E+02
   0.111461E-01   0.314934E+07   0.313805E+07   0.104185E+05   0.104183E+05   0.151361E+07   0.311811E+07   0.314754E+07   0.311812E+07  -0.447190E+00   0.310875E+07   0.310830E+07   0.188691E+02
   0.112707E-01   0.313792E+07   0.312641E+07   0.101513E+05   0.101511E+05   0.149736E+07   0.310657E+07   0.313609E+07   0.310658E+07  -0.445535E+00   0.309733E+07   0.309686E+07   0.189991E+02
   0.113966E-01   0.312641E+07   0.311468E+07   0.989052E+04   0.989035E+04   0.148113E+07   0.309495E+07   0.312455E+07   0.309496E+07  -0.443867E+00   0.308582E+07   0.308534E+07   0.191292E+02
   0.115239E-01   0.311482E+07   0.310286E+07   0.963605E+04   0.963588E+04   0.146493E+07   0.308323E+07   0.311292E+07   0.308324E+07  -0.442187E+00   0.307422E+07   0.307374E+07   0.192592E+02
   0.116527E-01   0.310314E+07   0.309095E+07   0.938771E+04   0.938755E+04   0.144875E+07   0.307144E+07   0.310120E+07   0.307144E+07  -0.440495E+00   0.306254E+07   0.306205E+07   0.193892E+02
   0.117829E-01   0.309137E+07   0.307895E+07   0.914538E+04   0.914522E+04   0.143259E+07   0.305955E+07   0.308939E+07   0.305956E+07  -0.438790E+00   0.305077E+07   0.305027E+07   0.195192E+02
   0.119145E-01   0.307951E+07   0.306685E+07   0.890892E+04   0.890876E+04   0.141646E+07   0.304758E+07   0.307749E+07   0.304758E+07  -0.437073E+00   0.303891E+07   0.303840E+07   0.196490E+02
   0.120476E-01   0.306756E+07   0.305466E+07   0.867818E+04   0.867803E+04   0.140035E+07   0.303552E+07   0.306551E+07   0.303552E+07  -0.435343E+00   0.302696E+07   0.302645E+07   0.197788E+02
   0.121823E-01   0.305552E+07   0.304238E+07   0.845304E+04   0.845289E+04   0.138427E+07   0.302337E+07   0.305343E+07   0.302338E+07  -0.433600E+00   0.301493E+07   0.301441E+07   0.199083E+02
   0.123184E-01   0.304340E+07   0.303000E+07   0.823336E+04   0.823321E+04   0.136822E+07   0.301113E+07   0.304126E+07   0.301114E+07  -0.431845E+00   0.300281E+07   0.300228E+07   0.200376E+02
   0.124560E-01   0.303118E+07   0.301753E+07   0.801902E+04   0.801888E+04   0.135221E+07   0.299881E+07   0.302901E+07   0.299881E+07  -0.430077E+00   0.299060E+07   0.299006E+07   0.201667E+02
   0.125952E-01   0.301887E+07   0.300497E+07   0.780990E+04   0.780976E+04   0.133623E+07   0.298639E+07   0.301666E+07   0.298640E+07  -0.428297E+00   0.297831E+07   0.297775E+07   0.202955E+02
   0.127359E-01   0.300648E+07   0.299231E+07   0.760587E+04   0.760574E+04   0.132031E+07   0.297389E+07   0.300422E+07   0.297390E+07  -0.426504E+00   0.296592E+07   0.296536E+07   0.204239E+02
   0.128782E-01   0.299399E+07   0.297955E+07   0.740682E+04   0.740669E+04   0.130444E+07   0.296130E+07   0.299169E+07   0.296131E+07  -0.424698E+00   0.295344E+07   0.295287E+07   0.205519E+02
   0.130221E-01   0.298141E+07   0.296671E+07   0.721264E+04   0.721251E+04   0.128863E+07   0.294862E+07   0.297907E+07   0.294863E+07  -0.422880E+00   0.294088E+07   0.294030E+07   0.206795E+02
   0.131676E-01   0.296874E+07   0.295376E+07   0.702320E+04   0.702308E+04   0.127289E+07   0.293586E+07   0.296636E+07   0.293586E+07  -0.421049E+00   0.292823E+07   0.292763E+07   0.208066E+02
   0.133147E-01   0.295598E+07   0.294073E+07   0.683840E+04   0.683828E+04   0.125722E+07   0.292300E+07   0.295355E+07   0.292301E+07  -0.419205E+00   0.291548E+07   0.291488E+07   0.209331E+02
   0.134635E-01   0.294313E+07   0.292759E+07   0.665813E+04   0.665801E+04   0.124163E+07   0.291006E+07   0.294066E+07   0.291006E+07  -0.417348E+00   0.290265E+07   0.290204E+07   0.210591E+02
   0.136139E-01   0.293019E+07   0.291436E+07   0.648229E+04   0.648218E+04   0.122613E+07   0.289702E+07   0.292767E+07   0.289703E+07  -0.415479E+00   0.288973E+07   0.288910E+07   0.211845E+02
   0.137660E-01   0.291715E+07   0.290104E+07   0.631077E+04   0.631066E+04   0.121072E+07   0.288390E+07   0.291459E+07   0.288391E+07  -0.413596E+00   0.287672E+07   0.287608E+07   0.213091E+02
   0.139198E-01   0.290403E+07   0.288762E+07   0.614347E+04   0.614336E+04   0.119540E+07   0.287069E+07   0.290142E+07   0.287070E+07  -0.411701E+00   0.286362E+07   0.286297E+07   0.214330E+02
