#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.186303E-02   0.193013E+08   0.193009E+08   0.155900E+06   0.154212E+06   0.186805E+08   0.192901E+08   0.193012E+08   0.192901E+08  -0.461072E+00   0.101871E+08   0.101871E+08   0.823426E+00
   0.208197E-02   0.192075E+08   0.192071E+08   0.616608E+05   0.629193E+05   0.184640E+08   0.191941E+08   0.192075E+08   0.191941E+08  -0.458777E+00   0.101366E+08   0.101366E+08   0.900648E+00
   0.232664E-02   0.190979E+08   0.190972E+08   0.608046E+05   0.604810E+05   0.182145E+08   0.190819E+08   0.190978E+08   0.190819E+08  -0.456093E+00   0.100776E+08   0.100776E+08   0.984507E+00
   0.260006E-02   0.189702E+08   0.189694E+08   0.358967E+05   0.339234E+05   0.179291E+08   0.189513E+08   0.189700E+08   0.189513E+08  -0.452971E+00   0.100090E+08   0.100090E+08   0.107553E+01
   0.290562E-02   0.188225E+08   0.188215E+08   0.182669E+05   0.154926E+05   0.176076E+08   0.188005E+08   0.188223E+08   0.188005E+08  -0.449365E+00   0.992966E+07   0.992965E+07   0.117428E+01
   0.324709E-02   0.186527E+08   0.186516E+08   0.152159E+05   0.105188E+05   0.172489E+08   0.186273E+08   0.186526E+08   0.186273E+08  -0.445226E+00   0.983862E+07   0.983861E+07   0.128131E+01
   0.362868E-02   0.184591E+08   0.184576E+08   0.410555E+04   0.474938E+04   0.168517E+08   0.184299E+08   0.184588E+08   0.184299E+08  -0.440507E+00   0.973484E+07   0.973482E+07   0.139723E+01
   0.405512E-02   0.182397E+08   0.182378E+08  -0.336716E+04  -0.360090E+04   0.164149E+08   0.182065E+08   0.182394E+08   0.182065E+08  -0.435168E+00   0.961738E+07   0.961736E+07   0.152262E+01
   0.453168E-02   0.179928E+08   0.179906E+08  -0.265751E+03  -0.994537E+03   0.159368E+08   0.179555E+08   0.179925E+08   0.179555E+08  -0.429167E+00   0.948539E+07   0.948536E+07   0.165807E+01
   0.506423E-02   0.177171E+08   0.177143E+08  -0.166602E+05  -0.166603E+05   0.154155E+08   0.176752E+08   0.177166E+08   0.176752E+08  -0.422467E+00   0.933802E+07   0.933800E+07   0.180411E+01
   0.512082E-02   0.176878E+08   0.176850E+08  -0.162680E+05  -0.162680E+05   0.153609E+08   0.176455E+08   0.176874E+08   0.176455E+08  -0.421757E+00   0.932241E+07   0.932238E+07   0.181931E+01
   0.517803E-02   0.176583E+08   0.176554E+08  -0.158847E+05  -0.158847E+05   0.153059E+08   0.176155E+08   0.176578E+08   0.176155E+08  -0.421040E+00   0.930664E+07   0.930661E+07   0.183463E+01
   0.523589E-02   0.176284E+08   0.176255E+08  -0.155101E+05  -0.155101E+05   0.152504E+08   0.175852E+08   0.176280E+08   0.175852E+08  -0.420315E+00   0.929070E+07   0.929067E+07   0.185005E+01
   0.529439E-02   0.175983E+08   0.175953E+08  -0.151440E+05  -0.151441E+05   0.151945E+08   0.175546E+08   0.175978E+08   0.175546E+08  -0.419583E+00   0.927460E+07   0.927457E+07   0.186559E+01
   0.535354E-02   0.175678E+08   0.175647E+08  -0.147863E+05  -0.147864E+05   0.151382E+08   0.175236E+08   0.175673E+08   0.175236E+08  -0.418844E+00   0.925833E+07   0.925830E+07   0.188124E+01
   0.541336E-02   0.175370E+08   0.175339E+08  -0.144368E+05  -0.144368E+05   0.150813E+08   0.174924E+08   0.175365E+08   0.174924E+08  -0.418097E+00   0.924190E+07   0.924186E+07   0.189700E+01
   0.547384E-02   0.175060E+08   0.175027E+08  -0.140952E+05  -0.140953E+05   0.150241E+08   0.174608E+08   0.175054E+08   0.174608E+08  -0.417342E+00   0.922530E+07   0.922526E+07   0.191287E+01
   0.553500E-02   0.174745E+08   0.174713E+08  -0.137615E+05  -0.137615E+05   0.149664E+08   0.174289E+08   0.174740E+08   0.174289E+08  -0.416580E+00   0.920853E+07   0.920850E+07   0.192886E+01
   0.559684E-02   0.174428E+08   0.174395E+08  -0.134353E+05  -0.134354E+05   0.149082E+08   0.173967E+08   0.174423E+08   0.173967E+08  -0.415810E+00   0.919160E+07   0.919156E+07   0.194495E+01
   0.565938E-02   0.174108E+08   0.174074E+08  -0.131166E+05  -0.131167E+05   0.148496E+08   0.173642E+08   0.174102E+08   0.173642E+08  -0.415032E+00   0.917449E+07   0.917446E+07   0.196117E+01
   0.572261E-02   0.173784E+08   0.173749E+08  -0.128053E+05  -0.128053E+05   0.147905E+08   0.173313E+08   0.173779E+08   0.173313E+08  -0.414247E+00   0.915722E+07   0.915718E+07   0.197749E+01
   0.578655E-02   0.173457E+08   0.173422E+08  -0.125010E+05  -0.125010E+05   0.147310E+08   0.172981E+08   0.173452E+08   0.172981E+08  -0.413454E+00   0.913978E+07   0.913974E+07   0.199393E+01
   0.585120E-02   0.173127E+08   0.173091E+08  -0.122037E+05  -0.122037E+05   0.146711E+08   0.172646E+08   0.173122E+08   0.172646E+08  -0.412653E+00   0.912216E+07   0.912212E+07   0.201048E+01
   0.591658E-02   0.172794E+08   0.172757E+08  -0.119132E+05  -0.119133E+05   0.146107E+08   0.172308E+08   0.172788E+08   0.172308E+08  -0.411845E+00   0.910437E+07   0.910434E+07   0.202715E+01
   0.598268E-02   0.172457E+08   0.172419E+08  -0.116294E+05  -0.116294E+05   0.145499E+08   0.171966E+08   0.172451E+08   0.171966E+08  -0.411028E+00   0.908642E+07   0.908638E+07   0.204392E+01
   0.604953E-02   0.172118E+08   0.172079E+08  -0.113521E+05  -0.113521E+05   0.144886E+08   0.171622E+08   0.172111E+08   0.171622E+08  -0.410204E+00   0.906828E+07   0.906824E+07   0.206082E+01
   0.611712E-02   0.171775E+08   0.171735E+08  -0.110811E+05  -0.110812E+05   0.144269E+08   0.171273E+08   0.171768E+08   0.171273E+08  -0.409372E+00   0.904998E+07   0.904994E+07   0.207782E+01
   0.618547E-02   0.171428E+08   0.171388E+08  -0.108164E+05  -0.108165E+05   0.143647E+08   0.170922E+08   0.171422E+08   0.170922E+08  -0.408532E+00   0.903149E+07   0.903146E+07   0.209494E+01
   0.625458E-02   0.171078E+08   0.171037E+08  -0.105578E+05  -0.105578E+05   0.143021E+08   0.170567E+08   0.171072E+08   0.170567E+08  -0.407683E+00   0.901284E+07   0.901280E+07   0.211218E+01
   0.632446E-02   0.170725E+08   0.170683E+08  -0.103051E+05  -0.103051E+05   0.142391E+08   0.170209E+08   0.170719E+08   0.170209E+08  -0.406827E+00   0.899400E+07   0.899396E+07   0.212952E+01
   0.639513E-02   0.170369E+08   0.170326E+08  -0.100582E+05  -0.100583E+05   0.141756E+08   0.169847E+08   0.170362E+08   0.169847E+08  -0.405963E+00   0.897499E+07   0.897495E+07   0.214698E+01
   0.646658E-02   0.170009E+08   0.169965E+08  -0.981706E+04  -0.981709E+04   0.141117E+08   0.169482E+08   0.170002E+08   0.169482E+08  -0.405091E+00   0.895580E+07   0.895576E+07   0.216456E+01
   0.653883E-02   0.169646E+08   0.169601E+08  -0.958144E+04  -0.958147E+04   0.140474E+08   0.169114E+08   0.169639E+08   0.169114E+08  -0.404210E+00   0.893643E+07   0.893639E+07   0.218225E+01
   0.661189E-02   0.169279E+08   0.169234E+08  -0.935125E+04  -0.935127E+04   0.139827E+08   0.168742E+08   0.169272E+08   0.168742E+08  -0.403322E+00   0.891689E+07   0.891684E+07   0.220005E+01
   0.668576E-02   0.168909E+08   0.168863E+08  -0.912637E+04  -0.912639E+04   0.139175E+08   0.168367E+08   0.168902E+08   0.168367E+08  -0.402425E+00   0.889716E+07   0.889711E+07   0.221796E+01
   0.676046E-02   0.168536E+08   0.168488E+08  -0.890668E+04  -0.890670E+04   0.138519E+08   0.167989E+08   0.168528E+08   0.167989E+08  -0.401520E+00   0.887725E+07   0.887720E+07   0.223599E+01
   0.683600E-02   0.168159E+08   0.168110E+08  -0.869206E+04  -0.869209E+04   0.137858E+08   0.167606E+08   0.168152E+08   0.167606E+08  -0.400607E+00   0.885716E+07   0.885711E+07   0.225412E+01
   0.691238E-02   0.167779E+08   0.167729E+08  -0.848241E+04  -0.848244E+04   0.137194E+08   0.167221E+08   0.167771E+08   0.167221E+08  -0.399685E+00   0.883688E+07   0.883684E+07   0.227237E+01
   0.698961E-02   0.167395E+08   0.167344E+08  -0.827761E+04  -0.827764E+04   0.136525E+08   0.166832E+08   0.167387E+08   0.166832E+08  -0.398756E+00   0.881643E+07   0.881638E+07   0.229073E+01
   0.706771E-02   0.167008E+08   0.166956E+08  -0.807755E+04  -0.807758E+04   0.135852E+08   0.166439E+08   0.167000E+08   0.166439E+08  -0.397817E+00   0.879579E+07   0.879574E+07   0.230920E+01
   0.714668E-02   0.166617E+08   0.166564E+08  -0.788213E+04  -0.788215E+04   0.135175E+08   0.166043E+08   0.166609E+08   0.166043E+08  -0.396871E+00   0.877496E+07   0.877491E+07   0.232778E+01
   0.722653E-02   0.166223E+08   0.166169E+08  -0.769124E+04  -0.769126E+04   0.134494E+08   0.165644E+08   0.166215E+08   0.165644E+08  -0.395916E+00   0.875395E+07   0.875390E+07   0.234647E+01
   0.730727E-02   0.165825E+08   0.165770E+08  -0.750477E+04  -0.750479E+04   0.133808E+08   0.165241E+08   0.165817E+08   0.165241E+08  -0.394952E+00   0.873275E+07   0.873270E+07   0.236527E+01
   0.738891E-02   0.165424E+08   0.165368E+08  -0.732263E+04  -0.732265E+04   0.133119E+08   0.164834E+08   0.165415E+08   0.164834E+08  -0.393980E+00   0.871136E+07   0.871131E+07   0.238418E+01
   0.747147E-02   0.165019E+08   0.164962E+08  -0.714473E+04  -0.714475E+04   0.132426E+08   0.164424E+08   0.165010E+08   0.164424E+08  -0.393000E+00   0.868979E+07   0.868974E+07   0.240320E+01
   0.755495E-02   0.164611E+08   0.164552E+08  -0.697096E+04  -0.697098E+04   0.131728E+08   0.164010E+08   0.164601E+08   0.164010E+08  -0.392011E+00   0.866803E+07   0.866797E+07   0.242232E+01
   0.763936E-02   0.164199E+08   0.164139E+08  -0.680123E+04  -0.680125E+04   0.131027E+08   0.163593E+08   0.164189E+08   0.163593E+08  -0.391013E+00   0.864608E+07   0.864602E+07   0.244154E+01
   0.772472E-02   0.163783E+08   0.163722E+08  -0.663545E+04  -0.663547E+04   0.130321E+08   0.163172E+08   0.163773E+08   0.163172E+08  -0.390007E+00   0.862394E+07   0.862388E+07   0.246088E+01
   0.781102E-02   0.163364E+08   0.163302E+08  -0.647353E+04  -0.647355E+04   0.129612E+08   0.162747E+08   0.163354E+08   0.162747E+08  -0.388992E+00   0.860160E+07   0.860154E+07   0.248031E+01
   0.789830E-02   0.162941E+08   0.162877E+08  -0.631539E+04  -0.631541E+04   0.128899E+08   0.162319E+08   0.162931E+08   0.162319E+08  -0.387968E+00   0.857908E+07   0.857902E+07   0.249985E+01
   0.798655E-02   0.162515E+08   0.162450E+08  -0.616094E+04  -0.616096E+04   0.128182E+08   0.161887E+08   0.162504E+08   0.161887E+08  -0.386935E+00   0.855636E+07   0.855630E+07   0.251949E+01
   0.807578E-02   0.162084E+08   0.162018E+08  -0.601010E+04  -0.601011E+04   0.127461E+08   0.161451E+08   0.162074E+08   0.161451E+08  -0.385894E+00   0.853345E+07   0.853339E+07   0.253923E+01
   0.816601E-02   0.161651E+08   0.161583E+08  -0.586277E+04  -0.586279E+04   0.126737E+08   0.161012E+08   0.161640E+08   0.161012E+08  -0.384844E+00   0.851034E+07   0.851028E+07   0.255906E+01
   0.825725E-02   0.161213E+08   0.161144E+08  -0.571890E+04  -0.571891E+04   0.126009E+08   0.160569E+08   0.161202E+08   0.160569E+08  -0.383785E+00   0.848704E+07   0.848698E+07   0.257900E+01
   0.834951E-02   0.160772E+08   0.160701E+08  -0.557839E+04  -0.557840E+04   0.125278E+08   0.160122E+08   0.160761E+08   0.160122E+08  -0.382718E+00   0.846355E+07   0.846349E+07   0.259903E+01
   0.844280E-02   0.160327E+08   0.160255E+08  -0.544117E+04  -0.544118E+04   0.124543E+08   0.159672E+08   0.160315E+08   0.159672E+08  -0.381641E+00   0.843986E+07   0.843979E+07   0.261915E+01
   0.853713E-02   0.159878E+08   0.159805E+08  -0.530716E+04  -0.530718E+04   0.123805E+08   0.159218E+08   0.159866E+08   0.159218E+08  -0.380556E+00   0.841597E+07   0.841591E+07   0.263937E+01
   0.863252E-02   0.159426E+08   0.159351E+08  -0.517630E+04  -0.517631E+04   0.123063E+08   0.158760E+08   0.159414E+08   0.158760E+08  -0.379461E+00   0.839189E+07   0.839182E+07   0.265968E+01
   0.872897E-02   0.158970E+08   0.158893E+08  -0.504851E+04  -0.504852E+04   0.122318E+08   0.158298E+08   0.158957E+08   0.158298E+08  -0.378358E+00   0.836761E+07   0.836754E+07   0.268007E+01
   0.882650E-02   0.158510E+08   0.158432E+08  -0.492372E+04  -0.492373E+04   0.121570E+08   0.157833E+08   0.158497E+08   0.157833E+08  -0.377246E+00   0.834313E+07   0.834306E+07   0.270056E+01
   0.892512E-02   0.158046E+08   0.157966E+08  -0.480186E+04  -0.480188E+04   0.120819E+08   0.157364E+08   0.158033E+08   0.157364E+08  -0.376124E+00   0.831845E+07   0.831837E+07   0.272112E+01
   0.902484E-02   0.157578E+08   0.157497E+08  -0.468287E+04  -0.468289E+04   0.120065E+08   0.156891E+08   0.157565E+08   0.156891E+08  -0.374994E+00   0.829357E+07   0.829349E+07   0.274177E+01
   0.912567E-02   0.157107E+08   0.157024E+08  -0.456669E+04  -0.456670E+04   0.119308E+08   0.156414E+08   0.157094E+08   0.156414E+08  -0.373854E+00   0.826849E+07   0.826841E+07   0.276250E+01
   0.922763E-02   0.156632E+08   0.156547E+08  -0.445324E+04  -0.445325E+04   0.118548E+08   0.155933E+08   0.156618E+08   0.155933E+08  -0.372706E+00   0.824320E+07   0.824313E+07   0.278331E+01
   0.933074E-02   0.156153E+08   0.156067E+08  -0.434246E+04  -0.434248E+04   0.117786E+08   0.155449E+08   0.156139E+08   0.155449E+08  -0.371548E+00   0.821772E+07   0.821764E+07   0.280420E+01
   0.943499E-02   0.155670E+08   0.155582E+08  -0.423431E+04  -0.423432E+04   0.117020E+08   0.154961E+08   0.155656E+08   0.154961E+08  -0.370381E+00   0.819203E+07   0.819195E+07   0.282515E+01
   0.954041E-02   0.155183E+08   0.155094E+08  -0.412870E+04  -0.412872E+04   0.116252E+08   0.154469E+08   0.155169E+08   0.154469E+08  -0.369205E+00   0.816614E+07   0.816606E+07   0.284618E+01
   0.964700E-02   0.154693E+08   0.154601E+08  -0.402560E+04  -0.402561E+04   0.115480E+08   0.153973E+08   0.154678E+08   0.153973E+08  -0.368020E+00   0.814005E+07   0.813997E+07   0.286727E+01
   0.975479E-02   0.154198E+08   0.154105E+08  -0.392493E+04  -0.392495E+04   0.114706E+08   0.153473E+08   0.154183E+08   0.153473E+08  -0.366825E+00   0.811375E+07   0.811367E+07   0.288843E+01
   0.986378E-02   0.153700E+08   0.153605E+08  -0.382665E+04  -0.382666E+04   0.113929E+08   0.152969E+08   0.153685E+08   0.152969E+08  -0.365621E+00   0.808725E+07   0.808717E+07   0.290965E+01
   0.997399E-02   0.153197E+08   0.153100E+08  -0.373070E+04  -0.373071E+04   0.113150E+08   0.152462E+08   0.153182E+08   0.152462E+08  -0.364408E+00   0.806054E+07   0.806046E+07   0.293093E+01
   0.100854E-01   0.152691E+08   0.152592E+08  -0.363703E+04  -0.363704E+04   0.112368E+08   0.151950E+08   0.152675E+08   0.151950E+08  -0.363185E+00   0.803363E+07   0.803354E+07   0.295226E+01
   0.101981E-01   0.152181E+08   0.152080E+08  -0.354558E+04  -0.354559E+04   0.111583E+08   0.151435E+08   0.152165E+08   0.151435E+08  -0.361953E+00   0.800651E+07   0.800642E+07   0.297364E+01
   0.103121E-01   0.151667E+08   0.151564E+08  -0.345631E+04  -0.345632E+04   0.110795E+08   0.150915E+08   0.151650E+08   0.150915E+08  -0.360712E+00   0.797918E+07   0.797908E+07   0.299507E+01
   0.104273E-01   0.151149E+08   0.151044E+08  -0.336916E+04  -0.336917E+04   0.110005E+08   0.150392E+08   0.151132E+08   0.150392E+08  -0.359461E+00   0.795164E+07   0.795154E+07   0.301654E+01
   0.105438E-01   0.150627E+08   0.150520E+08  -0.328409E+04  -0.328410E+04   0.109212E+08   0.149865E+08   0.150610E+08   0.149865E+08  -0.358201E+00   0.792389E+07   0.792379E+07   0.303805E+01
   0.106616E-01   0.150101E+08   0.149991E+08  -0.320104E+04  -0.320105E+04   0.108416E+08   0.149333E+08   0.150083E+08   0.149333E+08  -0.356931E+00   0.789593E+07   0.789583E+07   0.305959E+01
   0.107807E-01   0.149570E+08   0.149459E+08  -0.311997E+04  -0.311998E+04   0.107618E+08   0.148798E+08   0.149553E+08   0.148798E+08  -0.355651E+00   0.786776E+07   0.786766E+07   0.308117E+01
   0.109012E-01   0.149036E+08   0.148923E+08  -0.304085E+04  -0.304085E+04   0.106817E+08   0.148259E+08   0.149018E+08   0.148259E+08  -0.354362E+00   0.783938E+07   0.783928E+07   0.310277E+01
   0.110230E-01   0.148498E+08   0.148383E+08  -0.296361E+04  -0.296362E+04   0.106014E+08   0.147716E+08   0.148480E+08   0.147716E+08  -0.353064E+00   0.781079E+07   0.781068E+07   0.312439E+01
   0.111461E-01   0.147956E+08   0.147838E+08  -0.288822E+04  -0.288823E+04   0.105208E+08   0.147168E+08   0.147937E+08   0.147168E+08  -0.351756E+00   0.778198E+07   0.778187E+07   0.314603E+01
   0.112707E-01   0.147410E+08   0.147289E+08  -0.281463E+04  -0.281464E+04   0.104400E+08   0.146617E+08   0.147390E+08   0.146617E+08  -0.350438E+00   0.775296E+07   0.775285E+07   0.316768E+01
   0.113966E-01   0.146859E+08   0.146737E+08  -0.274281E+04  -0.274282E+04   0.103590E+08   0.146061E+08   0.146840E+08   0.146061E+08  -0.349110E+00   0.772372E+07   0.772362E+07   0.318934E+01
   0.115239E-01   0.146305E+08   0.146180E+08  -0.267271E+04  -0.267272E+04   0.102778E+08   0.145502E+08   0.146285E+08   0.145502E+08  -0.347773E+00   0.769427E+07   0.769416E+07   0.321100E+01
   0.116527E-01   0.145746E+08   0.145619E+08  -0.260429E+04  -0.260430E+04   0.101964E+08   0.144938E+08   0.145726E+08   0.144938E+08  -0.346426E+00   0.766461E+07   0.766450E+07   0.323265E+01
   0.117829E-01   0.145183E+08   0.145054E+08  -0.253752E+04  -0.253753E+04   0.101148E+08   0.144371E+08   0.145163E+08   0.144371E+08  -0.345069E+00   0.763473E+07   0.763461E+07   0.325430E+01
   0.119145E-01   0.144616E+08   0.144484E+08  -0.247236E+04  -0.247236E+04   0.100331E+08   0.143799E+08   0.144595E+08   0.143799E+08  -0.343702E+00   0.760463E+07   0.760451E+07   0.327592E+01
   0.120476E-01   0.144045E+08   0.143911E+08  -0.240876E+04  -0.240877E+04   0.995116E+07   0.143223E+08   0.144024E+08   0.143223E+08  -0.342326E+00   0.757431E+07   0.757419E+07   0.329753E+01
   0.121823E-01   0.143470E+08   0.143333E+08  -0.234670E+04  -0.234670E+04   0.986912E+07   0.142643E+08   0.143448E+08   0.142643E+08  -0.340940E+00   0.754378E+07   0.754365E+07   0.331910E+01
   0.123184E-01   0.142891E+08   0.142751E+08  -0.228613E+04  -0.228614E+04   0.978695E+07   0.142059E+08   0.142869E+08   0.142059E+08  -0.339543E+00   0.751302E+07   0.751290E+07   0.334064E+01
   0.124560E-01   0.142307E+08   0.142165E+08  -0.222703E+04  -0.222703E+04   0.970466E+07   0.141471E+08   0.142285E+08   0.141471E+08  -0.338137E+00   0.748205E+07   0.748192E+07   0.336213E+01
   0.125952E-01   0.141720E+08   0.141575E+08  -0.216935E+04  -0.216936E+04   0.962227E+07   0.140878E+08   0.141697E+08   0.140878E+08  -0.336721E+00   0.745086E+07   0.745073E+07   0.338358E+01
   0.127359E-01   0.141128E+08   0.140980E+08  -0.211307E+04  -0.211308E+04   0.953978E+07   0.140282E+08   0.141104E+08   0.140282E+08  -0.335296E+00   0.741945E+07   0.741932E+07   0.340497E+01
   0.128782E-01   0.140532E+08   0.140381E+08  -0.205816E+04  -0.205817E+04   0.945720E+07   0.139681E+08   0.140508E+08   0.139681E+08  -0.333860E+00   0.738782E+07   0.738768E+07   0.342629E+01
   0.130221E-01   0.139931E+08   0.139778E+08  -0.200458E+04  -0.200458E+04   0.937454E+07   0.139076E+08   0.139907E+08   0.139076E+08  -0.332414E+00   0.735597E+07   0.735583E+07   0.344754E+01
   0.131676E-01   0.139327E+08   0.139170E+08  -0.195230E+04  -0.195230E+04   0.929180E+07   0.138467E+08   0.139302E+08   0.138467E+08  -0.330958E+00   0.732389E+07   0.732376E+07   0.346871E+01
   0.133147E-01   0.138718E+08   0.138559E+08  -0.190129E+04  -0.190129E+04   0.920899E+07   0.137854E+08   0.138692E+08   0.137854E+08  -0.329493E+00   0.729160E+07   0.729146E+07   0.348979E+01
   0.134635E-01   0.138105E+08   0.137943E+08  -0.185152E+04  -0.185153E+04   0.912611E+07   0.137237E+08   0.138079E+08   0.137237E+08  -0.328017E+00   0.725909E+07   0.725895E+07   0.351077E+01
   0.136139E-01   0.137488E+08   0.137323E+08  -0.180297E+04  -0.180297E+04   0.904317E+07   0.136615E+08   0.137461E+08   0.136615E+08  -0.326531E+00   0.722635E+07   0.722621E+07   0.353164E+01
   0.137660E-01   0.136866E+08   0.136698E+08  -0.175560E+04  -0.175561E+04   0.896016E+07   0.135989E+08   0.136839E+08   0.135989E+08  -0.325036E+00   0.719340E+07   0.719325E+07   0.355240E+01
