#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.260006E-02   0.598766E+07   0.598692E+07   0.224072E+06   0.225748E+06   0.532938E+07   0.597569E+07   0.598754E+07   0.597585E+07  -0.571395E+00   0.586897E+07   0.586894E+07   0.428772E+01
   0.290562E-02   0.594244E+07   0.594152E+07   0.185436E+06   0.187136E+06   0.517859E+07   0.592855E+07   0.594230E+07   0.592868E+07  -0.566874E+00   0.582311E+07   0.582307E+07   0.468431E+01
   0.324709E-02   0.589035E+07   0.588921E+07   0.167647E+06   0.166218E+06   0.501470E+07   0.587441E+07   0.589017E+07   0.587453E+07  -0.561689E+00   0.577043E+07   0.577038E+07   0.511385E+01
   0.362868E-02   0.583076E+07   0.582933E+07   0.121812E+06   0.121110E+06   0.483901E+07   0.581268E+07   0.583053E+07   0.581277E+07  -0.555779E+00   0.571034E+07   0.571029E+07   0.557885E+01
   0.405512E-02   0.576307E+07   0.576131E+07   0.901101E+05   0.916421E+05   0.465293E+07   0.574281E+07   0.576279E+07   0.574288E+07  -0.549091E+00   0.564231E+07   0.564225E+07   0.608161E+01
   0.453168E-02   0.568676E+07   0.568459E+07   0.822523E+05   0.809385E+05   0.445703E+07   0.566429E+07   0.568642E+07   0.566435E+07  -0.541578E+00   0.556584E+07   0.556576E+07   0.662444E+01
   0.506423E-02   0.560134E+07   0.559865E+07   0.570870E+05   0.564874E+05   0.425113E+07   0.557662E+07   0.560091E+07   0.557666E+07  -0.533191E+00   0.548044E+07   0.548035E+07   0.720954E+01
   0.512082E-02   0.559228E+07   0.558953E+07   0.554876E+05   0.549916E+05   0.422997E+07   0.556733E+07   0.559184E+07   0.556736E+07  -0.532302E+00   0.547139E+07   0.547130E+07   0.727044E+01
   0.517803E-02   0.558312E+07   0.558031E+07   0.542980E+05   0.538243E+05   0.420870E+07   0.555794E+07   0.558267E+07   0.555798E+07  -0.531405E+00   0.546225E+07   0.546215E+07   0.733179E+01
   0.523589E-02   0.557386E+07   0.557099E+07   0.535053E+05   0.529576E+05   0.418732E+07   0.554846E+07   0.557341E+07   0.554849E+07  -0.530497E+00   0.545301E+07   0.545291E+07   0.739357E+01
   0.529439E-02   0.556451E+07   0.556158E+07   0.530661E+05   0.523406E+05   0.416584E+07   0.553888E+07   0.556404E+07   0.553891E+07  -0.529581E+00   0.544368E+07   0.544358E+07   0.745581E+01
   0.535354E-02   0.555506E+07   0.555207E+07   0.529095E+05   0.519037E+05   0.414425E+07   0.552920E+07   0.555458E+07   0.552923E+07  -0.528655E+00   0.543425E+07   0.543415E+07   0.751848E+01
   0.541336E-02   0.554551E+07   0.554245E+07   0.529421E+05   0.515642E+05   0.412255E+07   0.551942E+07   0.554502E+07   0.551946E+07  -0.527720E+00   0.542473E+07   0.542462E+07   0.758161E+01
   0.547384E-02   0.553586E+07   0.553274E+07   0.530557E+05   0.512336E+05   0.410075E+07   0.550954E+07   0.553537E+07   0.550958E+07  -0.526775E+00   0.541510E+07   0.541500E+07   0.764518E+01
   0.553500E-02   0.552612E+07   0.552293E+07   0.531364E+05   0.508261E+05   0.407884E+07   0.549957E+07   0.552561E+07   0.549960E+07  -0.525821E+00   0.540539E+07   0.540527E+07   0.770920E+01
   0.559684E-02   0.551627E+07   0.551301E+07   0.530744E+05   0.502665E+05   0.405682E+07   0.548949E+07   0.551575E+07   0.548953E+07  -0.524857E+00   0.539557E+07   0.539546E+07   0.777367E+01
   0.565938E-02   0.550632E+07   0.550300E+07   0.527748E+05   0.494977E+05   0.403470E+07   0.547931E+07   0.550579E+07   0.547935E+07  -0.523884E+00   0.538565E+07   0.538554E+07   0.783860E+01
   0.572261E-02   0.549628E+07   0.549288E+07   0.521657E+05   0.484868E+05   0.401247E+07   0.546904E+07   0.549573E+07   0.546907E+07  -0.522901E+00   0.537564E+07   0.537552E+07   0.790397E+01
   0.578655E-02   0.548613E+07   0.548266E+07   0.512065E+05   0.472287E+05   0.399013E+07   0.545866E+07   0.548558E+07   0.545869E+07  -0.521908E+00   0.536553E+07   0.536541E+07   0.796980E+01
   0.585120E-02   0.547588E+07   0.547234E+07   0.498915E+05   0.457472E+05   0.396769E+07   0.544818E+07   0.547531E+07   0.544821E+07  -0.520906E+00   0.535532E+07   0.535519E+07   0.803609E+01
   0.591658E-02   0.546552E+07   0.546191E+07   0.482511E+05   0.440924E+05   0.394514E+07   0.543759E+07   0.546495E+07   0.543762E+07  -0.519894E+00   0.534500E+07   0.534488E+07   0.810282E+01
   0.598268E-02   0.545507E+07   0.545138E+07   0.463493E+05   0.423361E+05   0.392250E+07   0.542690E+07   0.545448E+07   0.542694E+07  -0.518872E+00   0.533459E+07   0.533446E+07   0.817001E+01
   0.604953E-02   0.544451E+07   0.544074E+07   0.442771E+05   0.405636E+05   0.389974E+07   0.541612E+07   0.544391E+07   0.541615E+07  -0.517840E+00   0.532408E+07   0.532395E+07   0.823766E+01
   0.611712E-02   0.543385E+07   0.543000E+07   0.421429E+05   0.388644E+05   0.387689E+07   0.540522E+07   0.543324E+07   0.540525E+07  -0.516798E+00   0.531346E+07   0.531333E+07   0.830576E+01
   0.618547E-02   0.542308E+07   0.541915E+07   0.400607E+05   0.373214E+05   0.385394E+07   0.539422E+07   0.542246E+07   0.539425E+07  -0.515746E+00   0.530275E+07   0.530261E+07   0.837431E+01
   0.625458E-02   0.541221E+07   0.540820E+07   0.381375E+05   0.360012E+05   0.383089E+07   0.538312E+07   0.541158E+07   0.538315E+07  -0.514684E+00   0.529193E+07   0.529179E+07   0.844332E+01
   0.632446E-02   0.540124E+07   0.539714E+07   0.364603E+05   0.349452E+05   0.380774E+07   0.537192E+07   0.540059E+07   0.537194E+07  -0.513612E+00   0.528101E+07   0.528086E+07   0.851278E+01
   0.639513E-02   0.539016E+07   0.538598E+07   0.350865E+05   0.341642E+05   0.378450E+07   0.536060E+07   0.538949E+07   0.536063E+07  -0.512531E+00   0.526998E+07   0.526984E+07   0.858269E+01
   0.646658E-02   0.537897E+07   0.537470E+07   0.340364E+05   0.336365E+05   0.376117E+07   0.534918E+07   0.537829E+07   0.534921E+07  -0.511438E+00   0.525885E+07   0.525871E+07   0.865306E+01
   0.653883E-02   0.536768E+07   0.536332E+07   0.332911E+05   0.333099E+05   0.373774E+07   0.533766E+07   0.536699E+07   0.533768E+07  -0.510336E+00   0.524762E+07   0.524747E+07   0.872388E+01
   0.661189E-02   0.535628E+07   0.535183E+07   0.327953E+05   0.331086E+05   0.371422E+07   0.532603E+07   0.535557E+07   0.532605E+07  -0.509224E+00   0.523628E+07   0.523613E+07   0.879515E+01
   0.668576E-02   0.534477E+07   0.534023E+07   0.324647E+05   0.329424E+05   0.369061E+07   0.531429E+07   0.534405E+07   0.531431E+07  -0.508101E+00   0.522484E+07   0.522468E+07   0.886686E+01
   0.676046E-02   0.533316E+07   0.532852E+07   0.321982E+05   0.327198E+05   0.366691E+07   0.530244E+07   0.533242E+07   0.530246E+07  -0.506968E+00   0.521329E+07   0.521313E+07   0.893903E+01
   0.683600E-02   0.532143E+07   0.531670E+07   0.318928E+05   0.323607E+05   0.364313E+07   0.529048E+07   0.532068E+07   0.529051E+07  -0.505825E+00   0.520163E+07   0.520147E+07   0.901165E+01
   0.691238E-02   0.530960E+07   0.530477E+07   0.314588E+05   0.318079E+05   0.361926E+07   0.527842E+07   0.530883E+07   0.527844E+07  -0.504671E+00   0.518987E+07   0.518971E+07   0.908471E+01
   0.698961E-02   0.529766E+07   0.529272E+07   0.308341E+05   0.310365E+05   0.359531E+07   0.526625E+07   0.529687E+07   0.526627E+07  -0.503507E+00   0.517800E+07   0.517784E+07   0.915821E+01
   0.706771E-02   0.528561E+07   0.528057E+07   0.299943E+05   0.300576E+05   0.357128E+07   0.525396E+07   0.528481E+07   0.525398E+07  -0.502332E+00   0.516603E+07   0.516586E+07   0.923216E+01
   0.714668E-02   0.527345E+07   0.526830E+07   0.289572E+05   0.289176E+05   0.354717E+07   0.524157E+07   0.527263E+07   0.524159E+07  -0.501147E+00   0.515394E+07   0.515377E+07   0.930654E+01
   0.722653E-02   0.526117E+07   0.525592E+07   0.277805E+05   0.276909E+05   0.352298E+07   0.522906E+07   0.526034E+07   0.522908E+07  -0.499951E+00   0.514175E+07   0.514157E+07   0.938137E+01
   0.730727E-02   0.524879E+07   0.524343E+07   0.265528E+05   0.264682E+05   0.349872E+07   0.521645E+07   0.524794E+07   0.521647E+07  -0.498745E+00   0.512945E+07   0.512927E+07   0.945663E+01
   0.738891E-02   0.523629E+07   0.523082E+07   0.253788E+05   0.253418E+05   0.347438E+07   0.520372E+07   0.523542E+07   0.520374E+07  -0.497528E+00   0.511704E+07   0.511685E+07   0.953232E+01
   0.747147E-02   0.522368E+07   0.521810E+07   0.243604E+05   0.243897E+05   0.344997E+07   0.519088E+07   0.522280E+07   0.519090E+07  -0.496300E+00   0.510452E+07   0.510433E+07   0.960844E+01
   0.755495E-02   0.521096E+07   0.520526E+07   0.235777E+05   0.236615E+05   0.342549E+07   0.517793E+07   0.521006E+07   0.517795E+07  -0.495061E+00   0.509189E+07   0.509169E+07   0.968498E+01
   0.763936E-02   0.519813E+07   0.519231E+07   0.230725E+05   0.231693E+05   0.340095E+07   0.516487E+07   0.519720E+07   0.516489E+07  -0.493812E+00   0.507914E+07   0.507895E+07   0.976195E+01
   0.772472E-02   0.518518E+07   0.517924E+07   0.228384E+05   0.228851E+05   0.337633E+07   0.515169E+07   0.518424E+07   0.515171E+07  -0.492552E+00   0.506629E+07   0.506609E+07   0.983933E+01
   0.781102E-02   0.517212E+07   0.516606E+07   0.228186E+05   0.227447E+05   0.335165E+07   0.513840E+07   0.517115E+07   0.513842E+07  -0.491281E+00   0.505333E+07   0.505312E+07   0.991712E+01
   0.789830E-02   0.515894E+07   0.515275E+07   0.229142E+05   0.226597E+05   0.332691E+07   0.512500E+07   0.515796E+07   0.512501E+07  -0.489999E+00   0.504025E+07   0.504004E+07   0.999533E+01
   0.798655E-02   0.514565E+07   0.513933E+07   0.230009E+05   0.225344E+05   0.330211E+07   0.511148E+07   0.514464E+07   0.511149E+07  -0.488706E+00   0.502706E+07   0.502685E+07   0.100739E+02
   0.807578E-02   0.513224E+07   0.512580E+07   0.229522E+05   0.222841E+05   0.327725E+07   0.509784E+07   0.513121E+07   0.509786E+07  -0.487403E+00   0.501376E+07   0.501354E+07   0.101529E+02
   0.816601E-02   0.511871E+07   0.511214E+07   0.226648E+05   0.218530E+05   0.325233E+07   0.508409E+07   0.511767E+07   0.508411E+07  -0.486088E+00   0.500034E+07   0.500012E+07   0.102324E+02
   0.825725E-02   0.510507E+07   0.509836E+07   0.220812E+05   0.212256E+05   0.322737E+07   0.507022E+07   0.510400E+07   0.507024E+07  -0.484762E+00   0.498681E+07   0.498659E+07   0.103121E+02
   0.834951E-02   0.509131E+07   0.508446E+07   0.212041E+05   0.204311E+05   0.320235E+07   0.505624E+07   0.509022E+07   0.505626E+07  -0.483425E+00   0.497317E+07   0.497294E+07   0.103923E+02
   0.844280E-02   0.507744E+07   0.507045E+07   0.200995E+05   0.195371E+05   0.317729E+07   0.504214E+07   0.507632E+07   0.504215E+07  -0.482076E+00   0.495941E+07   0.495918E+07   0.104729E+02
   0.853713E-02   0.506344E+07   0.505631E+07   0.188863E+05   0.186358E+05   0.315219E+07   0.502792E+07   0.506231E+07   0.502794E+07  -0.480717E+00   0.494553E+07   0.494530E+07   0.105538E+02
   0.863252E-02   0.504933E+07   0.504205E+07   0.177137E+05   0.178227E+05   0.312705E+07   0.501359E+07   0.504817E+07   0.501360E+07  -0.479346E+00   0.493154E+07   0.493130E+07   0.106351E+02
   0.872897E-02   0.503510E+07   0.502767E+07   0.167295E+05   0.171751E+05   0.310188E+07   0.499914E+07   0.503391E+07   0.499915E+07  -0.477964E+00   0.491744E+07   0.491719E+07   0.107167E+02
   0.882650E-02   0.502074E+07   0.501317E+07   0.173607E+05   0.173605E+05   0.307667E+07   0.498456E+07   0.501954E+07   0.498458E+07  -0.476571E+00   0.490321E+07   0.490296E+07   0.107987E+02
   0.892512E-02   0.500627E+07   0.499854E+07   0.169283E+05   0.169281E+05   0.305145E+07   0.496988E+07   0.500504E+07   0.496989E+07  -0.475166E+00   0.488887E+07   0.488862E+07   0.108810E+02
   0.902484E-02   0.499168E+07   0.498379E+07   0.165061E+05   0.165060E+05   0.302620E+07   0.495507E+07   0.499042E+07   0.495508E+07  -0.473750E+00   0.487442E+07   0.487416E+07   0.109637E+02
   0.912567E-02   0.497696E+07   0.496892E+07   0.160940E+05   0.160938E+05   0.300093E+07   0.494014E+07   0.497568E+07   0.494015E+07  -0.472323E+00   0.485984E+07   0.485958E+07   0.110466E+02
   0.922763E-02   0.496213E+07   0.495392E+07   0.156916E+05   0.156915E+05   0.297565E+07   0.492509E+07   0.496082E+07   0.492510E+07  -0.470884E+00   0.484515E+07   0.484488E+07   0.111299E+02
   0.933074E-02   0.494717E+07   0.493880E+07   0.152988E+05   0.152986E+05   0.295036E+07   0.490992E+07   0.494584E+07   0.490993E+07  -0.469433E+00   0.483034E+07   0.483006E+07   0.112135E+02
   0.943499E-02   0.493209E+07   0.492355E+07   0.149152E+05   0.149151E+05   0.292507E+07   0.489463E+07   0.493073E+07   0.489464E+07  -0.467971E+00   0.481541E+07   0.481513E+07   0.112974E+02
   0.954041E-02   0.491689E+07   0.490818E+07   0.145408E+05   0.145407E+05   0.289977E+07   0.487922E+07   0.491550E+07   0.487923E+07  -0.466498E+00   0.480036E+07   0.480007E+07   0.113815E+02
   0.964700E-02   0.490156E+07   0.489268E+07   0.141753E+05   0.141752E+05   0.287448E+07   0.486369E+07   0.490015E+07   0.486370E+07  -0.465012E+00   0.478519E+07   0.478490E+07   0.114659E+02
   0.975479E-02   0.488611E+07   0.487705E+07   0.138185E+05   0.138183E+05   0.284919E+07   0.484803E+07   0.488467E+07   0.484804E+07  -0.463515E+00   0.476990E+07   0.476960E+07   0.115506E+02
   0.986378E-02   0.487054E+07   0.486130E+07   0.134702E+05   0.134700E+05   0.282390E+07   0.483226E+07   0.486907E+07   0.483226E+07  -0.462007E+00   0.475449E+07   0.475418E+07   0.116355E+02
   0.997399E-02   0.485484E+07   0.484542E+07   0.131301E+05   0.131300E+05   0.279863E+07   0.481636E+07   0.485334E+07   0.481636E+07  -0.460487E+00   0.473895E+07   0.473865E+07   0.117207E+02
   0.100854E-01   0.483902E+07   0.482941E+07   0.127982E+05   0.127981E+05   0.277336E+07   0.480033E+07   0.483749E+07   0.480034E+07  -0.458955E+00   0.472330E+07   0.472299E+07   0.118060E+02
   0.101981E-01   0.482307E+07   0.481327E+07   0.124742E+05   0.124741E+05   0.274810E+07   0.478419E+07   0.482151E+07   0.478420E+07  -0.457411E+00   0.470753E+07   0.470721E+07   0.118916E+02
   0.103121E-01   0.480700E+07   0.479700E+07   0.121580E+05   0.121579E+05   0.272285E+07   0.476792E+07   0.480540E+07   0.476793E+07  -0.455855E+00   0.469163E+07   0.469131E+07   0.119774E+02
   0.104273E-01   0.479079E+07   0.478060E+07   0.118493E+05   0.118492E+05   0.269761E+07   0.475152E+07   0.478917E+07   0.475153E+07  -0.454287E+00   0.467561E+07   0.467528E+07   0.120633E+02
   0.105438E-01   0.477447E+07   0.476407E+07   0.115480E+05   0.115479E+05   0.267238E+07   0.473500E+07   0.477281E+07   0.473501E+07  -0.452708E+00   0.465947E+07   0.465913E+07   0.121494E+02
   0.106616E-01   0.475801E+07   0.474741E+07   0.112540E+05   0.112539E+05   0.264716E+07   0.471836E+07   0.475632E+07   0.471837E+07  -0.451116E+00   0.464320E+07   0.464286E+07   0.122356E+02
   0.107807E-01   0.474143E+07   0.473062E+07   0.109670E+05   0.109669E+05   0.262193E+07   0.470159E+07   0.473971E+07   0.470160E+07  -0.449513E+00   0.462681E+07   0.462646E+07   0.123219E+02
   0.109012E-01   0.472472E+07   0.471370E+07   0.106869E+05   0.106868E+05   0.259672E+07   0.468469E+07   0.472296E+07   0.468470E+07  -0.447897E+00   0.461030E+07   0.460994E+07   0.124084E+02
   0.110230E-01   0.470788E+07   0.469665E+07   0.104135E+05   0.104134E+05   0.257150E+07   0.466767E+07   0.470609E+07   0.466768E+07  -0.446270E+00   0.459366E+07   0.459330E+07   0.124949E+02
   0.111461E-01   0.469091E+07   0.467946E+07   0.101467E+05   0.101466E+05   0.254629E+07   0.465052E+07   0.468909E+07   0.465052E+07  -0.444630E+00   0.457689E+07   0.457652E+07   0.125815E+02
   0.112707E-01   0.467381E+07   0.466214E+07   0.988630E+04   0.988621E+04   0.252108E+07   0.463324E+07   0.467196E+07   0.463324E+07  -0.442978E+00   0.456000E+07   0.455963E+07   0.126682E+02
   0.113966E-01   0.465659E+07   0.464468E+07   0.963220E+04   0.963211E+04   0.249588E+07   0.461583E+07   0.465469E+07   0.461584E+07  -0.441313E+00   0.454298E+07   0.454260E+07   0.127548E+02
   0.115239E-01   0.463923E+07   0.462710E+07   0.938423E+04   0.938414E+04   0.247067E+07   0.459830E+07   0.463730E+07   0.459830E+07  -0.439636E+00   0.452584E+07   0.452545E+07   0.128415E+02
   0.116527E-01   0.462174E+07   0.460937E+07   0.914225E+04   0.914217E+04   0.244548E+07   0.458063E+07   0.461977E+07   0.458064E+07  -0.437948E+00   0.450857E+07   0.450817E+07   0.129281E+02
   0.117829E-01   0.460412E+07   0.459152E+07   0.890613E+04   0.890604E+04   0.242029E+07   0.456284E+07   0.460211E+07   0.456284E+07  -0.436246E+00   0.449117E+07   0.449077E+07   0.130148E+02
   0.119145E-01   0.458636E+07   0.457352E+07   0.867572E+04   0.867564E+04   0.239512E+07   0.454491E+07   0.458432E+07   0.454492E+07  -0.434532E+00   0.447364E+07   0.447323E+07   0.131013E+02
   0.120476E-01   0.456848E+07   0.455539E+07   0.845089E+04   0.845081E+04   0.236997E+07   0.452686E+07   0.456640E+07   0.452687E+07  -0.432806E+00   0.445599E+07   0.445557E+07   0.131877E+02
   0.121823E-01   0.455046E+07   0.453713E+07   0.823152E+04   0.823145E+04   0.234485E+07   0.450868E+07   0.454834E+07   0.450868E+07  -0.431068E+00   0.443820E+07   0.443778E+07   0.132741E+02
   0.123184E-01   0.453231E+07   0.451872E+07   0.801748E+04   0.801741E+04   0.231976E+07   0.449036E+07   0.453015E+07   0.449037E+07  -0.429316E+00   0.442029E+07   0.441986E+07   0.133603E+02
   0.124560E-01   0.451403E+07   0.450018E+07   0.780865E+04   0.780858E+04   0.229471E+07   0.447192E+07   0.451183E+07   0.447192E+07  -0.427553E+00   0.440224E+07   0.440180E+07   0.134463E+02
   0.125952E-01   0.449561E+07   0.448150E+07   0.760490E+04   0.760483E+04   0.226972E+07   0.445334E+07   0.449337E+07   0.445334E+07  -0.425777E+00   0.438407E+07   0.438362E+07   0.135321E+02
   0.127359E-01   0.447706E+07   0.446269E+07   0.740612E+04   0.740605E+04   0.224478E+07   0.443463E+07   0.447477E+07   0.443464E+07  -0.423988E+00   0.436577E+07   0.436531E+07   0.136177E+02
   0.128782E-01   0.445837E+07   0.444373E+07   0.721219E+04   0.721212E+04   0.221991E+07   0.441579E+07   0.445604E+07   0.441580E+07  -0.422186E+00   0.434733E+07   0.434687E+07   0.137030E+02
   0.130221E-01   0.443955E+07   0.442464E+07   0.702300E+04   0.702294E+04   0.219512E+07   0.439682E+07   0.443718E+07   0.439683E+07  -0.420373E+00   0.432877E+07   0.432830E+07   0.137880E+02
   0.131676E-01   0.442060E+07   0.440540E+07   0.683844E+04   0.683838E+04   0.217041E+07   0.437772E+07   0.441818E+07   0.437772E+07  -0.418546E+00   0.431007E+07   0.430960E+07   0.138727E+02
   0.133147E-01   0.440151E+07   0.438603E+07   0.665841E+04   0.665834E+04   0.214579E+07   0.435848E+07   0.439904E+07   0.435849E+07  -0.416707E+00   0.429125E+07   0.429076E+07   0.139571E+02
   0.134635E-01   0.438228E+07   0.436652E+07   0.648278E+04   0.648272E+04   0.212126E+07   0.433912E+07   0.437977E+07   0.433912E+07  -0.414855E+00   0.427229E+07   0.427180E+07   0.140411E+02
   0.136139E-01   0.436292E+07   0.434686E+07   0.631147E+04   0.631142E+04   0.209682E+07   0.431962E+07   0.436036E+07   0.431962E+07  -0.412991E+00   0.425320E+07   0.425270E+07   0.141246E+02
   0.137660E-01   0.434342E+07   0.432707E+07   0.614438E+04   0.614432E+04   0.207248E+07   0.429998E+07   0.434082E+07   0.429999E+07  -0.411114E+00   0.423398E+07   0.423347E+07   0.142076E+02
   0.139198E-01   0.432378E+07   0.430714E+07   0.598139E+04   0.598134E+04   0.204823E+07   0.428022E+07   0.432113E+07   0.428022E+07  -0.409224E+00   0.421463E+07   0.421411E+07   0.142902E+02
