#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.106892E-02   0.495542E+07   0.495529E+07   0.185128E+07   0.184551E+07   0.482415E+07   0.495304E+07   0.495540E+07   0.495463E+07  -0.592503E+00   0.490598E+07   0.490598E+07   0.253635E+01
   0.119454E-02   0.494614E+07   0.494598E+07   0.136829E+07   0.136579E+07   0.478417E+07   0.494320E+07   0.494612E+07   0.494438E+07  -0.591233E+00   0.489636E+07   0.489635E+07   0.279859E+01
   0.133492E-02   0.493493E+07   0.493473E+07   0.971300E+06   0.972311E+06   0.473592E+07   0.493132E+07   0.493490E+07   0.493216E+07  -0.589723E+00   0.488471E+07   0.488470E+07   0.308261E+01
   0.149180E-02   0.492145E+07   0.492121E+07   0.688556E+06   0.692290E+06   0.467817E+07   0.491704E+07   0.492142E+07   0.491763E+07  -0.587937E+00   0.487070E+07   0.487068E+07   0.338981E+01
   0.166711E-02   0.490535E+07   0.490504E+07   0.524748E+06   0.529231E+06   0.460966E+07   0.489998E+07   0.490530E+07   0.490043E+07  -0.585835E+00   0.485394E+07   0.485393E+07   0.372201E+01
   0.186303E-02   0.488624E+07   0.488586E+07   0.451091E+06   0.453755E+06   0.453039E+07   0.487977E+07   0.488618E+07   0.488016E+07  -0.583374E+00   0.483409E+07   0.483407E+07   0.408157E+01
   0.208197E-02   0.486365E+07   0.486317E+07   0.411151E+06   0.410408E+06   0.443773E+07   0.485591E+07   0.486357E+07   0.485626E+07  -0.580490E+00   0.481065E+07   0.481063E+07   0.447122E+01
   0.232664E-02   0.483712E+07   0.483652E+07   0.350800E+06   0.347785E+06   0.433204E+07   0.482793E+07   0.483702E+07   0.482823E+07  -0.577123E+00   0.478320E+07   0.478318E+07   0.489389E+01
   0.260006E-02   0.480613E+07   0.480539E+07   0.259479E+06   0.257728E+06   0.421312E+07   0.479534E+07   0.480601E+07   0.479556E+07  -0.573207E+00   0.475125E+07   0.475122E+07   0.535231E+01
   0.290562E-02   0.477016E+07   0.476925E+07   0.179248E+06   0.180787E+06   0.408224E+07   0.475763E+07   0.477002E+07   0.475779E+07  -0.568681E+00   0.471430E+07   0.471426E+07   0.584904E+01
   0.324709E-02   0.472868E+07   0.472755E+07   0.147463E+06   0.149278E+06   0.394067E+07   0.471432E+07   0.472850E+07   0.471444E+07  -0.563487E+00   0.467182E+07   0.467177E+07   0.638674E+01
   0.362868E-02   0.468118E+07   0.467978E+07   0.134459E+06   0.133160E+06   0.378994E+07   0.466492E+07   0.468096E+07   0.466503E+07  -0.557570E+00   0.462336E+07   0.462330E+07   0.696852E+01
   0.405512E-02   0.462719E+07   0.462545E+07   0.980377E+05   0.971731E+05   0.363171E+07   0.460900E+07   0.462691E+07   0.460908E+07  -0.550877E+00   0.456847E+07   0.456840E+07   0.759756E+01
   0.453168E-02   0.456627E+07   0.456411E+07   0.713127E+05   0.728655E+05   0.346684E+07   0.454614E+07   0.456593E+07   0.454620E+07  -0.543355E+00   0.450676E+07   0.450667E+07   0.827667E+01
   0.506423E-02   0.449803E+07   0.449536E+07   0.658677E+05   0.647186E+05   0.329536E+07   0.447596E+07   0.449760E+07   0.447601E+07  -0.534960E+00   0.443783E+07   0.443772E+07   0.900846E+01
   0.512082E-02   0.449079E+07   0.448806E+07   0.643962E+05   0.630219E+05   0.327783E+07   0.446852E+07   0.449035E+07   0.446858E+07  -0.534070E+00   0.443053E+07   0.443042E+07   0.908463E+01
   0.517803E-02   0.448347E+07   0.448068E+07   0.626469E+05   0.611180E+05   0.326022E+07   0.446101E+07   0.448302E+07   0.446106E+07  -0.533172E+00   0.442315E+07   0.442304E+07   0.916136E+01
   0.523589E-02   0.447607E+07   0.447322E+07   0.606528E+05   0.590466E+05   0.324255E+07   0.445341E+07   0.447562E+07   0.445347E+07  -0.532264E+00   0.441569E+07   0.441558E+07   0.923864E+01
   0.529439E-02   0.446859E+07   0.446569E+07   0.584656E+05   0.568608E+05   0.322480E+07   0.444574E+07   0.446813E+07   0.444579E+07  -0.531347E+00   0.440816E+07   0.440804E+07   0.931647E+01
   0.535354E-02   0.446104E+07   0.445807E+07   0.561529E+05   0.546234E+05   0.320697E+07   0.443800E+07   0.446057E+07   0.443804E+07  -0.530420E+00   0.440055E+07   0.440043E+07   0.939487E+01
   0.541336E-02   0.445341E+07   0.445037E+07   0.537937E+05   0.524029E+05   0.318907E+07   0.443017E+07   0.445292E+07   0.443021E+07  -0.529484E+00   0.439286E+07   0.439274E+07   0.947382E+01
   0.547384E-02   0.444569E+07   0.444260E+07   0.514729E+05   0.502683E+05   0.317110E+07   0.442226E+07   0.444520E+07   0.442230E+07  -0.528538E+00   0.438509E+07   0.438497E+07   0.955333E+01
   0.553500E-02   0.443790E+07   0.443474E+07   0.492756E+05   0.482839E+05   0.315306E+07   0.441427E+07   0.443740E+07   0.441432E+07  -0.527583E+00   0.437725E+07   0.437712E+07   0.963340E+01
   0.559684E-02   0.443003E+07   0.442680E+07   0.472803E+05   0.465044E+05   0.313494E+07   0.440621E+07   0.442952E+07   0.440625E+07  -0.526618E+00   0.436932E+07   0.436920E+07   0.971404E+01
   0.565938E-02   0.442208E+07   0.441878E+07   0.455529E+05   0.449703E+05   0.311674E+07   0.439806E+07   0.442155E+07   0.439810E+07  -0.525644E+00   0.436132E+07   0.436119E+07   0.979523E+01
   0.572261E-02   0.441404E+07   0.441068E+07   0.441415E+05   0.437044E+05   0.309847E+07   0.438983E+07   0.441351E+07   0.438987E+07  -0.524660E+00   0.435324E+07   0.435310E+07   0.987700E+01
   0.578655E-02   0.440593E+07   0.440249E+07   0.430717E+05   0.427097E+05   0.308013E+07   0.438152E+07   0.440538E+07   0.438156E+07  -0.523666E+00   0.434508E+07   0.434494E+07   0.995932E+01
   0.585120E-02   0.439773E+07   0.439422E+07   0.423441E+05   0.419689E+05   0.306171E+07   0.437313E+07   0.439717E+07   0.437316E+07  -0.522663E+00   0.433683E+07   0.433669E+07   0.100422E+02
   0.591658E-02   0.438945E+07   0.438587E+07   0.419333E+05   0.414449E+05   0.304322E+07   0.436465E+07   0.438888E+07   0.436469E+07  -0.521649E+00   0.432851E+07   0.432837E+07   0.101257E+02
   0.598268E-02   0.438109E+07   0.437743E+07   0.417895E+05   0.410846E+05   0.302466E+07   0.435610E+07   0.438051E+07   0.435613E+07  -0.520626E+00   0.432010E+07   0.431996E+07   0.102097E+02
   0.604953E-02   0.437265E+07   0.436891E+07   0.418415E+05   0.408225E+05   0.300603E+07   0.434746E+07   0.437205E+07   0.434749E+07  -0.519593E+00   0.431161E+07   0.431147E+07   0.102943E+02
   0.611712E-02   0.436412E+07   0.436030E+07   0.420029E+05   0.405868E+05   0.298732E+07   0.433874E+07   0.436352E+07   0.433877E+07  -0.518550E+00   0.430304E+07   0.430289E+07   0.103794E+02
   0.618547E-02   0.435551E+07   0.435161E+07   0.421784E+05   0.403059E+05   0.296855E+07   0.432993E+07   0.435489E+07   0.432997E+07  -0.517498E+00   0.429439E+07   0.429424E+07   0.104652E+02
   0.625458E-02   0.434682E+07   0.434284E+07   0.422726E+05   0.399150E+05   0.294971E+07   0.432104E+07   0.434618E+07   0.432108E+07  -0.516435E+00   0.428566E+07   0.428550E+07   0.105514E+02
   0.632446E-02   0.433804E+07   0.433398E+07   0.421983E+05   0.393629E+05   0.293080E+07   0.431207E+07   0.433739E+07   0.431210E+07  -0.515362E+00   0.427684E+07   0.427668E+07   0.106383E+02
   0.639513E-02   0.432918E+07   0.432503E+07   0.418846E+05   0.386169E+05   0.291182E+07   0.430301E+07   0.432852E+07   0.430304E+07  -0.514279E+00   0.426794E+07   0.426778E+07   0.107257E+02
   0.646658E-02   0.432023E+07   0.431599E+07   0.412838E+05   0.376662E+05   0.289278E+07   0.429386E+07   0.431955E+07   0.429390E+07  -0.513186E+00   0.425895E+07   0.425879E+07   0.108137E+02
   0.653883E-02   0.431120E+07   0.430687E+07   0.403768E+05   0.365240E+05   0.287367E+07   0.428464E+07   0.431051E+07   0.428467E+07  -0.512082E+00   0.424988E+07   0.424971E+07   0.109023E+02
   0.661189E-02   0.430208E+07   0.429766E+07   0.391744E+05   0.352257E+05   0.285450E+07   0.427532E+07   0.430137E+07   0.427536E+07  -0.510969E+00   0.424073E+07   0.424056E+07   0.109914E+02
   0.668576E-02   0.429287E+07   0.428836E+07   0.377174E+05   0.338259E+05   0.283527E+07   0.426592E+07   0.429215E+07   0.426595E+07  -0.509845E+00   0.423149E+07   0.423131E+07   0.110811E+02
   0.676046E-02   0.428358E+07   0.427897E+07   0.360722E+05   0.323922E+05   0.281598E+07   0.425643E+07   0.428284E+07   0.425647E+07  -0.508710E+00   0.422216E+07   0.422199E+07   0.111713E+02
   0.683600E-02   0.427420E+07   0.426950E+07   0.343241E+05   0.309979E+05   0.279663E+07   0.424686E+07   0.427345E+07   0.424689E+07  -0.507566E+00   0.421275E+07   0.421257E+07   0.112621E+02
   0.691238E-02   0.426473E+07   0.425993E+07   0.325682E+05   0.297135E+05   0.277723E+07   0.423720E+07   0.426397E+07   0.423723E+07  -0.506411E+00   0.420326E+07   0.420307E+07   0.113535E+02
   0.698961E-02   0.425518E+07   0.425028E+07   0.308988E+05   0.285980E+05   0.275777E+07   0.422745E+07   0.425440E+07   0.422748E+07  -0.505245E+00   0.419367E+07   0.419348E+07   0.114454E+02
   0.706771E-02   0.424553E+07   0.424053E+07   0.293989E+05   0.276919E+05   0.273826E+07   0.421761E+07   0.424474E+07   0.421764E+07  -0.504069E+00   0.418400E+07   0.418381E+07   0.115379E+02
   0.714668E-02   0.423580E+07   0.423070E+07   0.281301E+05   0.270114E+05   0.271869E+07   0.420769E+07   0.423499E+07   0.420771E+07  -0.502882E+00   0.417424E+07   0.417405E+07   0.116309E+02
   0.722653E-02   0.422598E+07   0.422077E+07   0.271259E+05   0.265460E+05   0.269908E+07   0.419768E+07   0.422515E+07   0.419770E+07  -0.501685E+00   0.416440E+07   0.416420E+07   0.117244E+02
   0.730727E-02   0.421607E+07   0.421075E+07   0.263872E+05   0.262597E+05   0.267941E+07   0.418757E+07   0.421522E+07   0.418759E+07  -0.500477E+00   0.415446E+07   0.415426E+07   0.118186E+02
   0.738891E-02   0.420607E+07   0.420064E+07   0.258829E+05   0.260949E+05   0.265970E+07   0.417738E+07   0.420521E+07   0.417740E+07  -0.499259E+00   0.414444E+07   0.414423E+07   0.119132E+02
   0.747147E-02   0.419598E+07   0.419044E+07   0.255539E+05   0.259801E+05   0.263995E+07   0.416710E+07   0.419510E+07   0.416712E+07  -0.498030E+00   0.413433E+07   0.413412E+07   0.120084E+02
   0.755495E-02   0.418580E+07   0.418014E+07   0.253222E+05   0.258395E+05   0.262015E+07   0.415673E+07   0.418490E+07   0.415675E+07  -0.496790E+00   0.412413E+07   0.412391E+07   0.121041E+02
   0.763936E-02   0.417553E+07   0.416975E+07   0.251016E+05   0.256034E+05   0.260030E+07   0.414626E+07   0.417461E+07   0.414628E+07  -0.495539E+00   0.411384E+07   0.411362E+07   0.122003E+02
   0.772472E-02   0.416516E+07   0.415927E+07   0.248111E+05   0.252187E+05   0.258042E+07   0.413571E+07   0.416423E+07   0.413573E+07  -0.494277E+00   0.410346E+07   0.410323E+07   0.122971E+02
   0.781102E-02   0.415471E+07   0.414869E+07   0.243870E+05   0.246570E+05   0.256050E+07   0.412506E+07   0.415375E+07   0.412509E+07  -0.493005E+00   0.409299E+07   0.409276E+07   0.123943E+02
   0.789830E-02   0.414416E+07   0.413802E+07   0.237935E+05   0.239188E+05   0.254054E+07   0.411433E+07   0.414318E+07   0.411435E+07  -0.491721E+00   0.408243E+07   0.408219E+07   0.124921E+02
   0.798655E-02   0.413352E+07   0.412726E+07   0.230289E+05   0.230342E+05   0.252054E+07   0.410350E+07   0.413252E+07   0.410352E+07  -0.490427E+00   0.407177E+07   0.407154E+07   0.125904E+02
   0.807578E-02   0.412279E+07   0.411639E+07   0.221261E+05   0.220585E+05   0.250052E+07   0.409258E+07   0.412177E+07   0.409260E+07  -0.489121E+00   0.406103E+07   0.406079E+07   0.126892E+02
   0.816601E-02   0.411196E+07   0.410544E+07   0.211481E+05   0.210636E+05   0.248046E+07   0.408157E+07   0.411092E+07   0.408158E+07  -0.487805E+00   0.405019E+07   0.404995E+07   0.127885E+02
   0.825725E-02   0.410104E+07   0.409438E+07   0.201774E+05   0.201262E+05   0.246037E+07   0.407046E+07   0.409998E+07   0.407048E+07  -0.486477E+00   0.403926E+07   0.403901E+07   0.128883E+02
   0.834951E-02   0.409003E+07   0.408323E+07   0.193015E+05   0.193150E+05   0.244025E+07   0.405926E+07   0.408894E+07   0.405928E+07  -0.485138E+00   0.402824E+07   0.402799E+07   0.129885E+02
   0.844280E-02   0.407892E+07   0.407198E+07   0.185972E+05   0.186784E+05   0.242012E+07   0.404797E+07   0.407781E+07   0.404798E+07  -0.483788E+00   0.401713E+07   0.401687E+07   0.130892E+02
   0.853713E-02   0.406771E+07   0.406064E+07   0.181146E+05   0.182359E+05   0.239996E+07   0.403658E+07   0.406659E+07   0.403659E+07  -0.482427E+00   0.400592E+07   0.400565E+07   0.131904E+02
   0.863252E-02   0.405641E+07   0.404919E+07   0.178668E+05   0.179739E+05   0.237978E+07   0.402510E+07   0.405526E+07   0.402511E+07  -0.481054E+00   0.399462E+07   0.399435E+07   0.132920E+02
   0.872897E-02   0.404502E+07   0.403765E+07   0.178240E+05   0.178476E+05   0.235959E+07   0.401352E+07   0.404384E+07   0.401353E+07  -0.479670E+00   0.398322E+07   0.398295E+07   0.133941E+02
   0.882650E-02   0.403352E+07   0.402601E+07   0.179169E+05   0.177891E+05   0.233938E+07   0.400185E+07   0.403233E+07   0.400186E+07  -0.478275E+00   0.397173E+07   0.397145E+07   0.134966E+02
   0.892512E-02   0.402194E+07   0.401427E+07   0.180477E+05   0.177199E+05   0.231917E+07   0.399008E+07   0.402072E+07   0.399010E+07  -0.476869E+00   0.396015E+07   0.395986E+07   0.135995E+02
   0.902484E-02   0.401025E+07   0.400243E+07   0.181071E+05   0.175663E+05   0.229895E+07   0.397822E+07   0.400901E+07   0.397823E+07  -0.475450E+00   0.394847E+07   0.394818E+07   0.137028E+02
   0.912567E-02   0.399847E+07   0.399049E+07   0.179955E+05   0.172743E+05   0.227874E+07   0.396626E+07   0.399720E+07   0.396627E+07  -0.474021E+00   0.393669E+07   0.393640E+07   0.138066E+02
   0.922763E-02   0.398659E+07   0.397845E+07   0.176442E+05   0.168208E+05   0.225852E+07   0.395420E+07   0.398529E+07   0.395422E+07  -0.472580E+00   0.392482E+07   0.392452E+07   0.139107E+02
   0.933074E-02   0.397461E+07   0.396631E+07   0.170310E+05   0.162190E+05   0.223831E+07   0.394205E+07   0.397329E+07   0.394206E+07  -0.471127E+00   0.391286E+07   0.391255E+07   0.140152E+02
   0.943499E-02   0.396253E+07   0.395406E+07   0.161879E+05   0.155162E+05   0.221811E+07   0.392980E+07   0.396119E+07   0.392982E+07  -0.469663E+00   0.390079E+07   0.390048E+07   0.141201E+02
   0.954041E-02   0.395036E+07   0.394172E+07   0.151976E+05   0.147835E+05   0.219793E+07   0.391746E+07   0.394898E+07   0.391747E+07  -0.468187E+00   0.388863E+07   0.388831E+07   0.142253E+02
   0.964700E-02   0.393808E+07   0.392927E+07   0.141793E+05   0.141006E+05   0.217776E+07   0.390501E+07   0.393668E+07   0.390502E+07  -0.466700E+00   0.387637E+07   0.387605E+07   0.143308E+02
   0.975479E-02   0.392571E+07   0.391672E+07   0.132646E+05   0.135370E+05   0.215760E+07   0.389247E+07   0.392428E+07   0.389248E+07  -0.465201E+00   0.386402E+07   0.386369E+07   0.144367E+02
   0.986378E-02   0.391324E+07   0.390407E+07   0.137177E+05   0.137176E+05   0.213747E+07   0.387983E+07   0.391178E+07   0.387984E+07  -0.463690E+00   0.385156E+07   0.385123E+07   0.145429E+02
   0.997399E-02   0.390066E+07   0.389131E+07   0.133716E+05   0.133714E+05   0.211737E+07   0.386709E+07   0.389917E+07   0.386710E+07  -0.462167E+00   0.383901E+07   0.383867E+07   0.146493E+02
   0.100854E-01   0.388799E+07   0.387845E+07   0.130336E+05   0.130335E+05   0.209728E+07   0.385426E+07   0.388647E+07   0.385427E+07  -0.460633E+00   0.382636E+07   0.382601E+07   0.147561E+02
   0.101981E-01   0.387521E+07   0.386548E+07   0.127038E+05   0.127036E+05   0.207723E+07   0.384132E+07   0.387366E+07   0.384133E+07  -0.459087E+00   0.381362E+07   0.381326E+07   0.148630E+02
   0.103121E-01   0.386234E+07   0.385241E+07   0.123818E+05   0.123816E+05   0.205719E+07   0.382828E+07   0.386076E+07   0.382829E+07  -0.457529E+00   0.380077E+07   0.380040E+07   0.149703E+02
   0.104273E-01   0.384936E+07   0.383924E+07   0.120675E+05   0.120674E+05   0.203719E+07   0.381515E+07   0.384775E+07   0.381516E+07  -0.455958E+00   0.378782E+07   0.378745E+07   0.150777E+02
   0.105438E-01   0.383628E+07   0.382596E+07   0.117608E+05   0.117606E+05   0.201720E+07   0.380191E+07   0.383463E+07   0.380192E+07  -0.454376E+00   0.377478E+07   0.377440E+07   0.151853E+02
   0.106616E-01   0.382309E+07   0.381257E+07   0.114614E+05   0.114612E+05   0.199725E+07   0.378858E+07   0.382142E+07   0.378859E+07  -0.452782E+00   0.376163E+07   0.376124E+07   0.152931E+02
   0.107807E-01   0.380981E+07   0.379908E+07   0.111692E+05   0.111690E+05   0.197731E+07   0.377514E+07   0.380810E+07   0.377515E+07  -0.451176E+00   0.374838E+07   0.374799E+07   0.154011E+02
   0.109012E-01   0.379642E+07   0.378548E+07   0.108840E+05   0.108838E+05   0.195740E+07   0.376160E+07   0.379468E+07   0.376161E+07  -0.449558E+00   0.373503E+07   0.373463E+07   0.155091E+02
   0.110230E-01   0.378293E+07   0.377178E+07   0.106056E+05   0.106055E+05   0.193750E+07   0.374796E+07   0.378115E+07   0.374797E+07  -0.447928E+00   0.372158E+07   0.372118E+07   0.156173E+02
   0.111461E-01   0.376933E+07   0.375797E+07   0.103340E+05   0.103339E+05   0.191763E+07   0.373422E+07   0.376752E+07   0.373422E+07  -0.446285E+00   0.370803E+07   0.370762E+07   0.157256E+02
   0.112707E-01   0.375563E+07   0.374405E+07   0.100689E+05   0.100687E+05   0.189777E+07   0.372037E+07   0.375379E+07   0.372038E+07  -0.444630E+00   0.369438E+07   0.369396E+07   0.158339E+02
   0.113966E-01   0.374183E+07   0.373002E+07   0.981016E+04   0.981004E+04   0.187793E+07   0.370642E+07   0.373995E+07   0.370643E+07  -0.442963E+00   0.368062E+07   0.368020E+07   0.159423E+02
   0.115239E-01   0.372792E+07   0.371588E+07   0.955769E+04   0.955756E+04   0.185810E+07   0.369237E+07   0.372600E+07   0.369238E+07  -0.441283E+00   0.366677E+07   0.366633E+07   0.160506E+02
   0.116527E-01   0.371390E+07   0.370163E+07   0.931131E+04   0.931119E+04   0.183829E+07   0.367821E+07   0.371195E+07   0.367822E+07  -0.439591E+00   0.365280E+07   0.365236E+07   0.161590E+02
   0.117829E-01   0.369978E+07   0.368728E+07   0.907089E+04   0.907077E+04   0.181850E+07   0.366396E+07   0.369779E+07   0.366396E+07  -0.437887E+00   0.363874E+07   0.363829E+07   0.162672E+02
   0.119145E-01   0.368556E+07   0.367281E+07   0.883629E+04   0.883617E+04   0.179873E+07   0.364959E+07   0.368353E+07   0.364960E+07  -0.436170E+00   0.362457E+07   0.362411E+07   0.163754E+02
   0.120476E-01   0.367122E+07   0.365823E+07   0.860737E+04   0.860726E+04   0.177898E+07   0.363512E+07   0.366916E+07   0.363513E+07  -0.434441E+00   0.361030E+07   0.360983E+07   0.164835E+02
   0.121823E-01   0.365678E+07   0.364355E+07   0.838400E+04   0.838389E+04   0.175926E+07   0.362055E+07   0.365468E+07   0.362056E+07  -0.432699E+00   0.359592E+07   0.359544E+07   0.165914E+02
   0.123184E-01   0.364224E+07   0.362875E+07   0.816606E+04   0.816596E+04   0.173958E+07   0.360587E+07   0.364009E+07   0.360588E+07  -0.430945E+00   0.358144E+07   0.358095E+07   0.166992E+02
   0.124560E-01   0.362758E+07   0.361384E+07   0.795342E+04   0.795332E+04   0.171993E+07   0.359109E+07   0.362540E+07   0.359110E+07  -0.429178E+00   0.356685E+07   0.356635E+07   0.168067E+02
   0.125952E-01   0.361282E+07   0.359882E+07   0.774596E+04   0.774586E+04   0.170034E+07   0.357620E+07   0.361059E+07   0.357621E+07  -0.427398E+00   0.355216E+07   0.355165E+07   0.169140E+02
   0.127359E-01   0.359795E+07   0.358369E+07   0.754355E+04   0.754345E+04   0.168079E+07   0.356120E+07   0.359568E+07   0.356121E+07  -0.425606E+00   0.353736E+07   0.353684E+07   0.170210E+02
   0.128782E-01   0.358298E+07   0.356844E+07   0.734608E+04   0.734598E+04   0.166131E+07   0.354610E+07   0.358066E+07   0.354611E+07  -0.423801E+00   0.352245E+07   0.352193E+07   0.171277E+02
   0.130221E-01   0.356789E+07   0.355308E+07   0.715344E+04   0.715334E+04   0.164190E+07   0.353090E+07   0.356553E+07   0.353090E+07  -0.421984E+00   0.350744E+07   0.350691E+07   0.172340E+02
   0.131676E-01   0.355269E+07   0.353761E+07   0.696551E+04   0.696542E+04   0.162256E+07   0.351558E+07   0.355029E+07   0.351559E+07  -0.420153E+00   0.349232E+07   0.349178E+07   0.173399E+02
   0.133147E-01   0.353739E+07   0.352203E+07   0.678218E+04   0.678209E+04   0.160331E+07   0.350017E+07   0.353495E+07   0.350017E+07  -0.418311E+00   0.347710E+07   0.347655E+07   0.174453E+02
   0.134635E-01   0.352198E+07   0.350633E+07   0.660335E+04   0.660326E+04   0.158415E+07   0.348464E+07   0.351949E+07   0.348465E+07  -0.416455E+00   0.346177E+07   0.346121E+07   0.175503E+02
   0.136139E-01   0.350646E+07   0.349052E+07   0.642891E+04   0.642882E+04   0.156508E+07   0.346901E+07   0.350392E+07   0.346902E+07  -0.414587E+00   0.344633E+07   0.344577E+07   0.176547E+02
   0.137660E-01   0.349082E+07   0.347460E+07   0.625876E+04   0.625867E+04   0.154610E+07   0.345327E+07   0.348824E+07   0.345328E+07  -0.412706E+00   0.343079E+07   0.343021E+07   0.177586E+02
   0.139198E-01   0.347508E+07   0.345856E+07   0.609279E+04   0.609271E+04   0.152722E+07   0.343743E+07   0.347245E+07   0.343743E+07  -0.410812E+00   0.341514E+07   0.341455E+07   0.178618E+02
