#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.324709E-02   0.231966E+06   0.231160E+06   0.204162E+06   0.194998E+06   0.190081E+06   0.230911E+06   0.231838E+06   0.234457E+06  -0.580680E+00   0.230534E+06   0.230338E+06   0.115206E+03
   0.362868E-02   0.230680E+06   0.229677E+06   0.182306E+06   0.172302E+06   0.175434E+06   0.229299E+06   0.230520E+06   0.232465E+06  -0.575383E+00   0.229160E+06   0.228916E+06   0.127762E+03
   0.405512E-02   0.229116E+06   0.227868E+06   0.157898E+06   0.147406E+06   0.158865E+06   0.227364E+06   0.228918E+06   0.230106E+06  -0.569085E+00   0.227485E+06   0.227184E+06   0.141449E+03
   0.453168E-02   0.227225E+06   0.225673E+06   0.131467E+06   0.121058E+06   0.140602E+06   0.225062E+06   0.226978E+06   0.227346E+06  -0.561683E+00   0.225456E+06   0.225084E+06   0.156295E+03
   0.506423E-02   0.224955E+06   0.223027E+06   0.103989E+06   0.944609E+05   0.121130E+06   0.222352E+06   0.224648E+06   0.224158E+06  -0.553095E+00   0.223016E+06   0.222558E+06   0.172304E+03
   0.512082E-02   0.224705E+06   0.222735E+06   0.101236E+06   0.918476E+05   0.119144E+06   0.222057E+06   0.224392E+06   0.223816E+06  -0.552169E+00   0.222747E+06   0.222280E+06   0.173969E+03
   0.517803E-02   0.224451E+06   0.222438E+06   0.984889E+05   0.892500E+05   0.117155E+06   0.221758E+06   0.224130E+06   0.223468E+06  -0.551231E+00   0.222474E+06   0.221996E+06   0.175644E+03
   0.523589E-02   0.224192E+06   0.222135E+06   0.957493E+05   0.866698E+05   0.115163E+06   0.221454E+06   0.223865E+06   0.223117E+06  -0.550280E+00   0.222195E+06   0.221708E+06   0.177332E+03
   0.529439E-02   0.223929E+06   0.221827E+06   0.930190E+05   0.841090E+05   0.113169E+06   0.221145E+06   0.223594E+06   0.222761E+06  -0.549318E+00   0.221912E+06   0.221414E+06   0.179030E+03
   0.535354E-02   0.223661E+06   0.221514E+06   0.903000E+05   0.815696E+05   0.111176E+06   0.220832E+06   0.223319E+06   0.222400E+06  -0.548343E+00   0.221624E+06   0.221116E+06   0.180740E+03
   0.541336E-02   0.223389E+06   0.221195E+06   0.875942E+05   0.790535E+05   0.109182E+06   0.220515E+06   0.223040E+06   0.222036E+06  -0.547355E+00   0.221330E+06   0.220812E+06   0.182461E+03
   0.547384E-02   0.223112E+06   0.220870E+06   0.849035E+05   0.765627E+05   0.107191E+06   0.220192E+06   0.222755E+06   0.221667E+06  -0.546356E+00   0.221032E+06   0.220503E+06   0.184193E+03
   0.553500E-02   0.222830E+06   0.220540E+06   0.822301E+05   0.740993E+05   0.105203E+06   0.219865E+06   0.222466E+06   0.221293E+06  -0.545344E+00   0.220729E+06   0.220188E+06   0.185937E+03
   0.559684E-02   0.222544E+06   0.220204E+06   0.795759E+05   0.716651E+05   0.103218E+06   0.219533E+06   0.222172E+06   0.220915E+06  -0.544320E+00   0.220420E+06   0.219869E+06   0.187691E+03
   0.565938E-02   0.222253E+06   0.219862E+06   0.769431E+05   0.692622E+05   0.101239E+06   0.219197E+06   0.221872E+06   0.220533E+06  -0.543284E+00   0.220106E+06   0.219543E+06   0.189457E+03
   0.572261E-02   0.221957E+06   0.219514E+06   0.743337E+05   0.668926E+05   0.992669E+05   0.218856E+06   0.221568E+06   0.220147E+06  -0.542236E+00   0.219787E+06   0.219213E+06   0.191234E+03
   0.578655E-02   0.221656E+06   0.219160E+06   0.717499E+05   0.645582E+05   0.973020E+05   0.218510E+06   0.221259E+06   0.219756E+06  -0.541175E+00   0.219463E+06   0.218877E+06   0.193021E+03
   0.585120E-02   0.221350E+06   0.218801E+06   0.691939E+05   0.622611E+05   0.953462E+05   0.218159E+06   0.220945E+06   0.219361E+06  -0.540103E+00   0.219133E+06   0.218535E+06   0.194820E+03
   0.591658E-02   0.221040E+06   0.218435E+06   0.666678E+05   0.600032E+05   0.934005E+05   0.217803E+06   0.220625E+06   0.218961E+06  -0.539019E+00   0.218798E+06   0.218187E+06   0.196629E+03
   0.598268E-02   0.220724E+06   0.218063E+06   0.641739E+05   0.577865E+05   0.914664E+05   0.217443E+06   0.220300E+06   0.218558E+06  -0.537923E+00   0.218458E+06   0.217834E+06   0.198449E+03
   0.604953E-02   0.220403E+06   0.217684E+06   0.617143E+05   0.556128E+05   0.895451E+05   0.217078E+06   0.219970E+06   0.218150E+06  -0.536815E+00   0.218112E+06   0.217475E+06   0.200280E+03
   0.611712E-02   0.220077E+06   0.217300E+06   0.592912E+05   0.534839E+05   0.876379E+05   0.216708E+06   0.219635E+06   0.217737E+06  -0.535695E+00   0.217760E+06   0.217111E+06   0.202121E+03
   0.618547E-02   0.219746E+06   0.216909E+06   0.569068E+05   0.514018E+05   0.857461E+05   0.216333E+06   0.219295E+06   0.217321E+06  -0.534564E+00   0.217403E+06   0.216740E+06   0.203973E+03
   0.625458E-02   0.219410E+06   0.216511E+06   0.545633E+05   0.493681E+05   0.838710E+05   0.215953E+06   0.218949E+06   0.216900E+06  -0.533421E+00   0.217040E+06   0.216364E+06   0.205835E+03
   0.632446E-02   0.219069E+06   0.216108E+06   0.522628E+05   0.473845E+05   0.820139E+05   0.215568E+06   0.218597E+06   0.216476E+06  -0.532267E+00   0.216671E+06   0.215982E+06   0.207708E+03
   0.639513E-02   0.218722E+06   0.215697E+06   0.500076E+05   0.454528E+05   0.801762E+05   0.215178E+06   0.218240E+06   0.216047E+06  -0.531101E+00   0.216297E+06   0.215593E+06   0.209591E+03
   0.646658E-02   0.218370E+06   0.215280E+06   0.477998E+05   0.435744E+05   0.783591E+05   0.214784E+06   0.217878E+06   0.215614E+06  -0.529925E+00   0.215917E+06   0.215199E+06   0.211484E+03
   0.653883E-02   0.218013E+06   0.214856E+06   0.456413E+05   0.417508E+05   0.765640E+05   0.214384E+06   0.217510E+06   0.215177E+06  -0.528737E+00   0.215531E+06   0.214799E+06   0.213387E+03
   0.661189E-02   0.217650E+06   0.214426E+06   0.435343E+05   0.399835E+05   0.747921E+05   0.213980E+06   0.217137E+06   0.214736E+06  -0.527538E+00   0.215140E+06   0.214392E+06   0.215300E+03
   0.668576E-02   0.217282E+06   0.213989E+06   0.414807E+05   0.382736E+05   0.730447E+05   0.213570E+06   0.216758E+06   0.214291E+06  -0.526328E+00   0.214742E+06   0.213980E+06   0.217224E+03
   0.676046E-02   0.216908E+06   0.213545E+06   0.394825E+05   0.366224E+05   0.713230E+05   0.213156E+06   0.216373E+06   0.213841E+06  -0.525108E+00   0.214339E+06   0.213561E+06   0.219157E+03
   0.683600E-02   0.216529E+06   0.213094E+06   0.375416E+05   0.350309E+05   0.696283E+05   0.212736E+06   0.215982E+06   0.213388E+06  -0.523876E+00   0.213929E+06   0.213136E+06   0.221100E+03
   0.691238E-02   0.216144E+06   0.212636E+06   0.356596E+05   0.335001E+05   0.679617E+05   0.212312E+06   0.215586E+06   0.212931E+06  -0.522635E+00   0.213514E+06   0.212704E+06   0.223052E+03
   0.698961E-02   0.215754E+06   0.212171E+06   0.338384E+05   0.320309E+05   0.663244E+05   0.211882E+06   0.215184E+06   0.212470E+06  -0.521383E+00   0.213092E+06   0.212267E+06   0.225014E+03
   0.706771E-02   0.215359E+06   0.211699E+06   0.320795E+05   0.306238E+05   0.647175E+05   0.211448E+06   0.214776E+06   0.212005E+06  -0.520121E+00   0.212665E+06   0.211823E+06   0.226986E+03
   0.714668E-02   0.214957E+06   0.211219E+06   0.303844E+05   0.292794E+05   0.631421E+05   0.211008E+06   0.214362E+06   0.211536E+06  -0.518849E+00   0.212232E+06   0.211373E+06   0.228967E+03
   0.722653E-02   0.214550E+06   0.210733E+06   0.287546E+05   0.279981E+05   0.615992E+05   0.210564E+06   0.213943E+06   0.211063E+06  -0.517566E+00   0.211792E+06   0.210916E+06   0.230957E+03
   0.730727E-02   0.214138E+06   0.210239E+06   0.271912E+05   0.267801E+05   0.600897E+05   0.210114E+06   0.213517E+06   0.210587E+06  -0.516274E+00   0.211347E+06   0.210453E+06   0.232956E+03
   0.738891E-02   0.213719E+06   0.209738E+06   0.256955E+05   0.256255E+05   0.586146E+05   0.209660E+06   0.213086E+06   0.210106E+06  -0.514973E+00   0.210895E+06   0.209983E+06   0.234965E+03
   0.747147E-02   0.213296E+06   0.209230E+06   0.242684E+05   0.245342E+05   0.571748E+05   0.209200E+06   0.212648E+06   0.209622E+06  -0.513662E+00   0.210437E+06   0.209508E+06   0.236982E+03
   0.755495E-02   0.212866E+06   0.208714E+06   0.229108E+05   0.235058E+05   0.557709E+05   0.208736E+06   0.212205E+06   0.209134E+06  -0.512341E+00   0.209973E+06   0.209025E+06   0.239008E+03
   0.763936E-02   0.212431E+06   0.208191E+06   0.216234E+05   0.225400E+05   0.544038E+05   0.208266E+06   0.211756E+06   0.208642E+06  -0.511011E+00   0.209503E+06   0.208536E+06   0.241043E+03
   0.772472E-02   0.211989E+06   0.207661E+06   0.204068E+05   0.216360E+05   0.530740E+05   0.207791E+06   0.211300E+06   0.208146E+06  -0.509672E+00   0.209027E+06   0.208041E+06   0.243086E+03
   0.781102E-02   0.211543E+06   0.207122E+06   0.192612E+05   0.207930E+05   0.517820E+05   0.207311E+06   0.210839E+06   0.207646E+06  -0.508324E+00   0.208544E+06   0.207539E+06   0.245138E+03
   0.789830E-02   0.211090E+06   0.206577E+06   0.181869E+05   0.200100E+05   0.505285E+05   0.206827E+06   0.210372E+06   0.207142E+06  -0.506968E+00   0.208056E+06   0.207031E+06   0.247199E+03
   0.798655E-02   0.210632E+06   0.206023E+06   0.171838E+05   0.192859E+05   0.493136E+05   0.206337E+06   0.209898E+06   0.206635E+06  -0.505602E+00   0.207561E+06   0.206516E+06   0.249267E+03
   0.807578E-02   0.210167E+06   0.205462E+06   0.162519E+05   0.186191E+05   0.481378E+05   0.205842E+06   0.209419E+06   0.206124E+06  -0.504228E+00   0.207060E+06   0.205995E+06   0.251344E+03
   0.816601E-02   0.209697E+06   0.204894E+06   0.153905E+05   0.180080E+05   0.470012E+05   0.205341E+06   0.208933E+06   0.205609E+06  -0.502845E+00   0.206553E+06   0.205467E+06   0.253428E+03
   0.825725E-02   0.209222E+06   0.204317E+06   0.145992E+05   0.174510E+05   0.459038E+05   0.204836E+06   0.208441E+06   0.205090E+06  -0.501453E+00   0.206040E+06   0.204932E+06   0.255521E+03
   0.834951E-02   0.208740E+06   0.203733E+06   0.138770E+05   0.169460E+05   0.448456E+05   0.204326E+06   0.207943E+06   0.204567E+06  -0.500054E+00   0.205521E+06   0.204392E+06   0.257621E+03
   0.844280E-02   0.208252E+06   0.203141E+06   0.132230E+05   0.164909E+05   0.438265E+05   0.203810E+06   0.207439E+06   0.204040E+06  -0.498646E+00   0.204995E+06   0.203844E+06   0.259729E+03
   0.853713E-02   0.207759E+06   0.202541E+06   0.126358E+05   0.160833E+05   0.428463E+05   0.203290E+06   0.206929E+06   0.203509E+06  -0.497229E+00   0.204464E+06   0.203290E+06   0.261844E+03
   0.863252E-02   0.207260E+06   0.201933E+06   0.121140E+05   0.157208E+05   0.419046E+05   0.202764E+06   0.206412E+06   0.202974E+06  -0.495805E+00   0.203926E+06   0.202730E+06   0.263966E+03
   0.872897E-02   0.206755E+06   0.201318E+06   0.116559E+05   0.154007E+05   0.410009E+05   0.202233E+06   0.205890E+06   0.202435E+06  -0.494372E+00   0.203382E+06   0.202163E+06   0.266096E+03
   0.882650E-02   0.206244E+06   0.200694E+06   0.112594E+05   0.151202E+05   0.401347E+05   0.201696E+06   0.205361E+06   0.201892E+06  -0.492932E+00   0.202832E+06   0.201589E+06   0.268232E+03
   0.892512E-02   0.205728E+06   0.200062E+06   0.109225E+05   0.148764E+05   0.393052E+05   0.201155E+06   0.204826E+06   0.201345E+06  -0.491483E+00   0.202276E+06   0.201010E+06   0.270375E+03
   0.902484E-02   0.205205E+06   0.199423E+06   0.106427E+05   0.146663E+05   0.385116E+05   0.200608E+06   0.204285E+06   0.200793E+06  -0.490026E+00   0.201714E+06   0.200423E+06   0.272525E+03
   0.912567E-02   0.204677E+06   0.198775E+06   0.104174E+05   0.144867E+05   0.377530E+05   0.200056E+06   0.203738E+06   0.200237E+06  -0.488561E+00   0.201146E+06   0.199831E+06   0.274681E+03
   0.922763E-02   0.204143E+06   0.198120E+06   0.102438E+05   0.143344E+05   0.370284E+05   0.199499E+06   0.203184E+06   0.199677E+06  -0.487088E+00   0.200573E+06   0.199231E+06   0.276844E+03
   0.933074E-02   0.203603E+06   0.197456E+06   0.101189E+05   0.142060E+05   0.363367E+05   0.198937E+06   0.202625E+06   0.199112E+06  -0.485606E+00   0.199993E+06   0.198626E+06   0.279012E+03
   0.943499E-02   0.203057E+06   0.196784E+06   0.100395E+05   0.140981E+05   0.356766E+05   0.198369E+06   0.202059E+06   0.198543E+06  -0.484116E+00   0.199407E+06   0.198014E+06   0.281187E+03
   0.954041E-02   0.202506E+06   0.196104E+06   0.100022E+05   0.140075E+05   0.350467E+05   0.197795E+06   0.201487E+06   0.197969E+06  -0.482619E+00   0.198815E+06   0.197396E+06   0.283367E+03
   0.964700E-02   0.201949E+06   0.195415E+06   0.100035E+05   0.139306E+05   0.344457E+05   0.197217E+06   0.200909E+06   0.197391E+06  -0.481112E+00   0.198217E+06   0.196771E+06   0.285552E+03
   0.975479E-02   0.201385E+06   0.194719E+06   0.100395E+05   0.138641E+05   0.338719E+05   0.196633E+06   0.200324E+06   0.196807E+06  -0.479597E+00   0.197614E+06   0.196140E+06   0.287743E+03
   0.986378E-02   0.200817E+06   0.194014E+06   0.101065E+05   0.138046E+05   0.333239E+05   0.196043E+06   0.199734E+06   0.196219E+06  -0.478074E+00   0.197004E+06   0.195503E+06   0.289939E+03
   0.997399E-02   0.200242E+06   0.193301E+06   0.102006E+05   0.137488E+05   0.327999E+05   0.195448E+06   0.199137E+06   0.195625E+06  -0.476541E+00   0.196389E+06   0.194860E+06   0.292139E+03
   0.100854E-01   0.199662E+06   0.192580E+06   0.103175E+05   0.136936E+05   0.322982E+05   0.194848E+06   0.198534E+06   0.195027E+06  -0.475000E+00   0.195769E+06   0.194210E+06   0.294344E+03
   0.101981E-01   0.199075E+06   0.191850E+06   0.104533E+05   0.136359E+05   0.318170E+05   0.194241E+06   0.197926E+06   0.194423E+06  -0.473450E+00   0.195142E+06   0.193554E+06   0.296552E+03
   0.103121E-01   0.198484E+06   0.191112E+06   0.106037E+05   0.135726E+05   0.313545E+05   0.193630E+06   0.197310E+06   0.193814E+06  -0.471890E+00   0.194510E+06   0.192892E+06   0.298765E+03
   0.104273E-01   0.197886E+06   0.190366E+06   0.107645E+05   0.135011E+05   0.309088E+05   0.193012E+06   0.196689E+06   0.193199E+06  -0.470321E+00   0.193872E+06   0.192224E+06   0.300981E+03
   0.105438E-01   0.197283E+06   0.189611E+06   0.109314E+05   0.134188E+05   0.304781E+05   0.192389E+06   0.196062E+06   0.192579E+06  -0.468742E+00   0.193228E+06   0.191550E+06   0.303201E+03
   0.106616E-01   0.196674E+06   0.188848E+06   0.111004E+05   0.133232E+05   0.300603E+05   0.191761E+06   0.195428E+06   0.191953E+06  -0.467154E+00   0.192579E+06   0.190870E+06   0.305423E+03
   0.107807E-01   0.196059E+06   0.188077E+06   0.112673E+05   0.132123E+05   0.296537E+05   0.191126E+06   0.194788E+06   0.191322E+06  -0.465555E+00   0.191924E+06   0.190183E+06   0.307648E+03
   0.109012E-01   0.195438E+06   0.187297E+06   0.114280E+05   0.130843E+05   0.292564E+05   0.190486E+06   0.194143E+06   0.190684E+06  -0.463946E+00   0.191264E+06   0.189491E+06   0.309875E+03
   0.110230E-01   0.194812E+06   0.186509E+06   0.115787E+05   0.129375E+05   0.288666E+05   0.189839E+06   0.193491E+06   0.190041E+06  -0.462326E+00   0.190598E+06   0.188792E+06   0.312103E+03
   0.111461E-01   0.194180E+06   0.185712E+06   0.117157E+05   0.127706E+05   0.284824E+05   0.189187E+06   0.192832E+06   0.189391E+06  -0.460695E+00   0.189927E+06   0.188088E+06   0.314333E+03
   0.112707E-01   0.193543E+06   0.184906E+06   0.118353E+05   0.125829E+05   0.281021E+05   0.188529E+06   0.192168E+06   0.188735E+06  -0.459053E+00   0.189251E+06   0.187377E+06   0.316564E+03
   0.113966E-01   0.192900E+06   0.184092E+06   0.119342E+05   0.123736E+05   0.277242E+05   0.187866E+06   0.191498E+06   0.188073E+06  -0.457399E+00   0.188568E+06   0.186661E+06   0.318795E+03
   0.115239E-01   0.192251E+06   0.183269E+06   0.120094E+05   0.121424E+05   0.273470E+05   0.187196E+06   0.190821E+06   0.187404E+06  -0.455733E+00   0.187881E+06   0.185939E+06   0.321026E+03
   0.116527E-01   0.191596E+06   0.182438E+06   0.120581E+05   0.118895E+05   0.269691E+05   0.186520E+06   0.190139E+06   0.186729E+06  -0.454056E+00   0.187188E+06   0.185210E+06   0.323256E+03
   0.117829E-01   0.190936E+06   0.181598E+06   0.120778E+05   0.116153E+05   0.265892E+05   0.185838E+06   0.189450E+06   0.186048E+06  -0.452366E+00   0.186490E+06   0.184476E+06   0.325485E+03
   0.119145E-01   0.190270E+06   0.180750E+06   0.120664E+05   0.113206E+05   0.262061E+05   0.185150E+06   0.188755E+06   0.185359E+06  -0.450663E+00   0.185786E+06   0.183736E+06   0.327713E+03
   0.120476E-01   0.189599E+06   0.179892E+06   0.120220E+05   0.110065E+05   0.258186E+05   0.184456E+06   0.188054E+06   0.184664E+06  -0.448948E+00   0.185077E+06   0.182990E+06   0.329938E+03
   0.121823E-01   0.188921E+06   0.179026E+06   0.119435E+05   0.106745E+05   0.254260E+05   0.183755E+06   0.187347E+06   0.183963E+06  -0.447219E+00   0.184363E+06   0.182238E+06   0.332160E+03
   0.123184E-01   0.188239E+06   0.178152E+06   0.118297E+05   0.103263E+05   0.250275E+05   0.183049E+06   0.186633E+06   0.183254E+06  -0.445477E+00   0.183643E+06   0.181481E+06   0.334378E+03
   0.124560E-01   0.187550E+06   0.177268E+06   0.116803E+05   0.996406E+04   0.246225E+05   0.182336E+06   0.185914E+06   0.182539E+06  -0.443721E+00   0.182918E+06   0.180717E+06   0.336592E+03
   0.125952E-01   0.186856E+06   0.176376E+06   0.114951E+05   0.959009E+04   0.242107E+05   0.181618E+06   0.185188E+06   0.181817E+06  -0.441951E+00   0.182188E+06   0.179948E+06   0.338802E+03
   0.127359E-01   0.186156E+06   0.175475E+06   0.112744E+05   0.920697E+04   0.237917E+05   0.180893E+06   0.184456E+06   0.181089E+06  -0.440167E+00   0.181452E+06   0.179172E+06   0.341005E+03
   0.128782E-01   0.185451E+06   0.174565E+06   0.110193E+05   0.881751E+04   0.233657E+05   0.180162E+06   0.183718E+06   0.180353E+06  -0.438368E+00   0.180711E+06   0.178391E+06   0.343202E+03
   0.130221E-01   0.184739E+06   0.173646E+06   0.107309E+05   0.842463E+04   0.229326E+05   0.179424E+06   0.182974E+06   0.179611E+06  -0.436555E+00   0.179965E+06   0.177604E+06   0.345391E+03
   0.131676E-01   0.184022E+06   0.172718E+06   0.104111E+05   0.803142E+04   0.224930E+05   0.178681E+06   0.182223E+06   0.178862E+06  -0.434727E+00   0.179213E+06   0.176811E+06   0.347573E+03
   0.133147E-01   0.183300E+06   0.171782E+06   0.100620E+05   0.764102E+04   0.220473E+05   0.177931E+06   0.181467E+06   0.178106E+06  -0.432884E+00   0.178456E+06   0.176012E+06   0.349745E+03
   0.134635E-01   0.182572E+06   0.170836E+06   0.968619E+04   0.725658E+04   0.215961E+05   0.177175E+06   0.180704E+06   0.177343E+06  -0.431026E+00   0.177694E+06   0.175207E+06   0.351907E+03
   0.136139E-01   0.181838E+06   0.169881E+06   0.928675E+04   0.688123E+04   0.211403E+05   0.176413E+06   0.179935E+06   0.176574E+06  -0.429152E+00   0.176926E+06   0.174396E+06   0.354059E+03
   0.137660E-01   0.181098E+06   0.168918E+06   0.886702E+04   0.651801E+04   0.206810E+05   0.175645E+06   0.179159E+06   0.175799E+06  -0.427264E+00   0.176153E+06   0.173579E+06   0.356198E+03
   0.139198E-01   0.180353E+06   0.167945E+06   0.843069E+04   0.616982E+04   0.202192E+05   0.174870E+06   0.178378E+06   0.175017E+06  -0.425360E+00   0.175375E+06   0.172756E+06   0.358325E+03
