#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.314876E-03   0.119824E+08   0.119824E+08   0.121709E+08   0.121633E+08   0.119655E+08   0.119821E+08   0.119824E+08   0.119863E+08  -0.573214E+00   0.105099E+08   0.105099E+08   0.337465E+00
   0.351880E-03   0.119798E+08   0.119798E+08   0.113651E+08   0.113564E+08   0.119584E+08   0.119794E+08   0.119798E+08   0.119833E+08  -0.573065E+00   0.105076E+08   0.105076E+08   0.375852E+00
   0.393233E-03   0.119765E+08   0.119765E+08   0.104306E+08   0.104211E+08   0.119497E+08   0.119760E+08   0.119765E+08   0.119796E+08  -0.572881E+00   0.105047E+08   0.105047E+08   0.418293E+00
   0.439445E-03   0.119725E+08   0.119725E+08   0.936782E+07   0.935777E+07   0.119388E+08   0.119719E+08   0.119725E+08   0.119751E+08  -0.572656E+00   0.105010E+08   0.105010E+08   0.465114E+00
   0.491089E-03   0.119675E+08   0.119675E+08   0.818895E+07   0.817885E+07   0.119253E+08   0.119667E+08   0.119675E+08   0.119696E+08  -0.572379E+00   0.104966E+08   0.104966E+08   0.516642E+00
   0.548801E-03   0.119614E+08   0.119613E+08   0.692273E+07   0.691331E+07   0.119085E+08   0.119604E+08   0.119614E+08   0.119628E+08  -0.572042E+00   0.104910E+08   0.104910E+08   0.573196E+00
   0.613296E-03   0.119538E+08   0.119538E+08   0.561858E+07   0.561078E+07   0.118879E+08   0.119526E+08   0.119538E+08   0.119546E+08  -0.571633E+00   0.104842E+08   0.104842E+08   0.635092E+00
   0.685369E-03   0.119446E+08   0.119445E+08   0.434778E+07   0.434258E+07   0.118624E+08   0.119431E+08   0.119446E+08   0.119446E+08  -0.571138E+00   0.104759E+08   0.104759E+08   0.702643E+00
   0.765913E-03   0.119333E+08   0.119332E+08   0.319826E+07   0.319643E+07   0.118311E+08   0.119314E+08   0.119333E+08   0.119325E+08  -0.570543E+00   0.104657E+08   0.104657E+08   0.776179E+00
   0.855923E-03   0.119196E+08   0.119195E+08   0.225948E+07   0.226109E+07   0.117928E+08   0.119173E+08   0.119196E+08   0.119181E+08  -0.569830E+00   0.104533E+08   0.104533E+08   0.856068E+00
   0.956510E-03   0.119030E+08   0.119029E+08   0.159553E+07   0.159959E+07   0.117460E+08   0.119002E+08   0.119030E+08   0.119007E+08  -0.568980E+00   0.104383E+08   0.104383E+08   0.942756E+00
   0.106892E-02   0.118830E+08   0.118829E+08   0.121237E+07   0.121673E+07   0.116892E+08   0.118795E+08   0.118830E+08   0.118799E+08  -0.567968E+00   0.104202E+08   0.104202E+08   0.103680E+01
   0.119454E-02   0.118591E+08   0.118589E+08   0.103659E+07   0.103872E+07   0.116206E+08   0.118547E+08   0.118590E+08   0.118551E+08  -0.566765E+00   0.103985E+08   0.103985E+08   0.113890E+01
   0.133492E-02   0.118304E+08   0.118302E+08   0.933805E+06   0.932478E+06   0.115381E+08   0.118251E+08   0.118304E+08   0.118255E+08  -0.565337E+00   0.103726E+08   0.103726E+08   0.124985E+01
   0.149180E-02   0.117963E+08   0.117961E+08   0.782990E+06   0.779899E+06   0.114396E+08   0.117899E+08   0.117963E+08   0.117901E+08  -0.563643E+00   0.103418E+08   0.103418E+08   0.137049E+01
   0.166711E-02   0.117559E+08   0.117556E+08   0.569813E+06   0.568613E+06   0.113229E+08   0.117481E+08   0.117559E+08   0.117483E+08  -0.561636E+00   0.103053E+08   0.103053E+08   0.150166E+01
   0.186303E-02   0.117082E+08   0.117078E+08   0.394057E+06   0.396014E+06   0.111878E+08   0.116988E+08   0.117081E+08   0.116989E+08  -0.559273E+00   0.102623E+08   0.102623E+08   0.164417E+01
   0.208197E-02   0.116520E+08   0.116515E+08   0.327723E+06   0.329105E+06   0.110295E+08   0.116408E+08   0.116520E+08   0.116409E+08  -0.556493E+00   0.102117E+08   0.102117E+08   0.179891E+01
   0.232664E-02   0.115863E+08   0.115857E+08   0.292047E+06   0.290366E+06   0.108477E+08   0.115729E+08   0.115862E+08   0.115730E+08  -0.553245E+00   0.101525E+08   0.101525E+08   0.196688E+01
   0.260006E-02   0.115097E+08   0.115089E+08   0.207790E+06   0.207495E+06   0.106412E+08   0.114939E+08   0.115095E+08   0.114940E+08  -0.549466E+00   0.100837E+08   0.100837E+08   0.214918E+01
   0.290562E-02   0.114210E+08   0.114201E+08   0.156675E+06   0.158046E+06   0.104106E+08   0.114027E+08   0.114208E+08   0.114027E+08  -0.545101E+00   0.100042E+08   0.100042E+08   0.234689E+01
   0.324709E-02   0.113190E+08   0.113179E+08   0.140344E+06   0.138619E+06   0.101560E+08   0.112979E+08   0.113188E+08   0.112980E+08  -0.540091E+00   0.991287E+07   0.991284E+07   0.256114E+01
   0.362868E-02   0.112026E+08   0.112011E+08   0.966404E+05   0.957149E+05   0.987775E+07   0.111785E+08   0.112024E+08   0.111785E+08  -0.534381E+00   0.980878E+07   0.980874E+07   0.279315E+01
   0.405512E-02   0.110706E+08   0.110688E+08   0.890378E+05   0.845553E+05   0.957601E+07   0.110434E+08   0.110703E+08   0.110434E+08  -0.527919E+00   0.969096E+07   0.969092E+07   0.304409E+01
   0.453168E-02   0.109219E+08   0.109197E+08   0.601967E+05   0.591551E+05   0.925031E+07   0.108915E+08   0.109216E+08   0.108915E+08  -0.520658E+00   0.955856E+07   0.955851E+07   0.331513E+01
   0.506423E-02   0.107558E+08   0.107531E+08   0.506714E+05   0.506405E+05   0.889968E+07   0.107220E+08   0.107554E+08   0.107220E+08  -0.512552E+00   0.941074E+07   0.941068E+07   0.360732E+01
   0.512082E-02   0.107382E+08   0.107354E+08   0.486243E+05   0.485286E+05   0.886321E+07   0.107040E+08   0.107377E+08   0.107040E+08  -0.511693E+00   0.939508E+07   0.939501E+07   0.363774E+01
   0.517803E-02   0.107204E+08   0.107175E+08   0.464684E+05   0.463608E+05   0.882648E+07   0.106859E+08   0.107199E+08   0.106859E+08  -0.510826E+00   0.937925E+07   0.937919E+07   0.366838E+01
   0.523589E-02   0.107024E+08   0.106995E+08   0.443855E+05   0.443060E+05   0.878950E+07   0.106675E+08   0.107019E+08   0.106675E+08  -0.509949E+00   0.936326E+07   0.936320E+07   0.369924E+01
   0.529439E-02   0.106842E+08   0.106812E+08   0.425527E+05   0.425175E+05   0.875226E+07   0.106490E+08   0.106838E+08   0.106490E+08  -0.509063E+00   0.934711E+07   0.934704E+07   0.373033E+01
   0.535354E-02   0.106659E+08   0.106628E+08   0.411104E+05   0.411060E+05   0.871475E+07   0.106303E+08   0.106654E+08   0.106303E+08  -0.508168E+00   0.933079E+07   0.933072E+07   0.376164E+01
   0.541336E-02   0.106473E+08   0.106442E+08   0.401345E+05   0.401193E+05   0.867699E+07   0.106114E+08   0.106468E+08   0.106114E+08  -0.507264E+00   0.931430E+07   0.931424E+07   0.379317E+01
   0.547384E-02   0.106286E+08   0.106254E+08   0.396191E+05   0.395325E+05   0.863898E+07   0.105923E+08   0.106281E+08   0.105923E+08  -0.506351E+00   0.929765E+07   0.929758E+07   0.382493E+01
   0.553500E-02   0.106096E+08   0.106064E+08   0.394743E+05   0.392517E+05   0.860070E+07   0.105730E+08   0.106091E+08   0.105730E+08  -0.505429E+00   0.928083E+07   0.928076E+07   0.385691E+01
   0.559684E-02   0.105905E+08   0.105872E+08   0.395393E+05   0.391300E+05   0.856217E+07   0.105535E+08   0.105900E+08   0.105535E+08  -0.504498E+00   0.926384E+07   0.926377E+07   0.388912E+01
   0.565938E-02   0.105712E+08   0.105678E+08   0.396110E+05   0.389957E+05   0.852339E+07   0.105338E+08   0.105707E+08   0.105338E+08  -0.503557E+00   0.924669E+07   0.924661E+07   0.392155E+01
   0.572261E-02   0.105517E+08   0.105482E+08   0.394827E+05   0.386853E+05   0.848435E+07   0.105140E+08   0.105511E+08   0.105140E+08  -0.502607E+00   0.922936E+07   0.922928E+07   0.395421E+01
   0.578655E-02   0.105320E+08   0.105285E+08   0.389856E+05   0.380767E+05   0.844506E+07   0.104939E+08   0.105314E+08   0.104939E+08  -0.501647E+00   0.921186E+07   0.921178E+07   0.398709E+01
   0.585120E-02   0.105121E+08   0.105085E+08   0.380257E+05   0.371149E+05   0.840551E+07   0.104736E+08   0.105115E+08   0.104736E+08  -0.500679E+00   0.919419E+07   0.919411E+07   0.402021E+01
   0.591658E-02   0.104920E+08   0.104883E+08   0.366070E+05   0.358247E+05   0.836572E+07   0.104532E+08   0.104914E+08   0.104532E+08  -0.499700E+00   0.917634E+07   0.917626E+07   0.405355E+01
   0.598268E-02   0.104717E+08   0.104679E+08   0.348353E+05   0.343061E+05   0.832567E+07   0.104325E+08   0.104711E+08   0.104325E+08  -0.498713E+00   0.915832E+07   0.915824E+07   0.408711E+01
   0.604953E-02   0.104512E+08   0.104474E+08   0.329000E+05   0.327134E+05   0.828538E+07   0.104116E+08   0.104506E+08   0.104116E+08  -0.497715E+00   0.914014E+07   0.914005E+07   0.412091E+01
   0.611712E-02   0.104305E+08   0.104266E+08   0.310359E+05   0.312212E+05   0.824484E+07   0.103906E+08   0.104299E+08   0.103906E+08  -0.496708E+00   0.912177E+07   0.912168E+07   0.415493E+01
   0.618547E-02   0.104096E+08   0.104056E+08   0.294732E+05   0.299843E+05   0.820406E+07   0.103693E+08   0.104090E+08   0.103693E+08  -0.495692E+00   0.910323E+07   0.910314E+07   0.418918E+01
   0.625458E-02   0.103885E+08   0.103844E+08   0.285890E+05   0.285889E+05   0.816303E+07   0.103479E+08   0.103879E+08   0.103479E+08  -0.494666E+00   0.908451E+07   0.908442E+07   0.422366E+01
   0.632446E-02   0.103672E+08   0.103631E+08   0.279011E+05   0.279010E+05   0.812176E+07   0.103262E+08   0.103666E+08   0.103262E+08  -0.493630E+00   0.906561E+07   0.906552E+07   0.425836E+01
   0.639513E-02   0.103457E+08   0.103415E+08   0.272290E+05   0.272289E+05   0.808026E+07   0.103043E+08   0.103451E+08   0.103043E+08  -0.492584E+00   0.904654E+07   0.904645E+07   0.429329E+01
   0.646658E-02   0.103240E+08   0.103197E+08   0.265725E+05   0.265724E+05   0.803851E+07   0.102822E+08   0.103234E+08   0.102822E+08  -0.491529E+00   0.902729E+07   0.902719E+07   0.432845E+01
   0.653883E-02   0.103021E+08   0.102977E+08   0.259311E+05   0.259310E+05   0.799653E+07   0.102600E+08   0.103014E+08   0.102600E+08  -0.490464E+00   0.900785E+07   0.900776E+07   0.436383E+01
   0.661189E-02   0.102800E+08   0.102755E+08   0.253046E+05   0.253045E+05   0.795432E+07   0.102375E+08   0.102793E+08   0.102375E+08  -0.489389E+00   0.898824E+07   0.898814E+07   0.439944E+01
   0.668576E-02   0.102577E+08   0.102531E+08   0.246926E+05   0.246925E+05   0.791187E+07   0.102148E+08   0.102570E+08   0.102148E+08  -0.488304E+00   0.896845E+07   0.896835E+07   0.443528E+01
   0.676046E-02   0.102352E+08   0.102305E+08   0.240948E+05   0.240947E+05   0.786919E+07   0.101919E+08   0.102344E+08   0.101919E+08  -0.487209E+00   0.894847E+07   0.894837E+07   0.447134E+01
   0.683600E-02   0.102125E+08   0.102076E+08   0.235108E+05   0.235107E+05   0.782629E+07   0.101688E+08   0.102117E+08   0.101688E+08  -0.486104E+00   0.892831E+07   0.892821E+07   0.450762E+01
   0.691238E-02   0.101895E+08   0.101846E+08   0.229404E+05   0.229403E+05   0.778316E+07   0.101454E+08   0.101887E+08   0.101455E+08  -0.484989E+00   0.890797E+07   0.890787E+07   0.454413E+01
   0.698961E-02   0.101664E+08   0.101613E+08   0.223832E+05   0.223831E+05   0.773980E+07   0.101219E+08   0.101656E+08   0.101219E+08  -0.483864E+00   0.888744E+07   0.888734E+07   0.458085E+01
   0.706771E-02   0.101430E+08   0.101379E+08   0.218389E+05   0.218389E+05   0.769622E+07   0.100982E+08   0.101422E+08   0.100982E+08  -0.482729E+00   0.886673E+07   0.886662E+07   0.461781E+01
   0.714668E-02   0.101194E+08   0.101142E+08   0.213074E+05   0.213073E+05   0.765242E+07   0.100742E+08   0.101186E+08   0.100742E+08  -0.481584E+00   0.884584E+07   0.884572E+07   0.465497E+01
   0.722653E-02   0.100956E+08   0.100903E+08   0.207882E+05   0.207881E+05   0.760841E+07   0.100500E+08   0.100948E+08   0.100501E+08  -0.480429E+00   0.882475E+07   0.882464E+07   0.469236E+01
   0.730727E-02   0.100716E+08   0.100662E+08   0.202811E+05   0.202810E+05   0.756418E+07   0.100257E+08   0.100708E+08   0.100257E+08  -0.479263E+00   0.880348E+07   0.880336E+07   0.472997E+01
   0.738891E-02   0.100474E+08   0.100418E+08   0.197858E+05   0.197857E+05   0.751973E+07   0.100011E+08   0.100465E+08   0.100011E+08  -0.478087E+00   0.878202E+07   0.878190E+07   0.476779E+01
   0.747147E-02   0.100230E+08   0.100173E+08   0.193020E+05   0.193020E+05   0.747507E+07   0.997625E+07   0.100221E+08   0.997626E+07  -0.476901E+00   0.876037E+07   0.876025E+07   0.480583E+01
   0.755495E-02   0.999834E+07   0.999253E+07   0.188296E+05   0.188295E+05   0.743021E+07   0.995122E+07   0.999741E+07   0.995122E+07  -0.475704E+00   0.873853E+07   0.873841E+07   0.484408E+01
   0.763936E-02   0.997347E+07   0.996754E+07   0.183682E+05   0.183681E+05   0.738514E+07   0.992597E+07   0.997253E+07   0.992597E+07  -0.474497E+00   0.871650E+07   0.871638E+07   0.488254E+01
   0.772472E-02   0.994838E+07   0.994233E+07   0.179175E+05   0.179175E+05   0.733987E+07   0.990050E+07   0.994742E+07   0.990051E+07  -0.473279E+00   0.869428E+07   0.869415E+07   0.492121E+01
   0.781102E-02   0.992308E+07   0.991690E+07   0.174775E+05   0.174774E+05   0.729440E+07   0.987481E+07   0.992210E+07   0.987482E+07  -0.472051E+00   0.867187E+07   0.867174E+07   0.496009E+01
   0.789830E-02   0.989755E+07   0.989125E+07   0.170477E+05   0.170476E+05   0.724873E+07   0.984891E+07   0.989655E+07   0.984891E+07  -0.470813E+00   0.864926E+07   0.864913E+07   0.499917E+01
   0.798655E-02   0.987181E+07   0.986538E+07   0.166280E+05   0.166279E+05   0.720288E+07   0.982278E+07   0.987078E+07   0.982278E+07  -0.469564E+00   0.862646E+07   0.862633E+07   0.503846E+01
   0.807578E-02   0.984584E+07   0.983927E+07   0.162181E+05   0.162181E+05   0.715684E+07   0.979643E+07   0.984479E+07   0.979643E+07  -0.468304E+00   0.860347E+07   0.860333E+07   0.507794E+01
   0.816601E-02   0.981965E+07   0.981295E+07   0.158179E+05   0.158178E+05   0.711062E+07   0.976985E+07   0.981858E+07   0.976986E+07  -0.467034E+00   0.858028E+07   0.858014E+07   0.511762E+01
   0.825725E-02   0.979323E+07   0.978640E+07   0.154270E+05   0.154270E+05   0.706423E+07   0.974306E+07   0.979214E+07   0.974306E+07  -0.465753E+00   0.855690E+07   0.855675E+07   0.515750E+01
   0.834951E-02   0.976659E+07   0.975962E+07   0.150454E+05   0.150453E+05   0.701766E+07   0.971604E+07   0.976548E+07   0.971604E+07  -0.464461E+00   0.853331E+07   0.853317E+07   0.519757E+01
   0.844280E-02   0.973973E+07   0.973261E+07   0.146727E+05   0.146727E+05   0.697094E+07   0.968879E+07   0.973859E+07   0.968880E+07  -0.463159E+00   0.850954E+07   0.850939E+07   0.523782E+01
   0.853713E-02   0.971263E+07   0.970537E+07   0.143088E+05   0.143088E+05   0.692405E+07   0.966132E+07   0.971148E+07   0.966132E+07  -0.461845E+00   0.848556E+07   0.848541E+07   0.527826E+01
   0.863252E-02   0.968531E+07   0.967790E+07   0.139535E+05   0.139535E+05   0.687701E+07   0.963362E+07   0.968413E+07   0.963363E+07  -0.460521E+00   0.846138E+07   0.846123E+07   0.531888E+01
   0.872897E-02   0.965776E+07   0.965020E+07   0.136066E+05   0.136066E+05   0.682983E+07   0.960570E+07   0.965656E+07   0.960570E+07  -0.459186E+00   0.843701E+07   0.843685E+07   0.535968E+01
   0.882650E-02   0.962999E+07   0.962227E+07   0.132679E+05   0.132678E+05   0.678251E+07   0.957754E+07   0.962876E+07   0.957755E+07  -0.457840E+00   0.841244E+07   0.841228E+07   0.540066E+01
   0.892512E-02   0.960198E+07   0.959411E+07   0.129371E+05   0.129371E+05   0.673505E+07   0.954916E+07   0.960073E+07   0.954917E+07  -0.456483E+00   0.838766E+07   0.838750E+07   0.544180E+01
   0.902484E-02   0.957374E+07   0.956571E+07   0.126142E+05   0.126142E+05   0.668747E+07   0.952055E+07   0.957246E+07   0.952055E+07  -0.455116E+00   0.836268E+07   0.836252E+07   0.548310E+01
   0.912567E-02   0.954527E+07   0.953708E+07   0.122990E+05   0.122989E+05   0.663976E+07   0.949171E+07   0.954397E+07   0.949171E+07  -0.453737E+00   0.833751E+07   0.833734E+07   0.552457E+01
   0.922763E-02   0.951657E+07   0.950821E+07   0.119912E+05   0.119911E+05   0.659193E+07   0.946264E+07   0.951524E+07   0.946264E+07  -0.452347E+00   0.831212E+07   0.831195E+07   0.556619E+01
   0.933074E-02   0.948763E+07   0.947911E+07   0.116907E+05   0.116907E+05   0.654400E+07   0.943333E+07   0.948628E+07   0.943334E+07  -0.450946E+00   0.828654E+07   0.828637E+07   0.560797E+01
   0.943499E-02   0.945846E+07   0.944977E+07   0.113973E+05   0.113973E+05   0.649595E+07   0.940380E+07   0.945708E+07   0.940380E+07  -0.449534E+00   0.826075E+07   0.826057E+07   0.564989E+01
   0.954041E-02   0.942906E+07   0.942019E+07   0.111110E+05   0.111109E+05   0.644780E+07   0.937402E+07   0.942765E+07   0.937403E+07  -0.448111E+00   0.823476E+07   0.823458E+07   0.569195E+01
   0.964700E-02   0.939942E+07   0.939037E+07   0.108314E+05   0.108313E+05   0.639954E+07   0.934402E+07   0.939798E+07   0.934403E+07  -0.446677E+00   0.820856E+07   0.820838E+07   0.573414E+01
   0.975479E-02   0.936954E+07   0.936031E+07   0.105585E+05   0.105584E+05   0.635118E+07   0.931378E+07   0.936807E+07   0.931379E+07  -0.445231E+00   0.818216E+07   0.818197E+07   0.577646E+01
   0.986378E-02   0.933943E+07   0.933001E+07   0.102921E+05   0.102920E+05   0.630272E+07   0.928331E+07   0.933793E+07   0.928331E+07  -0.443774E+00   0.815555E+07   0.815535E+07   0.581890E+01
   0.997399E-02   0.930907E+07   0.929947E+07   0.100320E+05   0.100320E+05   0.625417E+07   0.925260E+07   0.930754E+07   0.925260E+07  -0.442306E+00   0.812873E+07   0.812853E+07   0.586146E+01
   0.100854E-01   0.927848E+07   0.926869E+07   0.977814E+04   0.977810E+04   0.620551E+07   0.922166E+07   0.927692E+07   0.922166E+07  -0.440827E+00   0.810170E+07   0.810150E+07   0.590413E+01
   0.101981E-01   0.924765E+07   0.923767E+07   0.953035E+04   0.953032E+04   0.615676E+07   0.919047E+07   0.924606E+07   0.919047E+07  -0.439336E+00   0.807447E+07   0.807426E+07   0.594689E+01
   0.103121E-01   0.921658E+07   0.920640E+07   0.928849E+04   0.928846E+04   0.610791E+07   0.915905E+07   0.921496E+07   0.915905E+07  -0.437834E+00   0.804702E+07   0.804682E+07   0.598976E+01
   0.104273E-01   0.918526E+07   0.917488E+07   0.905242E+04   0.905238E+04   0.605896E+07   0.912738E+07   0.918361E+07   0.912739E+07  -0.436320E+00   0.801937E+07   0.801916E+07   0.603270E+01
   0.105438E-01   0.915371E+07   0.914312E+07   0.882200E+04   0.882197E+04   0.600991E+07   0.909548E+07   0.915202E+07   0.909548E+07  -0.434795E+00   0.799150E+07   0.799129E+07   0.607573E+01
   0.106616E-01   0.912191E+07   0.911111E+07   0.859711E+04   0.859708E+04   0.596076E+07   0.906334E+07   0.912019E+07   0.906334E+07  -0.433259E+00   0.796342E+07   0.796320E+07   0.611883E+01
   0.107807E-01   0.908986E+07   0.907886E+07   0.837762E+04   0.837759E+04   0.591152E+07   0.903095E+07   0.908811E+07   0.903095E+07  -0.431710E+00   0.793513E+07   0.793491E+07   0.616198E+01
   0.109012E-01   0.905757E+07   0.904635E+07   0.816341E+04   0.816338E+04   0.586218E+07   0.899832E+07   0.905579E+07   0.899832E+07  -0.430151E+00   0.790663E+07   0.790640E+07   0.620519E+01
   0.110230E-01   0.902504E+07   0.901360E+07   0.795434E+04   0.795431E+04   0.581275E+07   0.896545E+07   0.902322E+07   0.896545E+07  -0.428579E+00   0.787791E+07   0.787768E+07   0.624844E+01
   0.111461E-01   0.899226E+07   0.898060E+07   0.775032E+04   0.775028E+04   0.576323E+07   0.893233E+07   0.899040E+07   0.893233E+07  -0.426996E+00   0.784898E+07   0.784874E+07   0.629173E+01
   0.112707E-01   0.895923E+07   0.894734E+07   0.755120E+04   0.755117E+04   0.571363E+07   0.889897E+07   0.895734E+07   0.889897E+07  -0.425401E+00   0.781983E+07   0.781959E+07   0.633504E+01
   0.113966E-01   0.892595E+07   0.891383E+07   0.735690E+04   0.735687E+04   0.566395E+07   0.886536E+07   0.892402E+07   0.886536E+07  -0.423794E+00   0.779046E+07   0.779022E+07   0.637836E+01
   0.115239E-01   0.889242E+07   0.888007E+07   0.716729E+04   0.716726E+04   0.561421E+07   0.883150E+07   0.889046E+07   0.883151E+07  -0.422176E+00   0.776088E+07   0.776063E+07   0.642168E+01
   0.116527E-01   0.885864E+07   0.884606E+07   0.698226E+04   0.698223E+04   0.556440E+07   0.879740E+07   0.885664E+07   0.879740E+07  -0.420546E+00   0.773108E+07   0.773083E+07   0.646499E+01
   0.117829E-01   0.882462E+07   0.881179E+07   0.680171E+04   0.680168E+04   0.551455E+07   0.876305E+07   0.882258E+07   0.876305E+07  -0.418904E+00   0.770106E+07   0.770081E+07   0.650828E+01
   0.119145E-01   0.879034E+07   0.877726E+07   0.662554E+04   0.662551E+04   0.546465E+07   0.872845E+07   0.878826E+07   0.872845E+07  -0.417250E+00   0.767083E+07   0.767056E+07   0.655154E+01
   0.120476E-01   0.875580E+07   0.874248E+07   0.645364E+04   0.645361E+04   0.541473E+07   0.869360E+07   0.875368E+07   0.869360E+07  -0.415584E+00   0.764037E+07   0.764010E+07   0.659475E+01
   0.121823E-01   0.872102E+07   0.870744E+07   0.628592E+04   0.628589E+04   0.536479E+07   0.865850E+07   0.871886E+07   0.865850E+07  -0.413906E+00   0.760969E+07   0.760942E+07   0.663790E+01
   0.123184E-01   0.868597E+07   0.867214E+07   0.612227E+04   0.612225E+04   0.531484E+07   0.862315E+07   0.868377E+07   0.862315E+07  -0.412216E+00   0.757879E+07   0.757852E+07   0.668098E+01
   0.124560E-01   0.865068E+07   0.863658E+07   0.596261E+04   0.596259E+04   0.526490E+07   0.858755E+07   0.864843E+07   0.858755E+07  -0.410514E+00   0.754768E+07   0.754739E+07   0.672398E+01
   0.125952E-01   0.861513E+07   0.860076E+07   0.580685E+04   0.580682E+04   0.521497E+07   0.855170E+07   0.861284E+07   0.855170E+07  -0.408800E+00   0.751633E+07   0.751605E+07   0.676687E+01
   0.127359E-01   0.857932E+07   0.856469E+07   0.565488E+04   0.565486E+04   0.516506E+07   0.851559E+07   0.857699E+07   0.851560E+07  -0.407074E+00   0.748477E+07   0.748448E+07   0.680965E+01
   0.128782E-01   0.854326E+07   0.852835E+07   0.550662E+04   0.550660E+04   0.511519E+07   0.847924E+07   0.854088E+07   0.847924E+07  -0.405336E+00   0.745299E+07   0.745269E+07   0.685230E+01
   0.130221E-01   0.850693E+07   0.849175E+07   0.536200E+04   0.536198E+04   0.506535E+07   0.844263E+07   0.850452E+07   0.844263E+07  -0.403586E+00   0.742098E+07   0.742068E+07   0.689480E+01
   0.131676E-01   0.847035E+07   0.845489E+07   0.522091E+04   0.522089E+04   0.501555E+07   0.840577E+07   0.846789E+07   0.840577E+07  -0.401824E+00   0.738875E+07   0.738844E+07   0.693715E+01
   0.133147E-01   0.843352E+07   0.841776E+07   0.508328E+04   0.508326E+04   0.496579E+07   0.836866E+07   0.843101E+07   0.836866E+07  -0.400050E+00   0.735629E+07   0.735598E+07   0.697931E+01
   0.134635E-01   0.839642E+07   0.838038E+07   0.494904E+04   0.494902E+04   0.491609E+07   0.833129E+07   0.839387E+07   0.833129E+07  -0.398263E+00   0.732362E+07   0.732330E+07   0.702128E+01
   0.136139E-01   0.835907E+07   0.834273E+07   0.481809E+04   0.481807E+04   0.486643E+07   0.829367E+07   0.835647E+07   0.829367E+07  -0.396465E+00   0.729072E+07   0.729039E+07   0.706303E+01
   0.137660E-01   0.832145E+07   0.830482E+07   0.469036E+04   0.469034E+04   0.481682E+07   0.825579E+07   0.831881E+07   0.825579E+07  -0.394654E+00   0.725759E+07   0.725726E+07   0.710455E+01
   0.139198E-01   0.828358E+07   0.826664E+07   0.456578E+04   0.456576E+04   0.476726E+07   0.821766E+07   0.828089E+07   0.821766E+07  -0.392832E+00   0.722424E+07   0.722391E+07   0.714582E+01
